"lang"
{
"Language"	"german"
"[english]breencast.br_collaboration05_pl"	"<clr:188,188,188><I>It crept forth boldly while its brethren remained in the blackest ocean abyss, with lidless eyes forever staring at the dark, ignorant and doomed despite their eternal vigilance. "
"breencast.br_collaboration06"	"<clr:188,188,188><I>Ist der Trilobit für uns ein Vorbild?"
"[english]breencast.br_collaboration06"	"<clr:188,188,188><I>Would we model ourselves on the trilobite? "
"breencast.br_collaboration06_pl"	"<clr:188,188,188><I>Ist der Trilobit für uns ein Vorbild?"
"[english]breencast.br_collaboration06_pl"	"<clr:188,188,188><I>Would we model ourselves on the trilobite? "
"breencast.br_collaboration07"	"<clr:188,188,188><I>Sind alle Leistungen der Menschheit dazu verdammt, als dünne geologische Schicht aus fossilem Plastik zu enden, zwischen dem Pleistozän und dem nächsten Erdzeitalter?"
"[english]breencast.br_collaboration07"	"<clr:188,188,188><I>Are all the accomplishments of humanity fated to be nothing more than a layer of broken plastic shards thinly strewn across a fossil bed, sandwiched between the Burgess shale and an eon's worth of mud? "
"breencast.br_collaboration07_pl"	"<clr:188,188,188><I>Sind alle Leistungen der Menschheit dazu verdammt, als dünne geologische Schicht aus fossilem Plastik zu enden, zwischen dem Pleistozän und dem nächsten Erdzeitalter?"
"[english]breencast.br_collaboration07_pl"	"<clr:188,188,188><I>Are all the accomplishments of humanity fated to be nothing more than a layer of broken plastic shards thinly strewn across a fossil bed, sandwiched between the Burgess shale and an eon's worth of mud? "
"breencast.br_collaboration08"	"<clr:188,188,188><I>Um uns selbst treu zu bleiben, und unserer Bestimmung, müssen wir nach Größerem streben. Wir sind der Wiege entstiegen. Keine Muttermilch mehr für uns, sondern echte Nahrung, draußen im All."
"[english]breencast.br_collaboration08"	"<clr:188,188,188><I>In order to be true to our nature, and our destiny, we must aspire to greater things. We have outgrown our cradle. It is futile to cry for mother's milk, when our true sustenance awaits us among the stars. "
"breencast.br_collaboration08_pl"	"<clr:188,188,188><I>Um uns selbst treu zu bleiben, und unserer Bestimmung, müssen wir nach Größerem streben. Wir sind der Wiege entstiegen. Keine Muttermilch mehr für uns, sondern echte Nahrung, draußen im All."
"[english]breencast.br_collaboration08_pl"	"<clr:188,188,188><I>In order to be true to our nature, and our destiny, we must aspire to greater things. We have outgrown our cradle. It is futile to cry for mother's milk, when our true sustenance awaits us among the stars. "
"breencast.br_collaboration09"	"<clr:188,188,188><I>Und nur die All-umfassende Union, spöttisch 'Combine' genannt, bringt uns dort hin."
"[english]breencast.br_collaboration09"	"<clr:188,188,188><I>And only the universal union that small minds call 'The Combine' can carry us there. "
"breencast.br_collaboration09_pl"	"<clr:188,188,188><I>Und nur die All-umfassende Union, spöttisch 'Combine' genannt, bringt uns dort hin."
"[english]breencast.br_collaboration09_pl"	"<clr:188,188,188><I>And only the universal union that small minds call 'The Combine' can carry us there. "
"breencast.br_collaboration10"	"<clr:188,188,188><I>Deswegen bin ich gerne Kollaborateur. Wir alle müssen kollaborieren, jetzt, sofort, denn nur so erhalten wir unseren Lohn."
"[english]breencast.br_collaboration10"	"<clr:188,188,188><I>Therefore I say, yes, I am a collaborator. We must all collaborate, willingly, eagerly, if we expect to reap the benefits of unification. "
"breencast.br_collaboration10_pl"	"<clr:188,188,188><I>Deswegen bin ich gerne Kollaborateur. Wir alle müssen kollaborieren, jetzt, sofort, denn nur so erhalten wir unseren Lohn."
"[english]breencast.br_collaboration10_pl"	"<clr:188,188,188><I>Therefore I say, yes, I am a collaborator. We must all collaborate, willingly, eagerly, if we expect to reap the benefits of unification. "
"breencast.br_collaboration11"	"<clr:188,188,188><I>Und das wird geschehen."
"[english]breencast.br_collaboration11"	"<clr:188,188,188><I>And reap we shall. "
"breencast.br_collaboration11_pl"	"<clr:188,188,188><I>Und das wird geschehen."
"[english]breencast.br_collaboration11_pl"	"<clr:188,188,188><I>And reap we shall. "
"breencast.br_disruptor01"	"<clr:188,188,188><I>Es wurde inzwischen bestätigt, dass sich ein störendes Element unter uns aufhält - jemand, den einige Bürger für einen neuen Heiland halten."
"[english]breencast.br_disruptor01"	"<clr:188,188,188><I>We now have direct confirmation of a disruptor in our midst, one who has acquired an almost messianic reputation in the minds of certain citizens. "
"breencast.br_disruptor02"	"<clr:188,188,188><I>Diese Person symbolisiert die niedersten Triebe, Instinkt, Unwissen und Verfall. Einige der schlimmsten Gräuel des Black-Mesa-Zwischenfalls sind ihm direkt zuzuschreiben."
"[english]breencast.br_disruptor02"	"<clr:188,188,188><I>His figure is synonymous with the darkest urges of instinct, ignorance and decay. Some of the worst excesses of the Black Mesa Incident have been laid directly at his feet. "
"breencast.br_disruptor03"	"<clr:188,188,188><I>Und dennoch werden ihm von einfachen Gemütern romantische Züge verliehen. Er trägt so gefährliche Beinamen wie 'der letzte freie Mensch', 'der Wegbereiter'."
"[english]breencast.br_disruptor03"	"<clr:188,188,188><I>And yet unsophisticated minds continue to imbue him with romantic power, giving him such dangerous poetic labels as the One Free Man, the Opener of the Way. "
"breencast.br_disruptor04"	"<clr:188,188,188><I>Ich möchte alle Bürger an die Gefahren des Aberglaubens erinnern."
"[english]breencast.br_disruptor04"	"<clr:188,188,188><I>Let me remind all citizens of the dangers of magical thinking. "
"breencast.br_disruptor05"	"<clr:188,188,188><I>Wir haben die Finsternis unserer eigenen Evolution gerade erst verlassen. Lassen Sie uns nicht der Dunkelheit anheim fallen, jetzt, da wir das Licht sehen."
"[english]breencast.br_disruptor05"	"<clr:188,188,188><I>We have scarcely begun to climb from the dark pit of our species' evolution. Let us not slide backward into oblivion, just as we have finally begun to see the light. "
"breencast.br_disruptor06"	"<clr:188,188,188><I>Melden Sie uns, wenn Sie diesen 'freien Menschen' sehen."
"[english]breencast.br_disruptor06"	"<clr:188,188,188><I>If you see this so-called Free Man, report him. "
"breencast.br_disruptor07"	"<clr:188,188,188><I>Wer der Gemeinschaft dient, wird belohnt. Wer jedoch dieser Verschwörung beitritt, dem ist die gerechte Strafe sicher."
"[english]breencast.br_disruptor07"	"<clr:188,188,188><I>Civic deeds do not go unrewarded. And contrariwise, complicity with his cause will not go unpunished. "
"breencast.br_disruptor08"	"<clr:188,188,188><I>Seien Sie klug, ... bedacht, ... und auf der Hut."
"[english]breencast.br_disruptor08"	"<clr:188,188,188><I>Be wise. Be safe. Be aware. "
"breencast.br_instinct01"	"<clr:188,188,188><I>Ich erhielt kürzlich folgende Zuschrift: 'Verehrter Dr. Breen. Mit welchem Motiv unterdrückt die Combine unsere Fortpflanzung? Freundliche Grüße, ein besorgter Bürger.'"
"[english]breencast.br_instinct01"	"<clr:188,188,188><I>Let me read a letter I recently received. 'Dear Dr. Breen. Why has the Combine seen fit to suppress our reproductive cycle? Sincerely, A Concerned Citizen.' "
"breencast.br_instinct01_tv"	" "
"[english]breencast.br_instinct01_tv"	" "
"breencast.br_instinct02"	"<clr:188,188,188><I>Vielen Dank für Ihre Anfrage. Ihre Frage befasst sich mit einem biologischen Kernaspekt unserer Spezies und mit den zugehörigen Sehnsüchten und Befürchtungen."
"[english]breencast.br_instinct02"	"<clr:188,188,188><I>Thank you for writing, Concerned. Of course your question touches on one of the basic biological impulses, with all its associated hopes and fears for the future of the species. "
"breencast.br_instinct02_tv"	" "
"[english]breencast.br_instinct02_tv"	" "
"breencast.br_instinct03"	"<clr:188,188,188><I>Doch sind auch nicht gestellte Fragen zu erahnen. Wissen unsere Gönner wirklich, was gut für uns ist? Mit welchem Recht treffen sie diese Entscheidung für die Menschheit? Wird das Hemmfeld je wieder abgeschaltet? Werden wir uns wieder fortpflanzen?"
"[english]breencast.br_instinct03"	"<clr:188,188,188><I>I also detect some unspoken questions. Do our benefactors really know what's best for us? What gives them the right to make this kind of decision for mankind? Will they ever deactivate the suppression field and let us breed again? "
"breencast.br_instinct03_tv"	" "
"[english]breencast.br_instinct03_tv"	" "
"breencast.br_instinct04"	"<clr:188,188,188><I>Erlauben Sie mir, mich mit diesen tiefer liegenden Sorgen auseinander zu setzen, statt mögliche unausgesprochene Fragen zu beantworten."
"[english]breencast.br_instinct04"	"<clr:188,188,188><I>Allow me to address the anxieties underlying your concerns, rather than try to answer every possible question you might have left unvoiced. "
"breencast.br_instinct04_tv"	" "
"[english]breencast.br_instinct04_tv"	" "
"breencast.br_instinct05"	"<clr:188,188,188><I>Zunächst ist zu beachten, dass wir als Spezies endlich Unsterblichkeit erlangen können."
"[english]breencast.br_instinct05"	"<clr:188,188,188><I>First, let us consider the fact that for the first time ever, as a species, immortality is in our reach. "
"breencast.br_instinct05_tv"	" "
"[english]breencast.br_instinct05_tv"	" "
"breencast.br_instinct06"	"<clr:188,188,188><I>Diese schlichte Tatsache hat gravierende Konsequenzen. Sie erfordert eine komplette Revision unserer genetischen Zwänge."
"[english]breencast.br_instinct06"	"<clr:188,188,188><I>This simple fact has far-reaching implications. It requires radical rethinking and revision of our genetic imperatives. "
"breencast.br_instinct06_tv"	" "
"[english]breencast.br_instinct06_tv"	" "
"breencast.br_instinct07"	"<clr:188,188,188><I>Sie erfordert außerdem unserer neuralen Programmierung diametral entgegengesetztes Denken."
"[english]breencast.br_instinct07"	"<clr:188,188,188><I>It also requires planning and forethought that run in direct opposition to our neural pre-sets. "
"breencast.br_instinct07_tv"	" "
"[english]breencast.br_instinct07_tv"	" "
"breencast.br_instinct08"	"<clr:188,188,188><I>Mir hilft in Momenten des Zweifels das Wissen, dass unser wahrer Feind der Instinkt ist."
"[english]breencast.br_instinct08"	"<clr:188,188,188><I>I find it helpful at times like these to remind myself that our true enemy is Instinct. "
"breencast.br_instinct08_tv"	" "
"[english]breencast.br_instinct08_tv"	" "
"breencast.br_instinct09"	"<clr:188,188,188><I>Der Instinkt stand Pate in der Kindheit unserer Rasse."
"[english]breencast.br_instinct09"	"<clr:188,188,188><I>Instinct was our mother when we were an infant species. "
"breencast.br_instinct09_tv"	" "
"[english]breencast.br_instinct09_tv"	" "
"breencast.br_instinct10"	"<clr:188,188,188><I>Der Instinkt beruhigte und beschützte uns in den Zeiten, als wir über schwachen Flammen Speere härteten und zu kochen begannen;"
"[english]breencast.br_instinct10"	"<clr:188,188,188><I>Instinct coddled us and kept us safe in those hardscrabble years when we hardened our sticks and cooked our first meals above a meager fire "
"breencast.br_instinct10_tv"	" "
"[english]breencast.br_instinct10_tv"	" "
"breencast.br_instinct11"	"<clr:188,188,188><I>als noch jeder Schatten an der Höhlenwand uns aufschreckte."
"[english]breencast.br_instinct11"	"<clr:188,188,188><I>and started at the shadows that leapt upon the cavern's walls. "
"breencast.br_instinct11_tv"	" "
"[english]breencast.br_instinct11_tv"	" "
"breencast.br_instinct12"	"<clr:188,188,188><I>Doch der Instinkt hat einen dunklen Bruder: den Aberglauben."
"[english]breencast.br_instinct12"	"<clr:188,188,188><I>But inseparable from Instinct is its dark twin, Superstition. "
"breencast.br_instinct12_tv"	" "
"[english]breencast.br_instinct12_tv"	" "
"breencast.br_instinct13"	"<clr:188,188,188><I>Der Instinkt ist untrennbar mit irrationalen Impulsen verwoben, und dies zeigt sich jetzt ganz deutlich. Der Instinkt in uns hat erfasst, dass er nicht mehr gebraucht wird, und stemmt sich mit aller Macht gegen den Untergang."
"[english]breencast.br_instinct13"	"<clr:188,188,188><I>Instinct is inextricably bound to unreasoning impulses, and today we clearly see its true nature. Instinct has just become aware of its irrelevance, and like a cornered beast, it will not go down without a bloody fight. "
"breencast.br_instinct13_tv"	" "
"[english]breencast.br_instinct13_tv"	" "
"breencast.br_instinct14"	"<clr:188,188,188><I>Der Instinkt würde unsere Rasse ins Verderben stürzen."
"[english]breencast.br_instinct14"	"<clr:188,188,188><I>Instinct would inflict a fatal injury on our species. "
"breencast.br_instinct14_tv"	" "
"[english]breencast.br_instinct14_tv"	" "
"breencast.br_instinct15"	"<clr:188,188,188><I>Der Instinkt erschafft eigene Unterdrücker und hetzt uns gegen sie auf."
"[english]breencast.br_instinct15"	"<clr:188,188,188><I>Instinct creates its own oppressors, and bids us rise up against them. "
"breencast.br_instinct15_tv"	" "
"[english]breencast.br_instinct15_tv"	" "
"breencast.br_instinct16"	"<clr:188,188,188><I>Der Instinkt in uns fürchtet das Unbekannte und sieht seine Möglichkeiten nicht."
"[english]breencast.br_instinct16"	"<clr:188,188,188><I>Instinct tells us that the unknown is a threat, rather than an opportunity. "
"breencast.br_instinct16_tv"	" "
"[english]breencast.br_instinct16_tv"	" "
"breencast.br_instinct17"	"<clr:188,188,188><I>Der Instinkt verführt uns hinterrücks und heimlich fort von Veränderung und Fortschritt."
"[english]breencast.br_instinct17"	"<clr:188,188,188><I>Instinct slyly and covertly compels us away from change and progress. "
"breencast.br_instinct17_tv"	" "
"[english]breencast.br_instinct17_tv"	" "
"breencast.br_instinct18"	"<clr:188,188,188><I>Daher muss er ausgemerzt werden."
"[english]breencast.br_instinct18"	"<clr:188,188,188><I>Instinct, therefore, must be expunged. "
"breencast.br_instinct18_tv"	" "
"[english]breencast.br_instinct18_tv"	" "
"breencast.br_instinct19"	"<clr:188,188,188><I>Daher muss er bekämpft und an der Wurzel gepackt werden - am Fortpflanzungstrieb."
"[english]breencast.br_instinct19"	"<clr:188,188,188><I>It must be fought tooth and nail, beginning with the basest of human urges: The urge to reproduce. "
"breencast.br_instinct19_tv"	" "
"[english]breencast.br_instinct19_tv"	" "
"breencast.br_instinct20"	"<clr:188,188,188><I>Wir sollten unseren Gönnern danken, dass sie uns vor diesem überwältigenden Trieb schützen."
"[english]breencast.br_instinct20"	"<clr:188,188,188><I>We should thank our benefactors for giving us respite from this overpowering force. "
"breencast.br_instinct20_tv"	" "
"[english]breencast.br_instinct20_tv"	" "
"breencast.br_instinct21"	"<clr:188,188,188><I>Sie haben mit nur einem Knopfdruck den ärgsten Feind in unserem Ich besiegt."
"[english]breencast.br_instinct21"	"<clr:188,188,188><I>They have thrown a switch and exorcised our demons in a single stroke. "
"breencast.br_instinct21_tv"	" "
"[english]breencast.br_instinct21_tv"	" "
"breencast.br_instinct22"	"<clr:188,188,188><I>Sie haben uns die übermenschliche Stärke gegeben, diesem Drang zu widerstehen."
"[english]breencast.br_instinct22"	"<clr:188,188,188><I>They have given us the strength we never could have summoned to overcome this compulsion. "
"breencast.br_instinct22_tv"	" "
"[english]breencast.br_instinct22_tv"	" "
"breencast.br_instinct23"	"<clr:188,188,188><I>Sie haben uns einen Sinn gegeben. Sie haben uns die Augen geöffnet."
"[english]breencast.br_instinct23"	"<clr:188,188,188><I>They have given us purpose. They have turned our eyes toward the stars. "
"breencast.br_instinct23_tv"	" "
"[english]breencast.br_instinct23_tv"	" "
"breencast.br_instinct24"	"<clr:188,188,188><I>Ich möchte Ihnen versichern, dass das Hemmfeld abgeschaltet wird, sobald wir uns im Griff haben - sobald wir bewiesen haben, dass es nicht mehr nötig ist."
"[english]breencast.br_instinct24"	"<clr:188,188,188><I>Let me assure you that the suppressing field will be shut off on the day that we have mastered ourselves...the day we can prove we no longer need it. "
"breencast.br_instinct24_tv"	" "
"[english]breencast.br_instinct24_tv"	" "
"breencast.br_instinct25"	"<clr:188,188,188><I>Und dieser Moment des Glücks, das weiß ich aus sicherer Quelle, steht kurz bevor."
"[english]breencast.br_instinct25"	"<clr:188,188,188><I>And that day of transformation, I have it on good authority, is close at hand. "
"breencast.br_instinct25_tv"	" "
"[english]breencast.br_instinct25_tv"	" "
"breencast.br_overwatch01"	"<clr:188,188,188><I>Ich wurde gebeten, etwas zur kürzlichen Verhaftung von Mitgliedern des Rebellen-Forscherteams durch den transhumanen Arm der Sicherheitskräfte von Sektor 17 zu sagen."
"[english]breencast.br_overwatch01"	"<clr:188,188,188><I>I have been asked to say a few words to the transhuman arm of Sector Seventeen Overwatch, concerning recent successes in containing members of the resistance Science Team. "
"breencast.br_overwatch02"	"<clr:188,188,188><I>Zunächst muss ich gestehen, dass meine herzlichen Glückwünsche doch auch den Beigeschmack großer Enttäuschung haben. Aber es ist meine Pflicht als Administrator, Ihnen die Botschaft zu überbringen, die ich von unseren Gönnern erhalten habe."
"[english]breencast.br_overwatch02"	"<clr:188,188,188><I>Let me say up front that I regret having to temper my heartfelt congratulations with a strong measure of disappointment. But I wouldn't be doing my duty as your Administrator if I didn't pass along the message I have received from our Benefactors. "
"breencast.br_overwatch03"	"<clr:188,188,188><I>Die Verhaftung von Eli Vance ist sicher von großer Bedeutung. Und obwohl wir ihn bereits seit Jahren hätten dingfest machen können, bietet uns die Art und Weise seiner Verhaftung womöglich unerwartete Vorteile."
"[english]breencast.br_overwatch03"	"<clr:188,188,188><I>The capture of Eli Vance is an event of major significance, make no mistake. And while it's true that conceivably we could have taken him at almost any time in the last several years, the manner of his capture may prove to have unexpected benefits. "
"breencast.br_overwatch04"	"<clr:188,188,188><I>Alle Widerständler dürften mittlerweile erfahren haben, dass Dr. Vance bei seiner Verhaftung Gordon Freeman Zuflucht gewährte. Andere werden es sich jetzt eventuell zweimal überlegen, ehe sie Dr. Freeman unterstützen. Manche werden jetzt vielleicht seine Loyalität anzweifeln, ihn sogar abweisen oder ihn unseren Kräften übergeben."
"[english]breencast.br_overwatch04"	"<clr:188,188,188><I>It cannot have gone unnoticed by all resistance members that Doctor Vance's capture coincided with the act of giving shelter to Gordon Freeman. This might cause other resistance members to think twice before harboring Doctor Freeman. It might cause them to question his allegiance; even prompt some to turn him out, or turn him over to our cause. "
"breencast.br_overwatch05"	"<clr:188,188,188><I>Wir können uns jedoch nicht darauf verlassen. Dr. Freeman genießt einen derartigen Ruf, dass andere verzweifelte Aufrührer ihm viel zugestehen werden, solange er nur Chaos und Angst verbreitet."
"[english]breencast.br_overwatch05"	"<clr:188,188,188><I>However, we cannot count on such developments. Doctor Freeman's reputation is such that other desperate renegades are likely to grant him a great deal of license in the spirit of spreading general chaos and terror. "
"breencast.br_overwatch06"	"<clr:188,188,188><I>Dies bringt mich zur Enttäuschung unserer Gönner, die ich Ihnen übermitteln soll. Ich kann mir selbstverständlich kein Urteil erlauben über die Arbeit unserer unermüdlichen Sicherheitskräfte, aber das heißt nicht, dass ich nicht auch verantwortlich bin für ihre Misserfolge der letzten Zeit. Ich wurde zu diesem Problem hart ins Gericht genommen - und gebe die Frage jetzt weiter an Sie:"
"[english]breencast.br_overwatch06"	"<clr:188,188,188><I>This brings me to the one note of disappointment I must echo from our Benefactors. Obviously I am not on the ground to closely command or second-guess the dedicated forces of the Overwatch, but this does not mean I can shirk responsibility for recent lapses and even outright failures on their part. I have been severely questioned about these shortcomings, and now must put the question to you: "
"breencast.br_overwatch07"	"<clr:188,188,188><I>Wie kann ein Mann den Sicherheitskräften immer wieder entkommen? Wie ist das möglich? Wir reden hier schließlich nicht von einem Profiagenten oder Berufskiller. Gordon Freeman ist ein Physiker, der zum Zeitpunkt des Black Mesa-Vorfalls gerade mal seinen Doktor gemacht hatte. Ich habe jeden Grund anzunehmen, dass er seitdem wenig Gelegenheit hatte, verborgene Talente zu entwickeln. Dieser Mann, den wir bisher nicht aufhalten oder gar verhaften konnten, ist also nur eins: ein ganz gewöhnlicher Mann. Wieso konnte er euch immer wieder entkommen?"
