"lang"
{
"Language"	"korean"
"[english]Replay_ConnectRecording"	"This server is replay capable.\nPress [ %s1 ] at any time to create a replay for your current life.\n\nNote: If done while spectating, your previous life will be used."
"Replay_ReplaySaveContext"	"언제든지 현재 리플레이를 만들기 위해서는 [ %s1 ] 키를 누르십시오. 관전 중에 한다면, 이전 플레이가 저장될 것입니다."
"[english]Replay_ReplaySaveContext"	"Press [ %s1 ] at any time to create a replay for that life.  If done while spectating, your previous life will be saved."
"Replay_HideThisMessage"	"이 메시지를 숨기려면 [ %s1 ] 키를 누르세요"
"[english]Replay_HideThisMessage"	"[ %s1 ] to hide this message"
"Replay_DefaultServerError"	"이전 라운드의 리플레이 작업중에 서버에서 오류가 발생했습니다."
"[english]Replay_DefaultServerError"	"The server encountered an error in processing Replays for the last round."
"Replay_NoReplays"	"리플레이가 있지 않습니다.\n한 개를 만드려면 게임중에 [ %s1 ]키를 누르십시오 ."
"[english]Replay_NoReplays"	"CURRENTLY YOU HAVE NO REPLAYS.\nPRESS [ %s1 ] DURING A GAME TO CREATE ONE."
"Replay_NoMovies"	"현재 저장된 영상이 없습니다.\n리플레이를 영상으로 저장하여\n친구와 함께 공유할 수 있습니다."
"[english]Replay_NoMovies"	"CURRENTLY YOU HAVE NO SAVED MOVIES.\nYOU CAN SAVE REPLAYS INTO MOVIES AND SHARE THEM\nWITH YOUR FRIENDS."
"Replay_NoCuts"	"현재 찍은 사진이 있지 않습니다. 밑에 있는 감상 버튼을 클릭하여, 리플레이를 불러와 <SPACE>를 눌러 리플레이 편집기를 사용할 수 있습니다."
"[english]Replay_NoCuts"	"CURRENTLY YOU HAVE NO TAKES.  CLICK THE WATCH BUTTON BELOW, THEN ONCE THE REPLAY LOADS, PRESS <SPACE> TO ENTER THE REPLAY EDITOR."
"Replay_Kills"	"처치"
"[english]Replay_Kills"	"KILLS"
"Replay_StatKilledBy"	"다음 플레이어에 의해 사망:"
"[english]Replay_StatKilledBy"	"KILLED BY"
"Replay_OnMap"	"맵상"
"[english]Replay_OnMap"	"ON MAP"
"Replay_Life"	"길이"
"[english]Replay_Life"	"LENGTH"
"Replay_None"	"< 없음 >"
"[english]Replay_None"	"< NONE >"
"Replay_RenderTime"	"렌더링 시간"
"[english]Replay_RenderTime"	"RENDER TIME"
"Replay_DefaultDetailsTitle"	"< 클릭해서 제목 편집하기 >"
"[english]Replay_DefaultDetailsTitle"	"< click to edit title >"
"Replay_Watch"	"감상 / 편집"
"[english]Replay_Watch"	"WATCH / EDIT"
"Replay_YouTubeUpload"	"업로드"
"[english]Replay_YouTubeUpload"	"YOUTUBE IT"
"Replay_YouTube"	"YouTube™"
"[english]Replay_YouTube"	"YouTube™"
"Replay_YouTubeView"	"YOUTUBE에서 보기"
"[english]Replay_YouTubeView"	"VIEW ON YOUTUBE"
"Replay_YouTubeShareURL"	"URL 복사하기"
"[english]Replay_YouTubeShareURL"	"COPY URL"
"Replay_CopyURL_Title"	"URL을 복사했습니다!"
"[english]Replay_CopyURL_Title"	"Copied URL!"
"Replay_CopyURL_Text"	"이 동영상의 YouTube™ URL이 클립보드에 복사되었습니다."
"[english]Replay_CopyURL_Text"	"The movie's YouTube™ URL has been copied to your clipboard."
"Replay_ClickToEdit"	"수정하려면 클릭하세요"
"[english]Replay_ClickToEdit"	"CLICK TO EDIT"
"Replay_PlayedAs"	"플레이 대상:"
"[english]Replay_PlayedAs"	"PLAYED AS:"
"Replay_KilledBy"	"다음 플레이어에 의해 사망:"
"[english]Replay_KilledBy"	"KILLED BY:"
"Replay_LifeLength"	"길이:"
"[english]Replay_LifeLength"	"LENGTH:"
"Replay_NoKiller"	"아무도 안 죽임"
"[english]Replay_NoKiller"	"NO KILLER"
"Replay_SaveThisLifeMsg"	"[%s1] 기를 눌러서 이 리플레이를 저장하세요!"
"[english]Replay_SaveThisLifeMsg"	"Press [%s1] to save a Replay of this life!"
"Replay_DownloadComplete"	"...다운로드 완료! 리플레이를 보려면 메인 메뉴에서 리플레이를 선택하세요."
"[english]Replay_DownloadComplete"	"...download complete!  Click REPLAYS in the MAIN MENU to view your replay."
"Replay_DownloadFailed"	"...다운로드에 실패했습니다!"
"[english]Replay_DownloadFailed"	"...download failed!"
"Replay_NoKeyBoundNoReplays"	"리플레이 저장을 위한 키셋팅이 없습니다!\n옵션 -> 키보드 -> 기타에서 설정합니다."
"[english]Replay_NoKeyBoundNoReplays"	"You have no key set up for saving replays!  Go to\nOptions -> Keyboard -> Miscellaneous to set one up."
"Replay_NoScreenshot"	"스크린샷 없음"
"[english]Replay_NoScreenshot"	"NO SCREENSHOT"
"Replay_GenericMsgTitle"	"리플레이"
"[english]Replay_GenericMsgTitle"	"Replay"
"Replay_SearchText"	"검색"
"[english]Replay_SearchText"	"Search"
"Replay_PlayVoice"	"음성 대화 포함"
"[english]Replay_PlayVoice"	"Include voice chat"
"Replay_RenderAdvancedOptions"	"고급 설정 보기"
"[english]Replay_RenderAdvancedOptions"	"Show Advanced Options"
"Replay_RenderSetting"	"동영상 품질:"
"[english]Replay_RenderSetting"	"Movie Quality:"
"Replay_RenderSetting_Low"	"드래프트"
"[english]Replay_RenderSetting_Low"	"Draft"
"Replay_RenderSetting_Medium"	"기본"
"[english]Replay_RenderSetting_Medium"	"Standard"
"Replay_RenderSetting_High"	"높음"
"[english]Replay_RenderSetting_High"	"High"
"Replay_RenderSetting_Max"	"최대"
"[english]Replay_RenderSetting_Max"	"Maximum"
"Replay_RenderEstimate_Time"	"처리 예상 시간: %s1 에서 %s2"
"[english]Replay_RenderEstimate_Time"	"Estimated Time To Render: %s1 to %s2"
"Replay_RenderEstimate_File"	"예상 파일 크기: %s1 kb"
"[english]Replay_RenderEstimate_File"	"Estimated File Size: %s1 kb"
"Replay_LockWarning"	"위험: 처리중에 컴퓨터를 잠그면 영상이 손상될 수 있습니다!"
"[english]Replay_LockWarning"	"WARNING: Locking your computer while rendering may corrupt your movie!"
"Replay_NextX"	"다음시점 %s1"
"[english]Replay_NextX"	"NEXT %s1"
"Replay_PrevX"	"이전시점 %s1"
"[english]Replay_PrevX"	"PREVIOUS %s1"
"Replay_BackCarat"	"<< 뒤로"
"[english]Replay_BackCarat"	"<< BACK"
"Replay_NewRecord"	"새로운 기록!"
"[english]Replay_NewRecord"	"NEW RECORD!"
"Replay_NoNewRecord"	"지금은 새로운 영상기록을 얻지 못했습니다. 분발하십시오!"
"[english]Replay_NoNewRecord"	"No record earned this time.  Try harder!"
"Replay_SingleWordDateAndTime"	"%s1 @ %s2"
"[english]Replay_SingleWordDateAndTime"	"%s1 @ %s2"
"Replay_DateAndTime"	"%s1 %s2, %s3 @ %s4"
"[english]Replay_DateAndTime"	"%s1 %s2, %s3 @ %s4"
"Replay_Date"	"%s1 %s2, %s3"
"[english]Replay_Date"	"%s1 %s2, %s3"
"Replay_Today"	"오늘"
"[english]Replay_Today"	"Today"
"Replay_Yesterday"	"어제"
"[english]Replay_Yesterday"	"Yesterday"
"Replay_DeleteEditConfirm"	"지금 찍은 영상은 영구히 삭제됩니다."
"[english]Replay_DeleteEditConfirm"	"This take will be permanently deleted."
"Replay_DeleteReplayConfirm"	"이 리플레이와, 리플레이와 관련된 모든 영상은 영구히 삭제됩니다."
"[english]Replay_DeleteReplayConfirm"	"This replay and all accompanying takes will be permanently deleted."
"Replay_DeleteMovieConfirm"	"이 동영상은 영구히 삭제됩니다."
"[english]Replay_DeleteMovieConfirm"	"This movie will be permanently deleted."
"Replay_RoundInProgress"	"서버를 기다리는 중"
"[english]Replay_RoundInProgress"	"WAITING FOR SERVER"
"Replay_RenderEllipsis"	"동영상으로 저장..."
"[english]Replay_RenderEllipsis"	"SAVE TO MOVIE..."
"Replay_RenderReplay"	"리플레이 처리"
"[english]Replay_RenderReplay"	"RENDER REPLAY"
"Replay_RenderReplays"	"동영상 처리"
"[english]Replay_RenderReplays"	"RENDER MOVIES"
"Replay_OlderMovies"	"이전에 찍었던 동영상:"
"[english]Replay_OlderMovies"	"OLDER MOVIES:"
"Replay_Rendered"	"동영상"
"[english]Replay_Rendered"	"MOVIES"
"Replay_Go"	"시작!"
"[english]Replay_Go"	"GO!"
"Replay_HighestVideo"	"최고 비디오 설정으로 처리"
"[english]Replay_HighestVideo"	"Render with highest video settings"
"Replay_QuitWhenDone"	"완료되면 나가기"
"[english]Replay_QuitWhenDone"	"Quit when done"
"Replay_EnableAntiAliasing"	"안티앨리어싱 사용"
"[english]Replay_EnableAntiAliasing"	"Enable Antialiasing"
"Replay_EnableVoicePlayback"	"대화 음성 녹음"
"[english]Replay_EnableVoicePlayback"	"Record voice playback"
"Replay_OverrideFov"	"중첩 시야:"
"[english]Replay_OverrideFov"	"Override FOV:"
"Replay_DeleteDenialTitle"	"리플레이 삭제 불가"
"[english]Replay_DeleteDenialTitle"	"CAN'T DELETE REPLAY"
"Replay_DeleteDenialText"	"리플레이를 삭제하기 위해선, 관련된 처리된 동영상들을 전부 삭제해야 합니다."
"[english]Replay_DeleteDenialText"	"You must delete all rendered movies associated with this replay before you can delete it."
"Replay_Title"	"제목"
"[english]Replay_Title"	"Title"
"Replay_ConfirmQuitTitle"	"정말 나가겠습니까?"
"[english]Replay_ConfirmQuitTitle"	"Really Quit?"
"Replay_TakeMeToReplays"	"리플레이로 이동"
"[english]Replay_TakeMeToReplays"	"Take me to the replays"
"Replay_YesReallyQuit"	"예, 나갑니다"
"[english]Replay_YesReallyQuit"	"Yes, really quit"
"Replay_ConfirmQuit"	"리플레이를 동영상으로 저장하지 않으면\n일시 저장된 리플레이는 없어질 수 있습니다."
"[english]Replay_ConfirmQuit"	"You have temporary replays that may be lost\nif you quit before saving them as movies."
"Replay_CancelRenderTitle"	"처리를 취소합니까?"
"[english]Replay_CancelRenderTitle"	"Cancel render?"
"Replay_ConfirmCancelRender"	"처리작업을 취소하겠습니까?"
"[english]Replay_ConfirmCancelRender"	"Are you sure you want to cancel rendering?"
"Replay_YesCancel"	"예, 취소합니다"
"[english]Replay_YesCancel"	"Yes, cancel"
"Replay_CancelRender"	"X 취소"
"[english]Replay_CancelRender"	"X CANCEL"
"Replay_Cancel"	"취소"
"[english]Replay_Cancel"	"CANCEL"
"Replay_RenderPreview"	"미리보기 켜기 (느려집니다)"
"[english]Replay_RenderPreview"	"Enable preview (slower)"
"Replay_RenderNow"	"지금 동영상을 저장한 뒤, 나갑니다"
"[english]Replay_RenderNow"	"Save movies now, then quit"
"Replay_DontShowThisAgain"	"이 메시지 다시 보지 않기"
"[english]Replay_DontShowThisAgain"	"Don't show this message again"
"Replay_RenderEditTitle"	"장면 설정"
"[english]Replay_RenderEditTitle"	"Shot Settings"
"Replay_RenderEditFov"	"카메라 시야"
"[english]Replay_RenderEditFov"	"Camera field of view"
"Replay_RenderEditCamMoveSpeed"	"카메라 이동 속도"
"[english]Replay_RenderEditCamMoveSpeed"	"Camera move speed"
"Replay_RenderEditCamRotSpeed"	"카메라 회전 속도"
"[english]Replay_RenderEditCamRotSpeed"	"Camera rotation speed"
"Replay_AspectRatio"	"화면 비율"
"[english]Replay_AspectRatio"	"Aspect Ratio"
"Replay_Reset"	"초기화"
"[english]Replay_Reset"	"Reset"
"Replay_ReplayIntroTitle"	"리플레이 - 먼저 읽으십시오!"
"[english]Replay_ReplayIntroTitle"	"replay - read this!"
"Replay_ConfirmDisconnectFromServer"	"이 작업으로 인해 현재 진행중인 게임을 끝냅니다."
"[english]Replay_ConfirmDisconnectFromServer"	"This will end your current game."
"Replay_FirstPerson"	"1인칭"
"[english]Replay_FirstPerson"	"First-person"
"Replay_Chase"	"추적"
"[english]Replay_Chase"	"Chase"
"Replay_Free"	"자유시점"
"[english]Replay_Free"	"Free"
"Replay_Pause"	"정지/계속"
"[english]Replay_Pause"	"Pause/unpause"
"Replay_SlowMo"	"슬로우모션"
"[english]Replay_SlowMo"	"SLOW-MO"
"Replay_RenderOverlayText"	"동영상 저장중..."
"[english]Replay_RenderOverlayText"	"Saving movie..."
"Replay_RenderOverlay_TimeLeft"	"시간: %s1 (%s2 남음)"
"[english]Replay_RenderOverlay_TimeLeft"	"Time: %s1 (%s2 left)"
"Replay_ExportRaw"	"기초 TGA's/WAV 파일 추출"
"[english]Replay_ExportRaw"	"Export raw TGA's/WAV"
"Replay_UseQuickTime"	"QuickTime 인코더 사용"
"[english]Replay_UseQuickTime"	"Use QuickTime encoder"
"Replay_AccelMin"	"조금"
"[english]Replay_AccelMin"	"Less"
"Replay_AccelMax"	"더"
"[english]Replay_AccelMax"	"More"
"Replay_SpeedMin"	"느리게"
"[english]Replay_SpeedMin"	"Slower"
"Replay_SpeedMax"	"빠르게"
"[english]Replay_SpeedMax"	"Faster"
"Replay_FreeCam"	"자유 카메라"
"[english]Replay_FreeCam"	"FREE-CAM"
"Replay_FovMin"	"좁게"
"[english]Replay_FovMin"	"Narrower"
"Replay_FovMax"	"넓게"
"[english]Replay_FovMax"	"Wider"
"Replay_RotFilterMin"	"필터처리 안함"
"[english]Replay_RotFilterMin"	"Unfiltered"
"Replay_RotFilterMax"	"필터처리함"
"[english]Replay_RotFilterMax"	"Filtered"
"Replay_ShakeSpeed"	"흔들림 속도:"
"[english]Replay_ShakeSpeed"	"Shake Speed:"
"Replay_ShakeSpeedMin"	"느림"
"[english]Replay_ShakeSpeedMin"	"Slow"
"Replay_ShakeSpeedMax"	"빠름"
"[english]Replay_ShakeSpeedMax"	"Fast"
"Replay_ShakeAmount"	"흔들림 총량:"
"[english]Replay_ShakeAmount"	"Shake Amount:"
"Replay_ShakeAmountMin"	"차분함"
"[english]Replay_ShakeAmountMin"	"Calm"
"Replay_ShakeAmountMax"	"지진"
"[english]Replay_ShakeAmountMax"	"Earthquake"
"Replay_ShakeDir"	"흔들림 방향:"
"[english]Replay_ShakeDir"	"Shake Direction:"
"Replay_ShakeDirMin"	"측면"
"[english]Replay_ShakeDirMin"	"Lateral"
"Replay_ShakeDirMax"	"수직"
"[english]Replay_ShakeDirMax"	"Vertical"
"Replay_Accel"	"가속:"
"[english]Replay_Accel"	"Acceleration:"
"Replay_Speed"	"속도:"
"[english]Replay_Speed"	"Speed:"
"Replay_Fov"	"시야:"
"[english]Replay_Fov"	"Fov:"
"Replay_RotFilter"	"회전 필터:"
"[english]Replay_RotFilter"	"Rotation Filter:"
"Replay_TimeScaleMin"	"행동 느리게"
"[english]Replay_TimeScaleMin"	"Slow-mo"
"Replay_TimeScaleMax"	"시간 경과"
"[english]Replay_TimeScaleMax"	"Time-lapse"
"Replay_Scale"	"규모:"
"[english]Replay_Scale"	"Scale:"
"Replay_SetDefaultSetting"	"초기화"
"[english]Replay_SetDefaultSetting"	"RESET"
"Replay_ResetTimeScale"	"초기화"
"[english]Replay_ResetTimeScale"	"RESET"
"Replay_TimeScale"	"시간 단위"
"[english]Replay_TimeScale"	"TIME SCALE"
"Replay_Original"	"기존:"
"[english]Replay_Original"	"ORIGINAL:"
"Replay_Performances"	"촬영:"
"[english]Replay_Performances"	"TAKES:"
"Replay_Warning"	"위험"
"[english]Replay_Warning"	"Warning"
"Replay_Tip"	"팁"
"[english]Replay_Tip"	"Tip"
"Replay_NukePerformanceChanges"	"계속 진행한다면 이후의 변경점들은 사라집니다.\n\n지금부터 새로운 변경점들은 다른 곳에 기록됩니다."
"[english]Replay_NukePerformanceChanges"	"Changes after the current time will be discarded if you choose to proceed.\n\nAny new changes made from this point will be recorded in their place."
"Replay_UseQuickTimePlayer"	"저장된 동영상을 볼 때 QuickTime을 사용하는 것을 추천합니다."
"[english]Replay_UseQuickTimePlayer"	"It is recommended that you use QuickTime to view saved movies."
"Replay_ThanksIWill"	"고맙습니다. 그렇게 할게요."
"[english]Replay_ThanksIWill"	"Thanks, I will"
"Replay_SaveAs"	"다른 이름으로 저장"
"[english]Replay_SaveAs"	"Save As..."
"Replay_Exit"	"리플레이 편집기에서 나가기"
"[english]Replay_Exit"	"Exit Replay Editor"
"Replay_MotionBlur"	"모션 블러 품질"
"[english]Replay_MotionBlur"	"Motion Blur Quality"
"Replay_MotionBlur_Low"	"낮음"
"[english]Replay_MotionBlur_Low"	"Low"
"Replay_MotionBlur_High"	"높음"
"[english]Replay_MotionBlur_High"	"High"
"Replay_MotionBlur_Enabled"	"모션 블러 켜기 (렌더링 시간이 늘어납니다)"
"[english]Replay_MotionBlur_Enabled"	"Enable Motion Blur (will increase rendering time)"
"Replay_Glow_Enabled"	"발광 효과 사용"
"[english]Replay_Glow_Enabled"	"Enable Glow Effect"
"Replay_Codec"	"비디오 코덱"
"[english]Replay_Codec"	"Video Codec"
"Replay_Codec_H264"	"느리지만 가장 좋은 품질 (H.264)"
"[english]Replay_Codec_H264"	"Slower, Best Quality (H.264)"
"Replay_Codec_MJPEGA"	"빠르지만 큰 파일 (MJPEG-A)"
"[english]Replay_Codec_MJPEGA"	"Faster, Larger File (MJPEG-A)"
"Replay_Quality"	"렌더링 품질"
"[english]Replay_Quality"	"Render Quality"
"Replay_Quality_Low"	"낮음 (파일 크기에 영향을 줌)"
"[english]Replay_Quality_Low"	"Low (affects file size)"
"Replay_Quality_High"	"높음"
"[english]Replay_Quality_High"	"High"
"Replay_ExportMovie"	"추출"
"[english]Replay_ExportMovie"	"EXPORT"
"Replay_FindExportMovieLocation"	"추출된 동영상 파일명"
"[english]Replay_FindExportMovieLocation"	"Exported Movie Filename"
"Replay_ExportMovieError_Title"	"오류"
"[english]Replay_ExportMovieError_Title"	"Error"
"Replay_ExportMovieError_Text"	"지정한 위치에 동영상을 저장할 수 없습니다. 디스크 공간이 충분히 있는지, 필요한 권한을 가지고 있는지 확인하세요."
"[english]Replay_ExportMovieError_Text"	"Unable to export the movie to the location specified. Please ensure that there is enough disk space and that you have sufficient permissions."
"Replay_ExportMovieNoFile_Text"	"동영상 파일을 찾을 수 없어 동영상을 추출할 수 없습니다."
"[english]Replay_ExportMovieNoFile_Text"	"Unable to export the movie, because the movie file could not be found."
"Replay_ExportMovieSuccess_Title"	"성공"
"[english]Replay_ExportMovieSuccess_Title"	"Success"
"Replay_ExportMovieSuccess_Text"	"동영상을 성공적으로 저장했습니다!"
"[english]Replay_ExportMovieSuccess_Text"	"The movie has been exported successfully!"
"Replay_MovieFiles"	"QuickTime 동영상"
"[english]Replay_MovieFiles"	"QuickTime Movie"
"Replay_PerfTip_EnterPerfMode"	"리플레이 편집기에 들어가시려면, 스페이스바를 누르십시오."
"[english]Replay_PerfTip_EnterPerfMode"	"TO ENTER THE REPLAY EDITOR, PRESS SPACE."
"Replay_PerfTip_ExitPerfMode"	"리플레이 편집기에서 나와 계속 진행하시려면, 스페이스바를 누르십시오."
"[english]Replay_PerfTip_ExitPerfMode"	"TO EXIT THE REPLAY EDITOR AND UNPAUSE, PRESS SPACE."
"Replay_PerfTip_ExitFreeCam"	"마우스 커서를 움직이게 하려면, 마우스 왼쪽 클릭하십시오."
"[english]Replay_PerfTip_ExitFreeCam"	"TO RELEASE THE MOUSE CURSOR, LEFT-CLICK."
