"lang"
{
"Language"	"spanish"
"[english]Replay_ReplaySaveContext"	"Press [ %s1 ] at any time to create a replay for that life.  If done while spectating, your previous life will be saved."
"Replay_HideThisMessage"	"[ %s1 ] para ocultar este mensaje"
"[english]Replay_HideThisMessage"	"[ %s1 ] to hide this message"
"Replay_DefaultServerError"	"El servidor ha encontrado un error procesando las grabaciones de la última ronda."
"[english]Replay_DefaultServerError"	"The server encountered an error in processing Replays for the last round."
"Replay_NoReplays"	"ACTUALMENTE NO TIENES GRABACIONES.\\NPULSA [ %S1 ] DURANTE UNA PARTIDA PARA CREAR UNA."
"[english]Replay_NoReplays"	"CURRENTLY YOU HAVE NO REPLAYS.\nPRESS [ %s1 ] DURING A GAME TO CREATE ONE."
"Replay_NoMovies"	"ACTUALMENTE NO TIENES PELÍCULAS GUARDADAS.\\NPUEDES CONVERTIR GRABACIONES EN PELÍCULAS Y COMPARTIRLAS\\NCON TUS AMIGOS."
"[english]Replay_NoMovies"	"CURRENTLY YOU HAVE NO SAVED MOVIES.\nYOU CAN SAVE REPLAYS INTO MOVIES AND SHARE THEM\nWITH YOUR FRIENDS."
"Replay_NoCuts"	"NO TIENES NINGUNA TOMA. PULSA EL BOTÓN VER EN LA PARTE INFERIOR Y CUANDO LA GRABACIÓN CARGUE, PULSA <ESPACIO> PARA ENTRAR AL EDITOR."
"[english]Replay_NoCuts"	"CURRENTLY YOU HAVE NO TAKES.  CLICK THE WATCH BUTTON BELOW, THEN ONCE THE REPLAY LOADS, PRESS <SPACE> TO ENTER THE REPLAY EDITOR."
"Replay_Kills"	"VÍCTIMAS"
"[english]Replay_Kills"	"KILLS"
"Replay_StatKilledBy"	"ASESINADO POR:"
"[english]Replay_StatKilledBy"	"KILLED BY"
"Replay_OnMap"	"EN EL MAPA"
"[english]Replay_OnMap"	"ON MAP"
"Replay_Life"	"DURACIÓN"
"[english]Replay_Life"	"LENGTH"
"Replay_None"	"< NADIE >"
"[english]Replay_None"	"< NONE >"
"Replay_RenderTime"	"TIEMPO DE RENDERIZADO"
"[english]Replay_RenderTime"	"RENDER TIME"
"Replay_DefaultDetailsTitle"	"<haz clic para editar el título>"
"[english]Replay_DefaultDetailsTitle"	"< click to edit title >"
"Replay_Watch"	"VER / EDITAR"
"[english]Replay_Watch"	"WATCH / EDIT"
"Replay_YouTubeUpload"	"SUBIR A YOUTUBE"
"[english]Replay_YouTubeUpload"	"YOUTUBE IT"
"Replay_YouTube"	"YouTube™"
"[english]Replay_YouTube"	"YouTube™"
"Replay_YouTubeView"	"VER EN YOUTUBE"
"[english]Replay_YouTubeView"	"VIEW ON YOUTUBE"
"Replay_YouTubeShareURL"	"COPIAR URL"
"[english]Replay_YouTubeShareURL"	"COPY URL"
"Replay_CopyURL_Title"	"¡Enlace copiado!"
"[english]Replay_CopyURL_Title"	"Copied URL!"
"Replay_CopyURL_Text"	"El enlace a tu vídeo en YouTube™ se ha copiado al portapapeles."
"[english]Replay_CopyURL_Text"	"The movie's YouTube™ URL has been copied to your clipboard."
"Replay_ClickToEdit"	"PINCHA PARA EDITAR"
"[english]Replay_ClickToEdit"	"CLICK TO EDIT"
"Replay_PlayedAs"	"JUGADO COMO:"
"[english]Replay_PlayedAs"	"PLAYED AS:"
"Replay_KilledBy"	"ASESINADO POR:"
"[english]Replay_KilledBy"	"KILLED BY:"
"Replay_LifeLength"	"DURACIÓN:"
"[english]Replay_LifeLength"	"LENGTH:"
"Replay_NoKiller"	"SIN ASESINO"
"[english]Replay_NoKiller"	"NO KILLER"
"Replay_SaveThisLifeMsg"	"¡Pulsa [%s1] para guardar una grabación de esta vida!"
"[english]Replay_SaveThisLifeMsg"	"Press [%s1] to save a Replay of this life!"
"Replay_DownloadComplete"	"...descarga completada. Pincha en GRABACIONES en el MENÚ PRINCIPAL para ver tu grabación."
"[english]Replay_DownloadComplete"	"...download complete!  Click REPLAYS in the MAIN MENU to view your replay."
"Replay_DownloadFailed"	"...la descarga ha fallado."
"[english]Replay_DownloadFailed"	"...download failed!"
"Replay_NoKeyBoundNoReplays"	"¡No hay ninguna tecla asociada al guardado de grabaciones! Ve a \nOpciones -> Teclado -> Misceláneo para especificar una."
"[english]Replay_NoKeyBoundNoReplays"	"You have no key set up for saving replays!  Go to\nOptions -> Keyboard -> Miscellaneous to set one up."
"Replay_NoScreenshot"	"SIN IMAGEN"
"[english]Replay_NoScreenshot"	"NO SCREENSHOT"
"Replay_GenericMsgTitle"	"Grabación"
"[english]Replay_GenericMsgTitle"	"Replay"
"Replay_SearchText"	"Buscar"
"[english]Replay_SearchText"	"Search"
"Replay_PlayVoice"	"Incluir chat de voz"
"[english]Replay_PlayVoice"	"Include voice chat"
"Replay_RenderAdvancedOptions"	"Mostrar opciones avanzadas"
"[english]Replay_RenderAdvancedOptions"	"Show Advanced Options"
"Replay_RenderSetting"	"Calidad vídeo:"
"[english]Replay_RenderSetting"	"Movie Quality:"
"Replay_RenderSetting_Low"	"Borrador"
"[english]Replay_RenderSetting_Low"	"Draft"
"Replay_RenderSetting_Medium"	"Estándar"
"[english]Replay_RenderSetting_Medium"	"Standard"
"Replay_RenderSetting_High"	"Alta"
"[english]Replay_RenderSetting_High"	"High"
"Replay_RenderSetting_Max"	"Máxima"
"[english]Replay_RenderSetting_Max"	"Maximum"
"Replay_RenderEstimate_Time"	"Tiempo est. de la renderización: de %s1 a %s2"
"[english]Replay_RenderEstimate_Time"	"Estimated Time To Render: %s1 to %s2"
"Replay_RenderEstimate_File"	"Tamaño estimado de archivo: %s1 kb"
"[english]Replay_RenderEstimate_File"	"Estimated File Size: %s1 kb"
"Replay_LockWarning"	"AVISO: ¡Bloquear tu equipo durante el renderizado puede estropear tu película!"
"[english]Replay_LockWarning"	"WARNING: Locking your computer while rendering may corrupt your movie!"
"Replay_NextX"	"SIGUIENTE %S1"
"[english]Replay_NextX"	"NEXT %s1"
"Replay_PrevX"	"ANTERIOR %S1"
"[english]Replay_PrevX"	"PREVIOUS %s1"
"Replay_BackCarat"	"<< ATRÁS"
"[english]Replay_BackCarat"	"<< BACK"
"Replay_NewRecord"	"¡NUEVO RÉCORD!"
"[english]Replay_NewRecord"	"NEW RECORD!"
"Replay_NoNewRecord"	"No has batido ningun récord. ¡Inténtalo la proxima vez!"
"[english]Replay_NoNewRecord"	"No record earned this time.  Try harder!"
"Replay_SingleWordDateAndTime"	"%s1 a las %s2"
"[english]Replay_SingleWordDateAndTime"	"%s1 @ %s2"
"Replay_DateAndTime"	"%s2 de %s1 de %s3 a las %s4"
"[english]Replay_DateAndTime"	"%s1 %s2, %s3 @ %s4"
"Replay_Date"	"%s2 de %s1 de %s3"
"[english]Replay_Date"	"%s1 %s2, %s3"
"Replay_Today"	"Hoy"
"[english]Replay_Today"	"Today"
"Replay_Yesterday"	"Ayer"
"[english]Replay_Yesterday"	"Yesterday"
"Replay_DeleteEditConfirm"	"Esta toma será borrada permanentemente."
"[english]Replay_DeleteEditConfirm"	"This take will be permanently deleted."
"Replay_DeleteReplayConfirm"	"Esta grabación y sus respectivas tomas serán borradas permanentemente."
"[english]Replay_DeleteReplayConfirm"	"This replay and all accompanying takes will be permanently deleted."
"Replay_DeleteMovieConfirm"	"Este vídeo será borrado permanentemente."
"[english]Replay_DeleteMovieConfirm"	"This movie will be permanently deleted."
"Replay_RoundInProgress"	"ESPERANDO AL SERVIDOR"
"[english]Replay_RoundInProgress"	"WAITING FOR SERVER"
"Replay_RenderEllipsis"	"GUARDAR\nEN VÍDEO"
"[english]Replay_RenderEllipsis"	"SAVE TO MOVIE..."
"Replay_RenderReplay"	"RENDERIZADO"
"[english]Replay_RenderReplay"	"RENDER REPLAY"
"Replay_RenderReplays"	"RENDERIZADO"
"[english]Replay_RenderReplays"	"RENDER MOVIES"
"Replay_OlderMovies"	"VÍDEOS ANTERIORES:"
"[english]Replay_OlderMovies"	"OLDER MOVIES:"
"Replay_Rendered"	"VÍDEOS"
"[english]Replay_Rendered"	"MOVIES"
"Replay_Go"	"OK"
"[english]Replay_Go"	"GO!"
"Replay_HighestVideo"	"Renderizar con la configuración de vídeo más alta"
"[english]Replay_HighestVideo"	"Render with highest video settings"
"Replay_QuitWhenDone"	"Salir al acabar"
"[english]Replay_QuitWhenDone"	"Quit when done"
"Replay_EnableAntiAliasing"	"Activar Suavizado"
"[english]Replay_EnableAntiAliasing"	"Enable Antialiasing"
"Replay_EnableVoicePlayback"	"Grabar conversaciones de voz"
"[english]Replay_EnableVoicePlayback"	"Record voice playback"
"Replay_OverrideFov"	"Anular FOV:"
"[english]Replay_OverrideFov"	"Override FOV:"
"Replay_DeleteDenialTitle"	"No se puede borrar la grabación"
"[english]Replay_DeleteDenialTitle"	"CAN'T DELETE REPLAY"
"Replay_DeleteDenialText"	"Debes borrar todos los vídeos renderizados asociados a esta grabación antes de poder eliminarla."
"[english]Replay_DeleteDenialText"	"You must delete all rendered movies associated with this replay before you can delete it."
"Replay_Title"	"Título"
"[english]Replay_Title"	"Title"
"Replay_ConfirmQuitTitle"	"¿Seguro que deseas salir?"
"[english]Replay_ConfirmQuitTitle"	"Really Quit?"
"Replay_TakeMeToReplays"	"Llévame a las grabaciones"
"[english]Replay_TakeMeToReplays"	"Take me to the replays"
"Replay_YesReallyQuit"	"Sí, quiero salir"
"[english]Replay_YesReallyQuit"	"Yes, really quit"
"Replay_ConfirmQuit"	"Tienes grabaciones temporales que pueden perderse\nsi sales sin guardarlas como vídeos."
"[english]Replay_ConfirmQuit"	"You have temporary replays that may be lost\nif you quit before saving them as movies."
"Replay_CancelRenderTitle"	"¿Cancelar renderizado?"
"[english]Replay_CancelRenderTitle"	"Cancel render?"
"Replay_ConfirmCancelRender"	"¿Seguro que quieres cancelar el renderizado?"
"[english]Replay_ConfirmCancelRender"	"Are you sure you want to cancel rendering?"
"Replay_YesCancel"	"Sí, cancelar"
"[english]Replay_YesCancel"	"Yes, cancel"
"Replay_CancelRender"	"X CANCELAR"
"[english]Replay_CancelRender"	"X CANCEL"
"Replay_Cancel"	"CANCELAR"
"[english]Replay_Cancel"	"CANCEL"
"Replay_RenderPreview"	"Activar vista previa (más lento)"
"[english]Replay_RenderPreview"	"Enable preview (slower)"
"Replay_RenderNow"	"Guardar los vídeos y cerrar"
"[english]Replay_RenderNow"	"Save movies now, then quit"
"Replay_DontShowThisAgain"	"No mostrar este mensaje de nuevo"
"[english]Replay_DontShowThisAgain"	"Don't show this message again"
"Replay_RenderEditTitle"	"Configuración de la toma"
"[english]Replay_RenderEditTitle"	"Shot Settings"
"Replay_RenderEditFov"	"Campo de visión de la cámara"
"[english]Replay_RenderEditFov"	"Camera field of view"
"Replay_RenderEditCamMoveSpeed"	"Velocidad de movimiento de la cámara"
"[english]Replay_RenderEditCamMoveSpeed"	"Camera move speed"
"Replay_RenderEditCamRotSpeed"	"Velocidad de rotación de la cámara"
"[english]Replay_RenderEditCamRotSpeed"	"Camera rotation speed"
"Replay_AspectRatio"	"Relación de aspecto"
"[english]Replay_AspectRatio"	"Aspect Ratio"
"Replay_Reset"	"Reiniciar"
"[english]Replay_Reset"	"Reset"
"Replay_ReplayIntroTitle"	"grabación - ¡léeme!"
"[english]Replay_ReplayIntroTitle"	"replay - read this!"
"Replay_ConfirmDisconnectFromServer"	"Esto hará que la partida actual acabe."
"[english]Replay_ConfirmDisconnectFromServer"	"This will end your current game."
"Replay_FirstPerson"	"Primera persona"
"[english]Replay_FirstPerson"	"First-person"
"Replay_Chase"	"Persecución"
"[english]Replay_Chase"	"Chase"
"Replay_Free"	"Libre"
"[english]Replay_Free"	"Free"
"Replay_Pause"	"Pausar/continuar"
"[english]Replay_Pause"	"Pause/unpause"
"Replay_SlowMo"	"CÁMARA LENTA"
"[english]Replay_SlowMo"	"SLOW-MO"
"Replay_RenderOverlayText"	"Guardando\nvídeo..."
"[english]Replay_RenderOverlayText"	"Saving movie..."
"Replay_RenderOverlay_TimeLeft"	"Tiempo: %s1 (%s2 restante)"
"[english]Replay_RenderOverlay_TimeLeft"	"Time: %s1 (%s2 left)"
"Replay_ExportRaw"	"Exportar como TGA/WAV"
"[english]Replay_ExportRaw"	"Export raw TGA's/WAV"
"Replay_UseQuickTime"	"Usar el codificador QuickTime"
"[english]Replay_UseQuickTime"	"Use QuickTime encoder"
"Replay_AccelMin"	"Menos"
"[english]Replay_AccelMin"	"Less"
"Replay_AccelMax"	"Más"
"[english]Replay_AccelMax"	"More"
"Replay_SpeedMin"	"Más lento"
"[english]Replay_SpeedMin"	"Slower"
"Replay_SpeedMax"	"Más rápido"
"[english]Replay_SpeedMax"	"Faster"
"Replay_FreeCam"	"CÁMARA LIBRE"
"[english]Replay_FreeCam"	"FREE-CAM"
"Replay_FovMin"	"Más estrecho"
"[english]Replay_FovMin"	"Narrower"
"Replay_FovMax"	"Más ancho"
"[english]Replay_FovMax"	"Wider"
"Replay_RotFilterMin"	"Sin filtrar"
"[english]Replay_RotFilterMin"	"Unfiltered"
"Replay_RotFilterMax"	"Filtrado"
"[english]Replay_RotFilterMax"	"Filtered"
"Replay_ShakeSpeed"	"Velocidad del temblor:"
"[english]Replay_ShakeSpeed"	"Shake Speed:"
"Replay_ShakeSpeedMin"	"Lenta"
"[english]Replay_ShakeSpeedMin"	"Slow"
"Replay_ShakeSpeedMax"	"Rápida"
"[english]Replay_ShakeSpeedMax"	"Fast"
"Replay_ShakeAmount"	"Potencia del temblor:"
"[english]Replay_ShakeAmount"	"Shake Amount:"
"Replay_ShakeAmountMin"	"Calma"
"[english]Replay_ShakeAmountMin"	"Calm"
"Replay_ShakeAmountMax"	"Terremoto"
"[english]Replay_ShakeAmountMax"	"Earthquake"
"Replay_ShakeDir"	"Dirección del temblor:"
"[english]Replay_ShakeDir"	"Shake Direction:"
"Replay_ShakeDirMin"	"Lateral"
"[english]Replay_ShakeDirMin"	"Lateral"
"Replay_ShakeDirMax"	"Vertical"
"[english]Replay_ShakeDirMax"	"Vertical"
"Replay_Accel"	"Aceleración:"
"[english]Replay_Accel"	"Acceleration:"
"Replay_Speed"	"Velocidad:"
"[english]Replay_Speed"	"Speed:"
"Replay_Fov"	"Campo de Visión:"
"[english]Replay_Fov"	"Fov:"
"Replay_RotFilter"	"Filtro de Rotación:"
"[english]Replay_RotFilter"	"Rotation Filter:"
"Replay_TimeScaleMin"	"Cámara lenta"
"[english]Replay_TimeScaleMin"	"Slow-mo"
"Replay_TimeScaleMax"	"Cámara rápida"
"[english]Replay_TimeScaleMax"	"Time-lapse"
"Replay_Scale"	"Escala:"
"[english]Replay_Scale"	"Scale:"
"Replay_SetDefaultSetting"	"REINICIAR"
"[english]Replay_SetDefaultSetting"	"RESET"
"Replay_ResetTimeScale"	"REINICIAR"
"[english]Replay_ResetTimeScale"	"RESET"
"Replay_TimeScale"	"ESCALA DE TIEMPO"
"[english]Replay_TimeScale"	"TIME SCALE"
"Replay_Original"	"ORIGINAL:"
"[english]Replay_Original"	"ORIGINAL:"
"Replay_Performances"	"TOMAS:"
"[english]Replay_Performances"	"TAKES:"
"Replay_Warning"	"Advertencia"
"[english]Replay_Warning"	"Warning"
"Replay_Tip"	"Consejo"
"[english]Replay_Tip"	"Tip"
"Replay_NukePerformanceChanges"	"Cualquier cambio realizado a partir de este momento será descartado si decides continuar.\nCualquier nuevo cambio que se realice a partir de este punto será grabado en su lugar."
"[english]Replay_NukePerformanceChanges"	"Changes after the current time will be discarded if you choose to proceed.\n\nAny new changes made from this point will be recorded in their place."
"Replay_UseQuickTimePlayer"	"Se recomienda utilizar QuickTime para ver los vídeos guardados."
"[english]Replay_UseQuickTimePlayer"	"It is recommended that you use QuickTime to view saved movies."
"Replay_ThanksIWill"	"Gracias, lo haré"
"[english]Replay_ThanksIWill"	"Thanks, I will"
"Replay_SaveAs"	"Guardar como..."
"[english]Replay_SaveAs"	"Save As..."
"Replay_Exit"	"Salir del editor"
"[english]Replay_Exit"	"Exit Replay Editor"
"Replay_MotionBlur"	"Calidad del\ndesenfoque\nde movimiento"
"[english]Replay_MotionBlur"	"Motion Blur Quality"
"Replay_MotionBlur_Low"	"Baja"
"[english]Replay_MotionBlur_Low"	"Low"
"Replay_MotionBlur_High"	"Alta"
"[english]Replay_MotionBlur_High"	"High"
"Replay_MotionBlur_Enabled"	"Activar Desenfoque de Movimiento (incrementará el tiempo de renderizado)"
"[english]Replay_MotionBlur_Enabled"	"Enable Motion Blur (will increase rendering time)"
"Replay_Glow_Enabled"	"Activar efecto de iluminado"
"[english]Replay_Glow_Enabled"	"Enable Glow Effect"
"Replay_Codec"	"Códec de vídeo"
"[english]Replay_Codec"	"Video Codec"
"Replay_Codec_H264"	"Lento, calidad óptima (H.264)"
"[english]Replay_Codec_H264"	"Slower, Best Quality (H.264)"
"Replay_Codec_MJPEGA"	"Rápido, archivo grande (MJPEG-A)"
"[english]Replay_Codec_MJPEGA"	"Faster, Larger File (MJPEG-A)"
"Replay_Quality"	"Calidad del\nrenderizado"
"[english]Replay_Quality"	"Render Quality"
"Replay_Quality_Low"	"Baja (afecta al tam. del arch.)"
"[english]Replay_Quality_Low"	"Low (affects file size)"
"Replay_Quality_High"	"Alta"
"[english]Replay_Quality_High"	"High"
"Replay_ExportMovie"	"EXPORTAR"
"[english]Replay_ExportMovie"	"EXPORT"
"Replay_FindExportMovieLocation"	"Nombre del vídeo exportado"
"[english]Replay_FindExportMovieLocation"	"Exported Movie Filename"
"Replay_ExportMovieError_Title"	"Error"
"[english]Replay_ExportMovieError_Title"	"Error"
"Replay_ExportMovieError_Text"	"No se pudo exportar el vídeo al directorio especificado. Asegúrate de que hay suficiente espacio en el disco y que tienes permisos de usuario suficientes."
"[english]Replay_ExportMovieError_Text"	"Unable to export the movie to the location specified. Please ensure that there is enough disk space and that you have sufficient permissions."
"Replay_ExportMovieNoFile_Text"	"No se pudo exportar la película ya que no se ha encontrado el archivo."
"[english]Replay_ExportMovieNoFile_Text"	"Unable to export the movie, because the movie file could not be found."
"Replay_ExportMovieSuccess_Title"	"Completado"
"[english]Replay_ExportMovieSuccess_Title"	"Success"
"Replay_ExportMovieSuccess_Text"	"¡El vídeo ha sido exportado con éxito!"
"[english]Replay_ExportMovieSuccess_Text"	"The movie has been exported successfully!"
"Replay_MovieFiles"	"Vídeo QuickTime"
"[english]Replay_MovieFiles"	"QuickTime Movie"
"Replay_PerfTip_EnterPerfMode"	"PARA ENTRAR EN EL EDITOR DE GRABACIONES,\\NPULSA ESPACIO."
"[english]Replay_PerfTip_EnterPerfMode"	"TO ENTER THE REPLAY EDITOR, PRESS SPACE."
"Replay_PerfTip_ExitPerfMode"	"PARA SALIR DEL EDITOR DE GRABACIONES Y\\NREANUDAR EL VÍDEO, PULSA ESPACIO."
"[english]Replay_PerfTip_ExitPerfMode"	"TO EXIT THE REPLAY EDITOR AND UNPAUSE, PRESS SPACE."
"Replay_PerfTip_ExitFreeCam"	"PARA DESBLOQUEAR EL CURSOR DEL RATÓN,\\NHAZ CLIC IZQUIERDO."
"[english]Replay_PerfTip_ExitFreeCam"	"TO RELEASE THE MOUSE CURSOR, LEFT-CLICK."
