"lang"
{
"Language"	"russian"
"#commentary\tf2-Comment010.mp3"	"[Джамаал Брэдли] Ради создания интересного геймплея нам иногда приходится нивелировать разницу в скорости передвижения различных классов. Например, эти двери стоят на таймере, чтобы все игроки успели добежать к ним до начала боя. Тестирование показало, что игрокам гораздо интереснее ожидать начала схватки всей командой. Предвкушение битвы в сочетании с напряжением, которое нагнетают проносящиеся мимо поезда, создают великолепную атмосферу для начала сражения за центральную контрольную точку."
"[english]#commentary\tf2-Comment010.mp3"	"[Jamaal Bradley] For gameplay purposes, we sometimes need to neutralize the speeds of the classes. For instance, these central door timers were created to ensure that all classes could make it to the middle part of the map by the time the action actually starts. Playtesting showed that it was more fun to have the teams waiting as a group as soon as the doors open. The anticipation of battle, combined with the hazardous moving trains, creates a great opening clash for the middle control point."
"#commentary\tf2-Comment011.mp3"	"[Мэтт Бун] Пуленепробиваемое стекло помогает нам создать дизайн хорошо укрепленных областей, например, контрольных точек. Нападающие получают возможность оценить количество противников и расположение пушек, тогда как защитники могут как следует рассмотреть позиции врага. Это бывает особенно важно в том случае, если нападающие ждут, пока медик накопит заряд неуязвимости."
"[english]#commentary\tf2-Comment011.mp3"	"[Matt Boone] Bulletproof glass is a useful design tool in strongly defended areas, such as around control points. It gives the offensive team a chance to see enemy defenders and sentrygun positions, while affording the defensive team a good view of the gathering attackers. This is often crucial for the defense if the offense is waiting for a Medic's invulnerability charge."
"#commentary\tf2-Comment012.mp3"	"[Мэттью Расселл] На картах типа захват/удержание точек патовые ситуации часто возникают тогда, когда команда нападающих, занявшая невыгодную позицию, раз за разом бьется головой о стену и ждет, пока закончится время. Чтобы этого избежать, мы стараемся сделать потенциальное поражение фактическим как можно раньше. В начале игры нападающим отводится очень мало времени, а при захвате точки начисляются дополнительные минуты. Раунд проходит стремительно и не позволяет игрокам расслабиться. Долгие, спокойные матчи ломают напряженную атмосферу, которую мы хотим придать игре."
"[english]#commentary\tf2-Comment012.mp3"	"[Matthew Russell] On Attack/Defend maps, stalemates generally involve a weakly positioned attacking team beating its head against the wall as the timer bleeds out. To avoid this, we encourage likely losses to snowball into actual losses as quickly as possible. We start with a short time limit, and then add time whenever the offensive team succeeds in capturing a point. This way the round plays out in as short a time as possible and keeps the tension high throughout. Long round times aren't conducive to the sense of urgency we want to create."
"#commentary\tf2-Comment013.mp3"	"[Джон Кук] При дизайне зданий немаловажным является вертикальное измерение. Так, здание контрольной точки В подвергается атаке со всех сторон. Высота здания в совокупности с окнами по всему периметру дает защитникам преимущество и позволяет кидать вниз гранаты и запускать ракеты. Пуленепробиваемое стекло в некоторых окнах открывает хороший вид на позиции врага."
"[english]#commentary\tf2-Comment013.mp3"	"[John Cook] Height is a useful feature when designing defensible buildings. For instance, the Cap B building needs to be defended from all directions. The height, and windows on all sides, give defenders in this building an advantage, when launching rockets & grenades from within. Bulletproof glass in some windows lets them safely view approaching enemies."
"#commentary\tf2-Comment014.mp3"	"[Джейк Николсон] Для солдат вертикальное измерение уровня является особенно важным. Чтобы ракеты были наиболее эффективными, солдаты обычно стреляют ими сверху вниз, нанося урон по большей площади. Эта крыша позволяет игроку занять выгодную позицию. На неё можно запрыгнуть только с помощью прыжка на ракете, поэтому прочим классам она недоступна. Во время прыжка игрок ранит себя взрывом, поэтому ему приходится выбирать между полным здоровьем и тактическим преимуществом. На крышах практически нет аптечек, поэтому такое преимущество не создает игровой дисбаланс. Чтобы избежать гибели, солдат может полагаться только на медиков, которые остались внизу."
"[english]#commentary\tf2-Comment014.mp3"	"[Jake Nicholson ] For Soldiers, we design spaces with specific attention to height. Soldiers generally want to be shooting down at opponents to maximize the effect of their rockets' splash damage. The rooftop here gives them that advantage. It can also only be reached with the soldier's rocket jump, making it generally inaccessible to the other classes. Because of the splash damage from a rocket jump, soldiers have to trade health for the height advantage. This tradeoff, coupled with the lack of health on the roof, lets usmake the rooftop a powerful advantage without unbalancing the map, since soldiers will need to rely on medics down below to keep them healthy."
"#commentary\tf2-Comment015.mp3"	"[Дэйв Риллер] Для разведчиков нам приходится создавать открытые пространства, где игрок может совершать двойные прыжки и следовать путем, недоступным прочим классам. На этой карте есть ряд крыш и утесов, по которым разведчик может передвигаться, все время оставаясь над головами остальных. Пользуясь преимуществом в скорости, разведчики любят возвращаться назад и собирать аптечки, поэтому мы вынуждаем их идти на риск, пряча 'здоровье' в небольших замкнутых пространствах, где разведчик теряет свои преимущества."
"[english]#commentary\tf2-Comment015.mp3"	"[Dave Riller] To accommodate the scout class, maps need open spaces that allow scouts to double jump along paths that the other classes can't navigate.  This area features a variety of rooftops and rocks that a scout can traverse while staying above any non-scout opponents.  Scouts often use their speed advantage to retreat and collect health, so here we force them to adopt some risk by placing the health inside a small, enclosed area, where they sacrifice some freedom of movement."
"#commentary\tf2-Comment016.mp3"	"[Мэтт Бун] Шпион предназначен для игроков, которые любят брать верх хитростью. Опытный шпион с легкостью прокрадется на базу противника, беспрепятственно обойдет ее под маскировкой и точным ударом в спину уничтожит ключевых врагов — снайперов, инженеров и медиков. Плащ-невидимка выручает его в двух ситуациях. Он помогает перейти линию передовой, не вызывая подозрений, почему это товарищ по команде движется в обратном направлении. Он также скроет его от глаз врагов, если маскировку рассекретят. С помощью жучка шпион с легкостью разрушает пушки врага, не давая инженерам расслабиться."
"[english]#commentary\tf2-Comment016.mp3"	"[Matt Boone] The Spy is designed for players who want to outsmart their opponents. At a high level, his gameplay flow is to infiltrate the enemy team, move around while disguised, and use his instant-kill backstab to take out key enemies, usually snipers, engineers, and medics. His invisibility cloak is designed to help him in two key situations. The first is in getting past the frontline, where players are most vigilant against enemies and most suspicious of friends not heading in the right direction. The second is in escaping from enemies who have seen through his disguise while he's in enemy territory. His sapper was designed to allow him to easily take out unattended enemy sentryguns, forcing enemy engineers to keep a close eye on their buildings."
"#commentary\tf2-Comment017.mp3"	"[Эрик Киршмер] Оказалось, что поведение пушек, которые конструируют инженеры, довольно сложно сбалансировать. Если пушка чересчур мощная, более слабым игрокам нечего ей противопоставить. Если пушка чересчур слабая, опытный игрок разберется с ней без труда, и смысл ее конструирования окажется под вопросом. Мы решили задать ей двойную схему поведения: если враг не использует укрытия, ее выстрелы смертельно опасны, но если противник все время появляется и исчезает, она не успевает должным образом отреагировать. Инженеру приходится использовать дополнительное оружие для борьбы с умными врагами, и в то же время пушка остается серьезным препятствием на пути того игрока, который вздумает пробежать мимо."
"[english]#commentary\tf2-Comment017.mp3"	"[Eric Kirchmer] Balancing the strength of the Engineer's AI-controlled sentrygun was one of more difficult design problems in Team Fortress 2. If the gun was too powerful, only the most skilled players would be able to counteract it. If the gun was too weak, the Engineer would have no chance against skilled players, effectively eliminating any reason to build it in the first place. Our solution was to make the sentrygun essentially binary in the sense that it's lethal to opponents who don't take cover, but can't intelligently deal with enemies popping in and out of cover. This forces the Engineer to use his own secondary weapons skill to compensate for the sentrygun's corner weakness, while still making the sentrygun a formidable obstacle for any opponent simply attempting to sprint past it."
"#commentary\tf2-Comment018.mp3"	"[Эндрю Берк] Разведчиком смогут играть те, кто способен быстро ориентироваться в пространстве, не теряя цели. Тогда как прочие классы полагаются на мощь оружия, разведчик старается вообще не попадать под огонь с помощью высокой скорости передвижения и двойных прыжков. Его боевой стиль определяется его основным оружием – обрезом. Он наносит большой урон, но имеет большой разброс, поэтому для максимальной эффективности разведчик должен вплотную приблизиться к врагу, что влечет за собой риск. Скорость стрельбы у обреза низкая, поэтому ему приходится остановиться, выстрелить, уйти от ответного выстрела, подождать... И так далее. Во время остановки разведчик становится удобной мишенью. Кроме того, у обреза малый запас патронов в обойме и медленная скорость перезарядки. Это нужно для того, чтобы разведчик перезаряжался вне боя. С его маневренностью выйти из боя ничего не стоит, а раненый враг тем временем получает шанс скрыться."
"[english]#commentary\tf2-Comment018.mp3"	"[Andrew Burke] The Scout is designed for players who are able to rapidly move around while tracking their target. Where other combat classes rely on high amounts of damage, the Scout relies on his high movement speed and double jump ability to dodge enemy fire. Much of his combat style is crafted through the features of his primary weapon, the scattergun. It does a large amount of damage, but has a wide spread that forces him to get close to the enemy for full effect, where he's also at highest risk of being hurt. It has a slow rate of fire that encourages him to pause to fire, then dodge, then pause, and so on, which gives enemies a higher chance to hit him at intervals. Finally, it holds a small clip and a slow reload time to encourage the Scout to pull out of combat to reload, something which he can do easily with his speed, and gives injured enemies a chance to run before the Scout returns."
"#commentary\tf2-Comment019.mp3"	"[Дхабих Энг] Солдат – это основной боевой класс, способный выбирать многочисленные пути передвижения и обладающий огромной дальностью стрельбы. Он чувствует себя уверенно в любых условиях и незаменим, когда надо уничтожить пушку. Его главная слабость заключается в его оружии, ракетомёте. У него малый запас обоймы, что заставляет солдата постоянно перезаряжаться, и низкая скорость полёта ракет, позволяющая маневренным классам, таким, как разведчик, легко уходить от них в сторону."
"[english]#commentary\tf2-Comment019.mp3"	"[Dhabih Eng] The Soldier is a core combat class featuring versatile movement and terrific long range damage capability. He's designed to be comfortable in almost any combat situation, and to be the best long-range anti-sentrygun class. His main weaknesses are designed into his primary weapon, the rocket launcher. It has a small clip size, which forces the Soldier to carefully manage his reloads, and it fires relatively slow-moving projectiles, making it ineffectual beyond short range against any opponent who dodges well, like the Scout."
"#commentary\tf2-Comment020.mp3"	"[Чарли Браун] Снайперская винтовка стала для нас ещё одной проблемой. Очевидно, что снайпер должен снимать противника одним метким выстрелом в голову. В то же время при выстреле с бедра попадание в голову не должно быть смертельным, иначе в умелых руках винтовка станет опаснейшим оружием ближнего боя, что сведет на нет слабые стороны класса. Чтобы решить эту проблему, мы придумали наращивать силу выстрела в зависимости от выдержки, причем эта функция доступна только в режиме приближения. Это привело к нужному результату. Низкий урон в обычном режиме и сразу после перехода в режим приближения не позволяют снайперу щелкать врагов как орешки. У игрока есть выбор — провести быструю серию слабых выстрелов или сделать один-два смертельных. Это позволяет соперникам скоординировать атаку и штурмовать снайперскую позицию. Преимущества выдержанного выстрела подталкивают игрока к тому, чтобы вести себя в соответствии с классом: найти удобное место, выждать и стрелять редко, но метко."
"[english]#commentary\tf2-Comment020.mp3"	"[Charlie Brown] The sniper rifle was another tricky design problem. To meet players' expectations, a sniper rifle has to be able to kill an opponent with a single shot to the head. On the flip side, we need to ensure it can't be snap fired from the hip with the same effect, because then, in the hands of an experienced player, it also becomes the game's most lethal short range weapon, negating the Sniper's primary weakness. To solve this, we implemented a charging damage meter that only appears when the sniper is zoomed. This solution has several beneficial side effects: 
The low damage both while un-zoomed and at the initial zoom ensures that Snipers can't kill opponents with impromptu snap fire. The charge time means Snipers can deal out low damage shots quickly or highly damaging shots at slow intervals, which allows opponents to overwhelm them with a coordinated rush. The high damage at the end of the charge rewards Sniper-esque behaviors, such as locating a decent vantage point and taking very deliberate shots.
"
"#commentary\tf2-Comment021.mp3"	"[Марк Скапарро] Поджигатель — самый сильный класс в ближнем бою. Здесь мы подталкиваем игрока к тому, чтобы использовать тактику засад, прятаться за дверьми и арками. Для этого мы сделали поджигателя очень уязвимым в условиях открытой местности. Чтобы сделать огнемет ещё более убийственным оружием, мы добавили к эффекту пламени визуальные помехи, которые дезориентируют противника и мешают выбраться из огня."
"[english]#commentary\tf2-Comment021.mp3"	"[Marc Scaparro] The Pyro is designed to be the best short-range combat class, aimed at encouraging players to adopt an ambush style of play. To achieve this, we made the Pyro vulnerable in the open, which forces players to seek out enclosed areas and doorways. To add to the Pyro's short range lethality, we made the flamethrower effects visually noisy, which helps disorient opponents long enough for the flames to finish them off."
"#commentary\tf2-Comment022.mp3"	"[Уэйд Шин] Подрывник способен быстро переключаться с яростной атаки на глубокую оборону. Он единственный, кто может вести бой из-за угла, а благодаря липучкам он способен совершать бомбовые прыжки, аналогичные реактивным прыжкам солдата. С помощью липучек подрывник может обезопасить путь отступления или защитить контрольную точку, находясь на значительном расстоянии от него."
"[english]#commentary\tf2-Comment022.mp3"	"[Wade Schin] The Demoman is the most versatile combat class, capable of rapidly switching from strong offensive pushes to defensive area denial. He has the only indirect fire capability in the game, allowing him to take out sentryguns around the corner, and his sticky bombs give him a grenade jumping ability similar to that of the Soldier's rocket jumps. His sticky bombs can also prevent enemies from moving through doorways, cover a retreat, and defend control points even when the Demoman is somewhere else."
"#commentary\tf2-Comment023.mp3"	"[Кейс Хаггинс] Пулемёт, осыпающий противника градом пуль и не требующий особой меткости стрельбы, позволяет даже самым неопытным игрокам почувствовать себя комфортно в бою. Чтобы компенсировать это, у пулеметчика есть ряд слабых сторон. Долгая холостая раскрутка оружия и неповоротливость персонажа заставляют игроков думать и предугадывать направление и время вражеского удара."
"[english]#commentary\tf2-Comment023.mp3"	"[Keith Huggins] With its wide field of fire, the Heavy's minigun lets players who don't have great twitch-aiming skills still wade into the thick of combat. To make up for this reduction in the value of the player's aiming skill, we amplified the importance of other skills. For instance, the wind-up time before firing and the heavy's reduced speed while firing force players to learn to anticipate both the start of combat and incoming enemy attacks."
"#commentary\tf2-Comment024.mp3"	"[Джон Морелло] Медик — главный класс боевой поддержки. Те классы поддержки, которые мы создавали до этого, были не очень удачными. Для того, чтобы играть ими, не требовалось особого умения, потому что они все время оставались в тылу и, что неприятно, пропускали из-за этого все самое интересное. Что ещё хуже, они приносили мало пользы, потому что оказывались слишком далеко от игроков, нуждавшихся в помощи. Медик из Team Fortress 2 совершенно иной. Главное — он постоянно находится в гуще событий. Пользоваться шприцеметом проще простого, поэтому медик может следить за собственной безопасностью, не отрываясь от лечения товарищей. Шприцемётом практически не нужно целиться, поэтому медик сосредотачивается на том, чтобы поспевать за своим пациентом, который, в свою очередь, не хочет допустить смерти своего лекаря и защищает его."
"[english]#commentary\tf2-Comment024.mp3"	"[John Morello] The Medic is the main support class. Previous support classes we've designed had a variety of problems. They didn't require much skill, because they stayed back in defended areas, which also kept them out of the funnest parts of the game. Worst of all, this meant they weren't even terribly useful because they generally weren't near the players who most needed to be healed. We designed the Team Fortress 2 Medic to solve these problems, primarily by focusing on keeping them right in the thick of battle. Additionally, we designed the medigun to be as easy to use as possible, so that Medics can focus on survival while healing teammates. Virtually no aiming is required, which lets Medics concentrate on following their heal target, who has a huge incentive to keep his Medic benefactor safe."
"#commentary\tf2-Comment025.mp3"	"[Аарон Галифакс] Разрабатывая идею шприцемета, мы думали о том, как создать крепкую связку — медик и его пациент. Мы решили, что в связке будут именно двое, а не целая команда. Концепция шприцемета заставляет медика и пациента постоянно работать в паре, следить за здоровьем и передвижением друг друга, строить совместную тактику. Мы хотели сделать так, чтобы успех связки зависел не только от хорошего врача, но и от талантливого пациента. Медик быстро поймет это и будет бегать в паре с тем, с кем игра получается более результативной. Все это развивает общение и взаимоотношения между игроками."
"[english]#commentary\tf2-Comment025.mp3"	"[Aaron Halifax] Our main goal in designing the Medigun was to build a strong relationship between the Medic and his healing target.  We wanted to see what we would get if we focused on creating a tight loop between two players, instead of just thinking about getting the larger team to cooperate.  The Medigun's design ensures that the Medic and his target are extremely conscious of each other, watching their health and relative positions, and making tactical choices carefully.  We wanted there to be skill involved in being a good healing target, so that Medics would seek out and latch onto skilled targets.  This helps foster the relationship we were after."
"#commentary\tf2-Comment026.mp3"	"[Джейкоб Джанглс] Неуязвимость добавляет в игру острый эмоциональный момент, которых так не хватает в многопользовательских шутерах по сравнению с хорошо продуманными синглами. Для неуязвимого медика и его напарника это необыкновенный пик подъема. Для защитников, которые знают, что им надо любой ценой продержаться эти десять секунд, создается повышенное напряжение, вынужденная концентрация усилий. Неуязвимость может изменить перевес сил в игре, обеспечив нападающим успешный рывок в случае, если защитники заняли плотную оборону базы. Чем упорнее лазутчики врага, тем проще медику накопить заряд. Кроме того, накопление этого заряда — дополнительная и полностью себя оправдывающая задача медика, своего рода награда за успешное лечение. Мы поощряем правильные действия медика, повышая заряд, когда медик лечит сильно раненых товарищей."
"[english]#commentary\tf2-Comment026.mp3"	"[Jakob Jungels] Invulnerability adds an element of pacing to the multiplayer experience, which otherwise tends to have fewer emotional highs and lows than a well-crafted single player game.  When an invulnerable Medic & his friend come running in, it's an extreme high point for them.  It's also a rush for the defenders, who know they've just got to hold on for 10 seconds until invulnerability fades.  Invulnerability also sharpens pacing by helping a team push through a defensive stalemate, when the enemy team turtles up and refuses to come out of their base.  Without a lack of defensive skirmishers, it's easier for the offense to build up the invulnerability charge without interruption.  In addition, invulnerability is a great goal for the Medic and rewards him for being an effective healer. We encourage the behavior by adding more charge when the Medic is healing injured teammates than when he's healing ones who are already at full health."
"#commentary\tf2-Comment027.mp3"	"[Джефф Лейн] Обычно любители сетевых игр выделяют для себя несколько лучших карт и переигрывают их снова и снова. Вместо того, чтобы создавать множество разных карт, большинство из которых будет забыто, мы решили сделать одну карту с широкими возможностями для повторного переигрывания. В большинстве случаев вы уже знаете, что будете делать, ещё до того, как карта закончит загружаться. Мы же задумали уровень, где вы не сможете предугадать не то что свои действия, но даже точку, в которой вы появитесь. В карте 'Гидро' игрок появляется в случайно выбранном месте. Соответственно, территория, которую нужно оборонять и захватывать, также каждый раз новая, поэтому игрок не ощущает однообразия. Структура поединка, разбитого на раунды, не дает игроку расслабиться и создает много эмоциональных моментов, связанных с промежуточными победами и поражениями."
"[english]#commentary\tf2-Comment027.mp3"	"[Jeff Lane] Multiplayer communities tend to focus on a small group of maps, playing them over and over again.  Instead of producing a large number of maps, most of which would go un-played, we decided to try and build a single map with more innate replayability than any we'd built before.  With most multiplayer maps, you know what you'll be doing before the map has even finished loading.  In our case, we wanted a map where you couldn't predict even something as basic as your starting point, let alone what you would be doing when you got there.  Hydro therefore begins with a randomized starting state.  The emphasis on control of constantly shifting territories means the map rarely feels repetitive.  Meanwhile, the explicit round structure keeps teams focused, and provides regular highs and lows as the teams gain and lose territory."
"#commentary\tf2-Comment028.mp3"	"[Керри Дэвис] Чаще всего игровая статистика содержит сравнительные данные об игроках со всего мира. Но она приносит удовлетворение только тем, кто входит в десятку, сотню лучших. Мы решили, что успехи игрока правильнее будет сравнивать с его же успехами в предыдущих играх и вместо общей сравнительной таблицы создали личную. Новичка эта система подбадривает и показывает, что он, может быть, и не лучший в мире игрок, но уже начинает добиваться успеха. Ветеранам система подсказывает, что они подошли вплотную к своему предыдущему рекорду, и мотивирует его побить. Кроме того, эта система служит своего рода судьей. Когда игрок чувствует, что провел отличный поединок, система своими цифрами говорит ему: 'Ты прав, это был отличный раунд'."
"[english]#commentary\tf2-Comment028.mp3"	"[Kerry Davis] Games usually approach stats by comparing the player to everyone else in the world.  This is only really of interest to those who are near the top.  With TF2 we decided that a better approach might be to compare stats to the player's previous successes, turning them from a worldwide comparative system into a personalized motivational one. The beginning player gets encouragement and acknowledgement that while they're not highly skilled yet, they're getting better all the time. The veterans get to see when they've managed to come close to their previous record, which encourages them beat that record.  The personal stat system also acts as a validation system. When a player feels like they've had a really good run, the stats system pops up and essentially says, 'You're right, that was a great run.'"
