"lang"
{
"Language"	"russian"
"[english]quest25001objectivedesc0"	"Score points as Soldier: %s1"
"quest25001objectivedesc1"	"Совершить убийство доп. оружием: %s1"
"[english]quest25001objectivedesc1"	"Secondary weapon kill as Soldier: %s1"
"quest25001objectivedesc10"	"Убить снайпера: %s1"
"[english]quest25001objectivedesc10"	"Snipers killed as Soldier: %s1"
"quest25001objectivedesc11"	"Убить шпиона: %s1"
"[english]quest25001objectivedesc11"	"Spies killed as Soldier: %s1"
"quest25001objectivedesc12"	"Совершить убийство: %s1"
"[english]quest25001objectivedesc12"	"Kill as Soldier: %s1"
"quest25001objectivedesc2"	"Совершить убийство в прыжке на ракете: %s1"
"[english]quest25001objectivedesc2"	"Kill while blast jumping as Soldier: %s1"
"quest25001objectivedesc3"	"Убить разведчика: %s1"
"[english]quest25001objectivedesc3"	"Scouts killed as Soldier: %s1"
"quest25001objectivedesc4"	"Убить летящую цель из доп. оружия: %s1"
"[english]quest25001objectivedesc4"	"Kill an airborne target with your secondary: %s1"
"quest25001objectivedesc5"	"Прямое попадание ракетой: %s1"
"[english]quest25001objectivedesc5"	"Get a direct hit with a rocket: %s1"
"quest25001objectivedesc6"	"Убить подрывника: %s1"
"[english]quest25001objectivedesc6"	"Demomen killed as Soldier: %s1"
"quest25001objectivedesc7"	"Убийство мини-критом: %s1"
"[english]quest25001objectivedesc7"	"Minicrit kill as Soldier: %s1"
"quest25001objectivedesc8"	"Вылечить 200 ед. здоровья: %s1"
"[english]quest25001objectivedesc8"	"Heal 200 damage as Soldier: %s1"
"quest25001objectivedesc9"	"Убить медика: %s1"
"[english]quest25001objectivedesc9"	"Medics killed as Soldier: %s1"
"quest25002desc0"	"Чтобы выполнить этот контракт, выполняйте различные задания за поджигателя."
"[english]quest25002desc0"	"You will be required to complete various tasks as Pyro to complete this contract."
"quest25002desc1"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВОЕ СООБЩЕНИЕ 
КОД СООБЩЕНИЯ: <915PAULING>

ОБРАБОТКА...

************

ЭЙ, ПОДЖИГАТЕЛЬ! ХОЧЕШЬ ОКАЗАТЬ ОГРОМНУЮ УСЛУГУ МИСС ПОЛИНГ?

<КОНЕЦ СООБЩЕНИЯ>

************"
"[english]quest25002desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, PYRO! YOU WANNA DO A REAL BIG FAVOR FOR MISS PAULING?

<END TRANSCRIPT>

************"
"quest25002desc2"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВОЕ СООБЩЕНИЕ
КОД СООБЩЕНИЯ: <915PAULING>

ОБРАБОТКА...

************

ЭЙ, ПОДЖИГАТЕЛЬ! [ПРИГЛУШЕННЫЙ ГОЛОС С ПРИЖАТОЙ РУКОЙ У РТА, 00:07] ВСЕГДА ХОТЕЛА ПОПРОБОВАТЬ ТАК ГОВОРИТЬ. НАДЕЮСЬ, Я ТОЛЬКО ЧТО СКАЗАЛА, ЧТО ДЛЯ ТЕБЯ ЕСТЬ РАБОТА, ПОТОМУ ЧТО ДЛЯ ТЕБЯ ЕСТЬ РАБОТА.

<КОНЕЦ СООБЩЕНИЯ>

************"
"[english]quest25002desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, PYRO! [SOUNDS OF MUFFLED VOICE WITH HAND OVER MOUTH, 00:07] ALWAYS WANTED TO TRY THAT. I HOPE I JUST SAID I HAVE A JOB FOR YOU, BECAUSE I HAVE A JOB FOR YOU.

<END TRANSCRIPT>

************"
"quest25002name0"	"Контракт Поджигателя"
"[english]quest25002name0"	"Pyro Contract"
"quest25002objectivedesc0"	"Заработать очки: %s1"
"[english]quest25002objectivedesc0"	"Score points as Pyro: %s1"
"quest25002objectivedesc1"	"Потушить товарища по команде: %s1"
"[english]quest25002objectivedesc1"	"Extinguish a teammate as Pyro: %s1"
"quest25002objectivedesc2"	"Совершить убийство отраженным снарядом: %s1"
"[english]quest25002objectivedesc2"	"Kill with a reflected projectile as Pyro: %s1"
"quest25002objectivedesc3"	"Совершить убийство объектом окружения: %s1"
"[english]quest25002objectivedesc3"	"Environment kill as Pyro: %s1"
"quest25002objectivedesc4"	"Поджечь невидимого/замаскированного шпиона: %s1"
"[english]quest25002objectivedesc4"	"Ignite an invisible or disguised Spy as Pyro: %s1"
"quest25002objectivedesc5"	"Совершить убийство: %s1"
"[english]quest25002objectivedesc5"	"Kill as Pyro: %s1"
"quest25003desc0"	"Чтобы выполнить этот контракт, выполняйте различные задания за подрывника."
"[english]quest25003desc0"	"You will be required to complete various tasks as Demoman to complete this contract."
"quest25003desc1"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВОЕ СООБЩЕНИЕ
КОД СООБЩЕНИЯ: <915PAULING>

ОБРАБОТКА...

************

ПОДРЫВНИК, ЭТО ПОЛИНГ. СМОТРИ СЮДА ВО ВСЕ ГЛАЗА. ГЛАЗ [МОЛЧАНИЕ, 00:03] ВО ВЕСЬ ГЛАЗ. ИЛИ ЧЕМ ТЫ ТАМ ВООБЩЕ СМОТРИШЬ. ПРОСТО [МОЛЧАНИЕ, 00:03] ПРОСТО ВЗГЛЯНИ.

<КОНЕЦ СООБЩЕНИЯ>

************"
"[english]quest25003desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

DEMO, IT'S PAULING. PLANT YOUR EYEBALLS ON THIS. EYE [00:03 SILENCE] EYEBALL. WHATEVER YOU SEE WITH. MAKE IT [00:03 SILENCE] MAKE IT LOOK AT THIS.

<END TRANSCRIPT>

************"
"quest25003desc2"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВОЕ СООБЩЕНИЕ
КОД СООБЩЕНИЯ: <915PAULING>

ОБРАБОТКА...

************

ПОДРЫВНИК? ЭТО ТВОЯ ПЕЧЕНЬ. ШУЧУ, ЭТО МИСС ПОЛИНГ. ЕСЛИ Б Я БЫЛА ТВОЕЙ ПЕЧЕНЬЮ, ТО ТЫ БЫ СЛЫШАЛ ОДНИ ВОПЛИ. ДЛЯ ТЕБЯ ЕСТЬ РАБОТА.

<КОНЕЦ СООБЩЕНИЯ>

************"
"[english]quest25003desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

DEMO? IT'S YOUR LIVER. I'M KIDDING, IT'S MISS PAULING. IF I WAS YOUR LIVER I'D JUST BE SCREAMING. I'VE GOT A JOB FOR YOU.

<END TRANSCRIPT>

************"
"quest25003desc3"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВОЕ СООБЩЕНИЕ
КОД СООБЩЕНИЯ: <915PAULING>

ОБРАБОТКА...

************

ПОДРЫВНИК, ЭТО ПОЛИНГ. ЕСЛИ ТЫ ТАМ ЖИВОЙ — ПРОТРЕЗВЕЙ. ДЛЯ ТЕБЯ ЕСТЬ РАБОТА.

<КОНЕЦ СООБЩЕНИЯ>

************"
"[english]quest25003desc3"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

DEMO, IT'S PAULING. IF YOU'RE NOT DEAD, SOBER UP. I'VE GOT WORK FOR YOU.

<END TRANSCRIPT>

************"
"quest25003desc4"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВОЕ СООБЩЕНИЕ 
КОД СООБЩЕНИЯ: <915PAULING>

ОБРАБОТКА...

************

ПОДРЫВНИК? ЭТО ПОЛИНГ. ЕСТЬ РАБОТА. НАДО УБИТЬ КУЧУ НАРОДУ И ВЗОРВАТЬ ВСЁ ОСТАЛЬНОЕ. ДУМАЮ, ТЫ ПОДОЙДЕШЬ.

<КОНЕЦ СООБЩЕНИЯ>

************"
"[english]quest25003desc4"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

DEMO? PAULING. I'VE GOT A JOB HERE THAT REQUIRES KILLING A LOT OF PEOPLE AND BLOWING UP EVERYTHING ELSE. I THOUGHT OF YOU.

<END TRANSCRIPT>

************"
"quest25003desc5"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВОЕ СООБЩЕНИЕ 
КОД СООБЩЕНИЯ: <915PAULING>

ОБРАБОТКА...

************

ПРИВЕТ, ПОДРЫВНИК. ЭТОТ КОНТРАКТ ТОЛЬКО ДЛЯ ТВОИХ ГЛАЗ. ГЛАЗА. ТО ЕСТЬ [МОЛЧАНИЕ, 00:03] НУ ТЫ ПОНЯЛ.

<КОНЕЦ СООБЩЕНИЯ>

************"
"[english]quest25003desc5"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY DEMO. THIS JOB IS FOR YOUR EYES ONLY. EYE. I MEAN [00:03 SILENCE] YOU GET IT.

<END TRANSCRIPT>

************"
"quest25003name0"	"Контракт Подрывника"
"[english]quest25003name0"	"Demoman Contract"
"quest25003objectivedesc0"	"Заработать очки: %s1"
"[english]quest25003objectivedesc0"	"Score points as Demoman: %s1"
"quest25003objectivedesc1"	"Совершить убийство бомбами-липучками: %s1"
"[english]quest25003objectivedesc1"	"Sticky grenade kill as Demoman: %s1"
"quest25003objectivedesc2"	"Совершить убийство в ближнем бою: %s1"
"[english]quest25003objectivedesc2"	"Melee kill as Demoman: %s1"
"quest25003objectivedesc3"	"Убить врага, захватывающего объект: %s1"
"[english]quest25003objectivedesc3"	"As Demoman, kill an enemy doing the objective: %s1"
"quest25003objectivedesc4"	"Совершить убийство: %s1"
"[english]quest25003objectivedesc4"	"Get a kill as Demoman: %s1"
"quest25003objectivedesc5"	"Ударить противника щитом: %s1"
"[english]quest25003objectivedesc5"	"Bash an enemy with a shield: %s1"
"quest25004desc0"	"Чтобы выполнить этот контракт, выполняйте различные задания за пулемётчика."
"[english]quest25004desc0"	"You will be required to complete various tasks as Heavy to complete this contract."
"quest25004desc1"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВОЕ СООБЩЕНИЕ
КОД СООБЩЕНИЯ: <915PAULING>

ОБРАБОТКА...

************

ПУЛЕМЕТЧИК, ЭТО ПОЛИНГ. Я ЗНАЮ, ТЫ ЗАНЯТ, ПОТОМУ ЧТО НАВЕРНЯКА УБИВАЕШЬ [МОЛЧАНИЕ, 00:03] НУ, ВСЕХ ПОДРЯД. НО ВОТ ЧТО СЕЙЧАС ПРИШЛО.

<КОНЕЦ СООБЩЕНИЯ>

************"
"[english]quest25004desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEAVY, IT'S PAULING. I KNOW YOU'RE WORKING, SO YOU'RE PROBABLY KILLING [00:03 SILENCE]   LIKE, EVERYTHING RIGHT NOW. BUT THIS JUST CAME IN.

<END TRANSCRIPT>

************"
"quest25004desc2"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВОЕ СООБЩЕНИЕ 
КОД СООБЩЕНИЯ: <915PAULING>

ОБРАБОТКА...

************

ПУЛЕМЕТЧИК. МНЕ НУЖНО, ЧТОБЫ ТЫ ПОЗАБОТИЛСЯ ОБ ЭТОМ БЕЗ ЛИШНЕГО ШУМА. [МОЛЧАНИЕ, 00:04] НУ, ТЫ ВСЕГДА У НАС ТИХИЙ. СТАНЬ ЕЩЕ ТИШЕ.

<КОНЕЦ СООБЩЕНИЯ>

************"
"[english]quest25004desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEAVY. I NEED YOU TO KEEP QUIET ON THIS. [00:04 SILENCE] WELL, YOU'RE ALWAYS QUIET. QUIETER.

<END TRANSCRIPT>

************"
"quest25004name0"	"Контракт Пулеметчика"
"[english]quest25004name0"	"Heavy Contract"
"quest25004objectivedesc0"	"Заработать очки: %s1"
"[english]quest25004objectivedesc0"	"Score points as Heavy: %s1"
"quest25004objectivedesc1"	"Захватить или защитить цель: %s1"
"[english]quest25004objectivedesc1"	"Capture or defend an objective as Heavy: %s1"
"quest25004objectivedesc2"	"Убить разведчика: %s1"
"[english]quest25004objectivedesc2"	"Kill a Scout as Heavy: %s1"
"quest25004objectivedesc3"	"Уничтожить постройку инженера: %s1"
"[english]quest25004objectivedesc3"	"Destroy an Engineer building as Heavy: %s1"
"quest25004objectivedesc4"	"Убить пулеметчика: %s1"
"[english]quest25004objectivedesc4"	"Kill a Heavy as Heavy: %s1"
"quest25004objectivedesc5"	"Получить 1000 урона за одну жизнь: %s1"
"[english]quest25004objectivedesc5"	"Take 1000 damage in a single life as Heavy: %s1"
"quest25004objectivedesc6"	"Совершить убийство: %s1"
"[english]quest25004objectivedesc6"	"Get a kill as Heavy: %s1"
"quest25005desc0"	"Чтобы выполнить этот контракт, выполняйте различные задания за инженера."
"[english]quest25005desc0"	"You will be required to complete various tasks as Engineer to complete this contract."
"quest25005desc1"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВОЕ СООБЩЕНИЕ 
КОД СООБЩЕНИЯ: <915PAULING>

ОБРАБОТКА...

************

ИНЖЕНЕР, У ТЕБЯ ЕСТЬ ЧТО-НИБУДЬ, ЧТО СМОЖЕТ РАСТВОРИТЬ [ТИШИНА, 00:03] МИНУТКУ [ТИШИНА, 00:04] НУ, СКАЖЕМ, 80 ТРУПОВ? МОЙ САДОВЫЙ ИЗМЕЛЬЧИТЕЛЬ ЗАБИЛСЯ. НУ, ОБ ЭТОМ ПОТОМ. ЕСТЬ РАБОТА.

<END TRANSCRIPT>

************"
"[english]quest25005desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

ENGIE, YOU GOT ANYTHING IN YOUR WAREHOUSE THAT CAN LIQUIFY ABOUT [00:03 SILENCE] HOLD ON [00:04 SILENCE]  LET'S CALL IT EIGHTY BODIES? MY CHIPPER-SHREDDER'S BACKED UP. ANYWAY, THINK ABOUT IT. I'VE GOT A JOB.

<END TRANSCRIPT>

************"
"quest25005desc2"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВОЕ СООБЩЕНИЕ
КОД СООБЩЕНИЯ: <915PAULING>

ОБРАБОТКА...

************

ПРИВЕТ, УМНИК. ЭТО ПОЛИНГ. ДЛЯ ЭТОГО ЗАДАНИЯ НУЖЕН КТО-ТО УМЕЮЩИЙ ЧИТАТЬ. ТЫ — МОЯ ЕДИНСТВЕННАЯ НАДЕЖДА.

<КОНЕЦ СООБЩЕНИЯ>

************"
"[english]quest25005desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, BIG BRAINS. PAULING HERE. THIS JOB REQUIRES SOMEONE WHO CAN READ. YOU'RE MY ONLY HOPE.

<END TRANSCRIPT>

************"
"quest25005desc3"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВОЕ СООБЩЕНИЕ 
КОД СООБЩЕНИЯ: <915PAULING>

ОБРАБОТКА...

************

ИНЖЕНЕР, ЭТО ПОЛИНГ. РАЗВЕДЧИК ТАМ? ПОКАШЛЯЙ, ЕСЛИ ДА. К ТЕБЕ ЕСТЬ ДЕЛО. НЕ К НЕМУ.

<КОНЕЦ СООБЩЕНИЯ>

************"
"[english]quest25005desc3"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

ENGIE, IT'S PAULING. IS SCOUT THERE? COUGH IF HE'S THERE. I'VE GOT A JOB FOR YOU. NOT HIM.

<END TRANSCRIPT>

************"
"quest25005name0"	"Контракт Инженера"
"[english]quest25005name0"	"Engineer Contract"
"quest25005objectivedesc0"	"Заработать очки: %s1"
"[english]quest25005objectivedesc0"	"Score points as Engineer: %s1"
"quest25005objectivedesc1"	"Совершить 5 убийств одной турелью: %s1"
"[english]quest25005objectivedesc1"	"Get 5 kills with a single Sentry: %s1"
"quest25005objectivedesc2"	"Совершить убийство турелью: %s1"
"[english]quest25005objectivedesc2"	"Get a kill with a Sentry: %s1"
"quest25005objectivedesc3"	"Телепортировать товарища по команде: %s1"
"[english]quest25005objectivedesc3"	"Teleport a teammate: %s1"
"quest25005objectivedesc4"	"Совершить убийство: %s1"
"[english]quest25005objectivedesc4"	"Get a kill as Engineer: %s1"
"quest25005objectivedesc5"	"Раздать 500 единиц здоровья товарищам по команде: %s1"
"[english]quest25005objectivedesc5"	"Dispense 500 health to teammates: %s1"
"quest25006desc0"	"Чтобы выполнить этот контракт, выполняйте различные задания за медика."
"[english]quest25006desc0"	"You will be required to complete various tasks as Medic to complete this contract."
"quest25006desc1"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВОЕ СООБЩЕНИЕ 
КОД СООБЩЕНИЯ: <915PAULING>

ОБРАБОТКА...

************

ПОЛИНГ НА СВЯЗИ. ДЛЯ ЭТОГО ДЕЛА НУЖЕН ИСПОЛНИТЕЛЬ, БЕЗУМНЫЙ, КАК ТЫ, ДОКТОР.

<КОНЕЦ СООБЩЕНИЯ>

************"
"[english]quest25006desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

PAULING HERE. NOBODY'S CRAZY ENOUGH TO DO THIS BUT YOU, DOCTOR.

<END TRANSCRIPT>

************"
"quest25006desc2"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВОЕ СООБЩЕНИЕ 
КОД СООБЩЕНИЯ: <915PAULING>

ОБРАБОТКА...

************

МЕ-Е-ЕДИ-И-ИК! ШУЧУ, ШУЧУ. [МОЛЧАНИЕ, 00:03] ЗНАЕШЬ, ТЕПЕРЬ Я ВДРУГ ЗАДУМАЛАСЬ. КАЖЕТСЯ, ЛЮДИ ОБЫЧНО КРИЧАТ ТАК [МОЛЧАНИЕ, 00:06] НУ, ПОНИМАЕШЬ, ПЕРЕД СМЕРТЬЮ.

<КОНЕЦ СООБЩЕНИЯ>

************"
