"lang"
{
"Language"	"polish"
"4_25009_field { field_number: 6 }"	"************

KONTRAKT MANNCO NR FAKSU 1.54.45

MASZ 1 NIEODEBRANĄ WIADOMOŚĆ
ID WIADOMOŚCI: <915PAULING>

PRZETWARZANIE...

************

HEJ, CHŁOPAKI, TUTAJ PAULING. TA ROBOTA MA MIEJSCE W HYDROELEKTROWNI. ZAMIENIA WODĘ W ENERGIĘ, WIĘC NIE SPADNIJCIE GDZIEŚ, BO ZOSTANIE Z WAS TYLKO CZYSTY PRĄD. [00:05 CISZA] WŁAŚCIWIE, TO BRZMI ŚWIETNIE. ZMIANA PLANÓW, WSKAKUJCIE WSZYSCY W PIERWSZĄ TURBINĘ, KTÓRĄ ZOBACZYCIE.

<KONIEC TRANSKRYPTU>

************"
"[english]4_25009_field { field_number: 6 }"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY GUYS, PAULING HERE. THIS JOB'S AT A HYDROELECTRIC PLANT. IT TURNS WATER INTO ENERGY, SO DONT FALL INTO ANYTHING OR YOULL PROBABLY TURN INTO PURE ELECTRICITY. [00:05 SILENCE] ACTUALLY, THAT SOUNDS PRETTY GREAT. CHANGE OF PLAN, EVERYBODY JUMP INTO THE FIRST TURBINE YOU SEE.

<END TRANSCRIPT>

************"
"4_25010_field { field_number: 5 }"	"Snowplow"
"[english]4_25010_field { field_number: 5 }"	"Snowplow"
"4_25010_field { field_number: 6 }"	"************

KONTRAKT MANNCO NR FAKSU 1.54.45

MASZ 1 NIEODEBRANĄ WIADOMOŚĆ 
ID WIADOMOŚCI: <915PAULING>

PRZETWARZANIE...

************

DOBRE WIEŚCI, CHŁOPAKI. PADA ŚNIEG. WCIĄŻ MUSICIE JEDNAK PRACOWAĆ. ALE PRZYNAJMNIEJ BĘDZIECIE WTEDY MARZNĄĆ.

<KONIEC TRANSKRYPTU>

************"
"[english]4_25010_field { field_number: 6 }"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

GOOD NEWS, GUYS. IT'S A SNOW DAY. YOU STILL HAVE TO WORK THOUGH. BUT YOU GET TO DO IT WHILE YOU'RE FREEZING.

<END TRANSCRIPT>

************"
"4_25011_field { field_number: 5 }"	"Borneo"
"[english]4_25011_field { field_number: 5 }"	"Borneo"
"4_25011_field { field_number: 6 }"	"************

KONTRAKT MANNCO NR FAKSU 1.54.45

MASZ 1 NIEODEBRANĄ WIADOMOŚĆ 
ID WIADOMOŚCI: <915PAULING>

PRZETWARZANIE...

************

HEJ, CHŁOPAKI. TEUFORT JEST W TRAKCIE ODKAŻANIA, WIĘC ZNALEŹLIŚMY WAM ROBOTĘ W BORNEO. TO CHYBA BLISKO, MOMENCIK [ODGŁOSY PRZEWRACANIA KARTEK, 00:06] A NIE, NIE JEST.

<KONIEC TRANSKRYPTU>

************"
"[english]4_25011_field { field_number: 6 }"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, GUYS. TEUFORT'S BEING FUMIGATED, SO WE FOUND YOU A JOB IN BORNEO. I THINK IT'S CLOSE BY, HOLD ON [SOUND OF PAGES FLIPPING, 00:06] NO IT IS NOT.

<END TRANSCRIPT>

************"
"4_25012_field { field_number: 5 }"	"Suijin"
"[english]4_25012_field { field_number: 5 }"	"Suijin"
"4_25012_field { field_number: 6 }"	"************

KONTRAKT MANNCO NR FAKSU 1.54.45

MASZ 1 NIEODEBRANĄ WIADOMOŚĆ 
ID WIADOMOŚCI: <915PAULING>

PRZETWARZANIE...

************

HEJ, CHŁOPAKI, TUTAJ PAULING. MAM NADZIEJĘ, ŻE LUBICIE JAPONIĘ, BO TAM WŁAŚNIE ZMIERZACIE. MAM TEŻ NADZIEJĘ, ŻE LUBICIE ZABIJAĆ LUDZI W JAPONII, BO WŁAŚNIE TYLKO TO BĘDZIECIE ROBIĆ.

<KONIEC TRANSKRYPTU>

************"
"[english]4_25012_field { field_number: 6 }"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY GUYS, PAULING HERE. I HOPE YOU LIKE JAPAN, BECAUSE THAT'S WHERE YOU'RE GOING. AND I HOPE YOU LIKE KILLING PEOPLE IN JAPAN, BECAUSE THAT'S ALL YOU'LL BE DOING. 

<END TRANSCRIPT>

************"
"4_25013_field { field_number: 5 }"	"Wszyscy razem"
"[english]4_25013_field { field_number: 5 }"	"Free For All"
"4_25013_field { field_number: 6 }"	"Zdobywaj punkty dowolną klasą na dowolnej mapie, by ukończyć ten kontrakt."
"[english]4_25013_field { field_number: 6 }"	"You will be required to score points on any map and as any class to complete this contract."
"4_25014_field { field_number: 5 }"	"Zabij"
"[english]4_25014_field { field_number: 5 }"	"Kill"
"4_25014_field { field_number: 6 }"	"Zabijaj wrogów, by ukończyć ten kontrakt."
"[english]4_25014_field { field_number: 6 }"	"You will be required to earn kills to complete this contract"
"4_25015_field { field_number: 5 }"	"Scream Fortress"
"[english]4_25015_field { field_number: 5 }"	"Scream Fortress"
"4_25015_field { field_number: 6 }"	"To zadanie ma wszystkie cele! Łał!"
"[english]4_25015_field { field_number: 6 }"	"This quest has all the objectives!  Wow!"
"4_25016_field { field_number: 5 }"	"Merasmus"
"[english]4_25016_field { field_number: 5 }"	"Merasmus"
"4_25016_field { field_number: 6 }"	"Twoim następnym piekielnym kontraktem JEST… czekaj… zobaczmy… zabicie MNIE. Hmm. Sam się dziwię, że to dodałem."
"[english]4_25016_field { field_number: 6 }"	"Your next infernal contract IS ... hold on... let's seeeee... killing ME.

Hm. I'm surprised I put that one in there."
"4_25017_field { field_number: 5 }"	"Monoculus"
"[english]4_25017_field { field_number: 5 }"	"Monoculus"
"4_25017_field { field_number: 6 }"	"Gdybym miał wypowiedzieć na głos szczegóły tego kontraktu, twój malutki świat uległby zagładzie! Witaj w swoim najgorszym koszmarze, śmiertelniku! CZYTANIU!"
"[english]4_25017_field { field_number: 6 }"	"Were I to utter the details of this contract aloud, the tiny world you know would be rend asunder! Welcome to your nightmare, mortal! READING!"
"4_25018_field { field_number: 5 }"	"Bezkonny Bezgłowy Jeździec"
"[english]4_25018_field { field_number: 5 }"	"Horseless Headless Horsemann"
"4_25018_field { field_number: 6 }"	"Tej nocy odwiedzimy krainę Halloween z przeszłości! Pamiętasz, jak użyłem swoich kontaktów z Bezkonnym Bezgłowym Jeźdźcem, by ten pojawił się i was zabił? Zazdroszczę ci! Połowa mnie marzy o tym, żebym to ja był mordowany dzisiejszej nocy!"
"[english]4_25018_field { field_number: 6 }"	"Tonight you will visit the realms of Halloweens past! Remember that time I used my connections and got the Horseless Headless Horsemann to show up and kill you? I'm jealous of you! Half of me wishes I could be getting murdered tonight!"
"4_25019_field { field_number: 5 }"	"Eyeaduct"
"[english]4_25019_field { field_number: 5 }"	"Eyeaduct"
"4_25019_field { field_number: 6 }"	"Tej nocy odwiedzimy krainę Halloween z przeszłości! Pamiętasz, jak użyłem gałki ocznej Demomana, by was zaatakowała? To było dopiero złe! Merasmus chyba będzie musiał zrobić większą półkę na te nagrody zła, które bez wątpienia za to otrzyma."
"[english]4_25019_field { field_number: 6 }"	"Tonight you will visit the realms of Halloweens past! Remember when I got Demo's eyeball to attack you all? That was pretty evil! Merasmus might have to build a bigger shelf for the evil awards that will doubtlessly be coming his way for that one."
"4_25020_field { field_number: 5 }"	"Ghost Fort"
"[english]4_25020_field { field_number: 5 }"	"Ghost Fort"
"4_25020_field { field_number: 6 }"	"Założysz się, że WYGRASZ ten kontrakt? Postawisz na to... SWOJĄ WŁASNĄ DUSZĘ? Hahaha! Miej na uwadze, że ci wyraźnie nie grożę, bo inaczej musiałbyś podpisać ten kontrakt pod przymusem. To... o kurna, nie byłoby to dobre dla Merasmusa."
"[english]4_25020_field { field_number: 6 }"	"Bet you'll WIN this contract? Would you wager... YOUR VERY SOUL? Hahaha! Please note I'm not explicitly threatening you, or you'd be agreeing to this contract under duress. That... hoo boy, that would not be good for Merasmus."
"4_25021_field { field_number: 5 }"	"Helltower"
"[english]4_25021_field { field_number: 5 }"	"Helltower"
"4_25021_field { field_number: 6 }"	"Kontrakt ten jest ZŁY SAM W SOBIE! Chociaż legalnie to on nie jest wiążący! Merasmus nie uczęszczał do szkoły prawniczej! Zdobył on SWÓJ dyplom na ULICACH! Ulicach HELLTOWER!"
"[english]4_25021_field { field_number: 6 }"	"This contract is EVIL ITSELF! Though not legally enforceable! Merasmus didn't go to law school! He got HIS diploma on the STREETS! The streets of HELLTOWER!"
"4_25022_field { field_number: 5 }"	"Carnival of Carnage"
"[english]4_25022_field { field_number: 5 }"	"Carnival of Carnage"
"4_25022_field { field_number: 6 }"	"Ładną duszyczkę masz. Byłoby szkoda, gdyby w wypadku niepowodzenia podczas tej misji czarnoksiężnik PRZYWŁASZCZYŁBY ją sobie! Hahahaha! Tak, Merasmusie, nieźle. Subtelnie. Pewnie nawet nie zrozumieli. Napomknąłeś o tym między wierszami."
"[english]4_25022_field { field_number: 6 }"	"That's a nice soul you have there. It would be a shame if a wizard were to CLAIM it when you fail this mission! Hahahaha! Yes, Merasmus, nice. Subtle. They probably didn't even get it. You just slipped it in there."
"4_25023_field { field_number: 5 }"	"Mann Manor"
"[english]4_25023_field { field_number: 5 }"	"Mann Manor"
"4_25023_field { field_number: 6 }"	"Och, hej, Sauronie. Co tam? Tak, Merasmus BYŁ na siłowni. Cieszę się, że to zauważyłeś, ja -- chwila, muszę dać jakiemuś najemnemu idiocie kontrakt."
"[english]4_25023_field { field_number: 6 }"	"Oh, hello, Sauron. What's that? Yes, Merasmus HAS been working out. It's flattering you noticed, I -- hold on, I need to give some idiot mercenary a contract."
"4_25024_field { field_number: 5 }"	"Harvest Event"
"[english]4_25024_field { field_number: 5 }"	"Harvest Event"
"4_25024_field { field_number: 6 }"	"Drogi śmiertelniku! Wszystko, co kochasz, umrze przed świtem! Podpisano, Merasmus! PS: Ja nadal będę żyć, bo CIEBIE W OGÓLE NIE LUBIĘ!"
"[english]4_25024_field { field_number: 6 }"	"Dear Mortal! Everything you love will be dead by dawn! Signed, Merasmus! Postscript: I'll still be alive, because I DON'T EVEN LIKE YOU!"
"4_25025_field { field_number: 5 }"	"Gorge Event"
"[english]4_25025_field { field_number: 5 }"	"Gorge Event"
"4_25025_field { field_number: 6 }"	"Wierzę, że -- WYKOŃCZYSZ -- ten kontrakt. Nie chciałbym go -- PRZERWAĆ -- przedwcześnie. [śmiech] Mam nadzieję, że -- wypełnisz -- swoje... obowiązki. Wiesz co, daj znać Merasmusowi, jak wpadniesz na lepsze zakończenie."
"[english]4_25025_field { field_number: 6 }"	"I trust you'll -- EXECUTE -- this contract to the letter. I'd hate to -- TERMINATE -- it prematurely. [laughs] I hope you -- fulfill your -- contractual... obligations. You know what, email Merasmus if you come up with a better ending for that one."
"4_25026_field { field_number: 5 }"	"Moonshine"
"[english]4_25026_field { field_number: 5 }"	"Moonshine Event"
"4_25026_field { field_number: 6 }"	"Księżyc ze swoją niepełną tarczą wisi dziś chwiejnie na nocnym niebie, śmiertelniku! Myśli, że nie jesteś w stanie dokończyć tego kontraktu! Czy ośmielisz się WYŚMIAĆ Księżyc?"
"[english]4_25026_field { field_number: 6 }"	"A gibbous moon hangs pendulously in the night sky, mortal! It thinks you cannot finish this contract! Dare you make the moon look STUPID?"
"4_25027_field { field_number: 5 }"	"Hellstone"
"[english]4_25027_field { field_number: 5 }"	"Hellstone"
"4_25027_field { field_number: 6 }"	"Czy CIEPŁO ci w tyłek, śmiertelniku? Powinno! Ten kontrakt umieścił cię na krześle elektrycznym!"
"[english]4_25027_field { field_number: 6 }"	"Does your backside feel WARM, mortal? It should! Because this contract just put you in the hot seat!"
"4_25028_field { field_number: 5 }"	"Sinshine"
"[english]4_25028_field { field_number: 5 }"	"Sinshine"
"4_25028_field { field_number: 6 }"	"Widok na zewnątrz, cmentarz. Zbliżamy się do zwłok trzymających pokrwawiony kontrakt. TE ZWŁOKI SĄ TWOJE! Tak, to prawda! Merasmus pracował nad WIELKIM scenariuszem!"
"[english]4_25028_field { field_number: 6 }"	"Exterior, a graveyard. We zoom in on a corpse holding a blood-stained contract: THE CORPSE IS YOURS! That's right! Merasmus has been working on a GREAT screenplay!"
"4_25029_field { field_number: 5 }"	"Ładunek"
"[english]4_25029_field { field_number: 5 }"	"Payload"
"4_25030_field { field_number: 5 }"	"Punkty kontrolne"
"[english]4_25030_field { field_number: 5 }"	"Capture Points"
"4_25031_field { field_number: 5 }"	"Buzownik"
"[english]4_25031_field { field_number: 5 }"	"The Soda Popper"
"4_25031_field { field_number: 6 }"	"Używaj Buzownika, grając Skautem, by ukończyć ten kontrakt."
"[english]4_25031_field { field_number: 6 }"	"You will be required to use the Soda Popper as Scout to complete this contract."
"4_25032_field { field_number: 5 }"	"Piaskun"
"[english]4_25032_field { field_number: 5 }"	"The Sandman"
"4_25033_field { field_number: 5 }"	"Celny strzał"
"[english]4_25033_field { field_number: 5 }"	"The Direct Hit"
"4_25034_field { field_number: 5 }"	"Czarna skrzynka"
"[english]4_25034_field { field_number: 5 }"	"The Black Box"
"4_25035_field { field_number: 5 }"	"Sprężone powietrze"
"[english]4_25035_field { field_number: 5 }"	"Airblast"
"4_25036_field { field_number: 5 }"	"Pistolet sygnałowy"
"[english]4_25036_field { field_number: 5 }"	"The Flare Gun"
"4_25037_field { field_number: 5 }"	"Demorycerz"
"[english]4_25037_field { field_number: 5 }"	"Demoknight"
"4_25038_field { field_number: 5 }"	"Działo nawalone"
"[english]4_25038_field { field_number: 5 }"	"Loose Cannon"
"4_25039_field { field_number: 5 }"	"Kanapka"
"[english]4_25039_field { field_number: 5 }"	"Sandvich"
"4_25040_field { field_number: 5 }"	"Pięści ze stali"
"[english]4_25040_field { field_number: 5 }"	"Fists of Steel"
"4_25041_field { field_number: 5 }"	"Poskramiacz"
"[english]4_25041_field { field_number: 5 }"	"Wrangler"
"4_25042_field { field_number: 5 }"	"Samosąd"
"[english]4_25042_field { field_number: 5 }"	"Frontier Justice"
"4_25043_field { field_number: 5 }"	"Kusza krzyżowca"
"[english]4_25043_field { field_number: 5 }"	"Crusader's Crossbow"
"4_25044_field { field_number: 5 }"	"Kritzkrieg"
"[english]4_25044_field { field_number: 5 }"	"Kritzkrieg"
"4_25045_field { field_number: 5 }"	"Sikwondo"
"[english]4_25045_field { field_number: 5 }"	"Jarate"
"4_25046_field { field_number: 5 }"	"Łowca"
"[english]4_25046_field { field_number: 5 }"	"Huntsman"
"4_25047_field { field_number: 5 }"	"Dzwon zmarłego"
"[english]4_25047_field { field_number: 5 }"	"Dead Ringer"
"4_25048_field { field_number: 5 }"	"Mistrz kamuflażu"
"[english]4_25048_field { field_number: 5 }"	"Master of Disguise"
"4_25049_field { field_number: 5 }"	"Snowycoast"
"[english]4_25049_field { field_number: 5 }"	"Snowycoast"
"4_25050_field { field_number: 5 }"	"Vanguard"
"[english]4_25050_field { field_number: 5 }"	"Vanguard Community Map"
"4_25051_field { field_number: 5 }"	"Landfall"
"[english]4_25051_field { field_number: 5 }"	"Landfall Community Map"
"4_25052_field { field_number: 5 }"	"Highpass"
"[english]4_25052_field { field_number: 5 }"	"Highpass Community Map"
"4_25053_field { field_number: 5 }"	"Maple Ridge"
"[english]4_25053_field { field_number: 5 }"	"Maple Ridge Event"
"4_25054_field { field_number: 5 }"	"Brimstone"
"[english]4_25054_field { field_number: 5 }"	"Brimstone"
"4_25055_field { field_number: 5 }"	"Pit of Death"
"[english]4_25055_field { field_number: 5 }"	"Pit of Death"
"4_25056_field { field_number: 5 }"	"Odwiedź Mercenary Park"
"[english]4_25056_field { field_number: 5 }"	"Visit Mercenary Park"
"4_25056_field { field_number: 6 }"	"Wykonuj różne zadania na mapie Mercenary Park, by ukończyć ten kontrakt."
"[english]4_25056_field { field_number: 6 }"	"You will be required to complete various tasks on Lair to complete this contract."
"4_25058_field { field_number: 5 }"	"Pyro"
"[english]4_25058_field { field_number: 5 }"	"Pyro"
"4_25059_field { field_number: 5 }"	"Smocza furia"
"[english]4_25059_field { field_number: 5 }"	"The Dragon's Fury"
"4_25060_field { field_number: 5 }"	"Rozpałka"
"[english]4_25060_field { field_number: 5 }"	"The Gas Passer"
"4_25061_field { field_number: 5 }"	"Gorący plaskacz"
"[english]4_25061_field { field_number: 5 }"	"The Hot Hand"
"4_25062_field { field_number: 5 }"	"Cieplny ciąg"
"[english]4_25062_field { field_number: 5 }"	"The Thermal Thruster"
"4_25063_field { field_number: 5 }"	"Klasy ataku"
"[english]4_25063_field { field_number: 5 }"	"Offense Classes"
"4_25063_field { field_number: 6 }"	"
"
"[english]4_25063_field { field_number: 6 }"	""
"4_25064_field { field_number: 5 }"	"Obrona"
"[english]4_25064_field { field_number: 5 }"	"Defense"
"4_25064_field { field_number: 6 }"	"
"
"[english]4_25064_field { field_number: 6 }"	""
"4_25080_field { field_number: 5 }"	"Zdominuj Mercenary Park"
"[english]4_25080_field { field_number: 5 }"	"Dominate Mercenary Park"
"4_25080_field { field_number: 6 }"	"Wykonuj różne zadania na mapie Mercenary Park, by ukończyć ten kontrakt."
"[english]4_25080_field { field_number: 6 }"	"You will be required to complete various tasks on Lair to complete this contract."
"4_25081_field { field_number: 5 }"	"Zdobądź flagę"
"[english]4_25081_field { field_number: 5 }"	"CTF"
"4_25082_field { field_number: 5 }"	"DeGroot Keep"
"[english]4_25082_field { field_number: 5 }"	"DeGroot Keep"
"4_25083_field { field_number: 5 }"	"Mannpower"
"[english]4_25083_field { field_number: 5 }"	"Mannpower"
"4_25084_field { field_number: 5 }"	"Podaniówka"
"[english]4_25084_field { field_number: 5 }"	"PASS Time"
"4_25098_field { field_number: 5 }"	"Jednoręki bandyta"
"[english]4_25098_field { field_number: 5 }"	"The Gunslinger"
"4_25099_field { field_number: 5 }"	"Mosiężna bestia"
"[english]4_25099_field { field_number: 5 }"	"The Brass Beast"
"4_25113_field { field_number: 5 }"	"Loch-n-Load"
"[english]4_25113_field { field_number: 5 }"	"Loch-n-Load"
"4_25114_field { field_number: 5 }"	"Zaawansowany Inżynier"
"[english]4_25114_field { field_number: 5 }"	"Advanced Engineer"
"4_25114_field { field_number: 6 }"	"Wykonuj różne zadania jako Inżynier, by ukończyć ten kontrakt."
"[english]4_25114_field { field_number: 6 }"	"You will be required to complete various tasks as Engineer to complete this contract."
"4_25115_field { field_number: 5 }"	"Zaawansowany Gruby"
"[english]4_25115_field { field_number: 5 }"	"Advanced Heavy"
"4_25115_field { field_number: 6 }"	"Wykonuj różne zadania jako Gruby, by ukończyć ten kontrakt."
"[english]4_25115_field { field_number: 6 }"	"You will be required to complete various tasks as Heavy to complete this contract."
"4_25116_field { field_number: 5 }"	"Zaawansowany Demoman"
"[english]4_25116_field { field_number: 5 }"	"Advanced Demoman"
"4_25116_field { field_number: 6 }"	"Wykonuj różne zadania jako Demoman, by ukończyć ten kontrakt."
