"lang"
{
"Language"	"german"
"quest25001objectivedesc3"	"Scouts getötet als Soldier: %s1"
"[english]quest25001objectivedesc3"	"Scouts killed as Soldier: %s1"
"quest25001objectivedesc4"	"Töten Sie einen in der Luft befindlichen Gegner mit Ihrer Sekundärwaffe: %s1"
"[english]quest25001objectivedesc4"	"Kill an airborne target with your secondary: %s1"
"quest25001objectivedesc5"	"Erzielen Sie einen direkten Raketentreffer: %s1"
"[english]quest25001objectivedesc5"	"Get a direct hit with a rocket: %s1"
"quest25001objectivedesc6"	"Demomen getötet als Soldier: %s1"
"[english]quest25001objectivedesc6"	"Demomen killed as Soldier: %s1"
"quest25001objectivedesc7"	"Kill mit Mini-Krits als Soldier: %s1"
"[english]quest25001objectivedesc7"	"Minicrit kill as Soldier: %s1"
"quest25001objectivedesc8"	"Heilen Sie 200 Schaden als Soldier: %s1"
"[english]quest25001objectivedesc8"	"Heal 200 damage as Soldier: %s1"
"quest25001objectivedesc9"	"Medics getötet als Soldier: %s1"
"[english]quest25001objectivedesc9"	"Medics killed as Soldier: %s1"
"quest25002desc0"	"Sie müssen verschiedene Aufgaben als Pyro erfüllen, um diesen Auftrag abzuschließen."
"[english]quest25002desc0"	"You will be required to complete various tasks as Pyro to complete this contract."
"quest25002desc1"	"************

MANNCO AUFTRAGS-FAXNACHRICHT 1.54.45

SIE HABEN 1 NEUEN ANRUF
MESSAGE-ID: <915PAULING>

WIRD VERARBEITET...

************

HEY, PYRO! WILLST DU MISS PAULING EINEN RICHTIG GROSSEN GEFALLEN TUN?

<ENDE DES TRANSKRIPTS>

************"
"[english]quest25002desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, PYRO! YOU WANNA DO A REAL BIG FAVOR FOR MISS PAULING?

<END TRANSCRIPT>

************"
"quest25002desc2"	"************

MANNCO AUFTRAGS-FAXNACHRICHT 1.54.45

SIE HABEN 1 NEUEN ANRUF
MESSAGE-ID: <915PAULING>

WIRD VERARBEITET...

************

HEY, PYRO! [GEDÄMPFTE STIMME MIT HAND VOR DEM MUND, 00:07] WOLLTE DAS IMMER MAL PROBIEREN. ICH HOFFE ICH HABE GERADE GESAGT, DASS ICH EINEN JOB FÜR DICH HABE, DENN ICH HABE EINEN JOB FÜR DICH.

<ENDE DES TRANSKRIPTS>

************"
"[english]quest25002desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, PYRO! [SOUNDS OF MUFFLED VOICE WITH HAND OVER MOUTH, 00:07] ALWAYS WANTED TO TRY THAT. I HOPE I JUST SAID I HAVE A JOB FOR YOU, BECAUSE I HAVE A JOB FOR YOU.

<END TRANSCRIPT>

************"
"quest25002name0"	"Pyro-Auftrag"
"[english]quest25002name0"	"Pyro Contract"
"quest25002objectivedesc0"	"Erzielen Sie Punkte als Pyro: %s1"
"[english]quest25002objectivedesc0"	"Score points as Pyro: %s1"
"quest25002objectivedesc1"	"Löschen Sie ein Teammitglied als Pyro: %s1"
"[english]quest25002objectivedesc1"	"Extinguish a teammate as Pyro: %s1"
"quest25002objectivedesc2"	"Töten Sie mit einem reflektierten Projektil als Pyro: %s1"
"[english]quest25002objectivedesc2"	"Kill with a reflected projectile as Pyro: %s1"
"quest25002objectivedesc3"	"Kill durch Umwelteinflüsse als Pyro: %s1"
"[english]quest25002objectivedesc3"	"Environment kill as Pyro: %s1"
"quest25002objectivedesc4"	"Zünden Sie einen unsichtbaren oder verkleideten Spy an als Pyro: %s1"
"[english]quest25002objectivedesc4"	"Ignite an invisible or disguised Spy as Pyro: %s1"
"quest25002objectivedesc5"	"Kill als Pyro: %s1"
"[english]quest25002objectivedesc5"	"Kill as Pyro: %s1"
"quest25003desc0"	"Sie müssen verschiedene Aufgaben als Demoman erfüllen, um diesen Auftrag abzuschließen."
"[english]quest25003desc0"	"You will be required to complete various tasks as Demoman to complete this contract."
"quest25003desc1"	"************

MANNCO AUFTRAGS-FAXNACHRICHT 1.54.45

SIE HABEN 1 NEUEN ANRUF
MESSAGE-ID: <915PAULING>

WIRD VERARBEITET...

************

DEMO, HIER PAULING. RICHTE MAL DEINE AUGÄPFEL HIER DRAUF. AUG [00:03 STILLE] AUGAPFEL. WOMIT AUCH IMMER DU GUCKST. RICHTE ES [00:03 STILLE] RICHTE ES MAL HIER DRAUF.

<ENDE DES TRANSKRIPTS>

************"
"[english]quest25003desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

DEMO, IT'S PAULING. PLANT YOUR EYEBALLS ON THIS. EYE [00:03 SILENCE] EYEBALL. WHATEVER YOU SEE WITH. MAKE IT [00:03 SILENCE] MAKE IT LOOK AT THIS.

<END TRANSCRIPT>

************"
"quest25003desc2"	"************

MANNCO AUFTRAGS-FAXNACHRICHT 1.54.45

SIE HABEN 1 NEUEN ANRUF
MESSAGE-ID: <915PAULING>

WIRD VERARBEITET...

************

DEMO? HIER IST DEINE LEBER. NUR SPASS, HIER IST MISS PAULING. WÄRE ICH DEINE LEBER, WÜRDE ICH EINFACH NUR SCHREIEN. ICH HABE EINEN JOB FÜR DICH.

<ENDE DES TRANSKRIPTS>

************"
"[english]quest25003desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

DEMO? IT'S YOUR LIVER. I'M KIDDING, IT'S MISS PAULING. IF I WAS YOUR LIVER I'D JUST BE SCREAMING. I'VE GOT A JOB FOR YOU.

<END TRANSCRIPT>

************"
"quest25003desc3"	"************

MANNCO AUFTRAGS-FAXNACHRICHT 1.54.45

SIE HABEN 1 NEUEN ANRUF
MESSAGE-ID: <915PAULING>

WIRD VERARBEITET...

************

DEMO, HIER PAULING. WENN DU NICHT TOT BIST, WERDE NÜCHTERN. ICH HABE ARBEIT FÜR DICH.

<ENDE DES TRANSKRIPTS>

************"
"[english]quest25003desc3"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

DEMO, IT'S PAULING. IF YOU'RE NOT DEAD, SOBER UP. I'VE GOT WORK FOR YOU.

<END TRANSCRIPT>

************"
"quest25003desc4"	"************

MANNCO AUFTRAGS-FAXNACHRICHT 1.54.45

SIE HABEN 1 NEUEN ANRUF
MESSAGE-ID: <915PAULING>

WIRD VERARBEITET...

************

DEMO? PAULING. ICH HABE HIER EINEN JOB, BEI DEM MAN VIELE LEUTE TÖTEN UND ALLES ANDERE IN DIE LUFT JAGEN MUSS. DA HABE ICH GLEICH AN DICH GEDACHT.

<ENDE DES TRANSKRIPTS>

************"
"[english]quest25003desc4"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

DEMO? PAULING. I'VE GOT A JOB HERE THAT REQUIRES KILLING A LOT OF PEOPLE AND BLOWING UP EVERYTHING ELSE. I THOUGHT OF YOU.

<END TRANSCRIPT>

************"
"quest25003desc5"	"************

MANNCO AUFTRAGS-FAXNACHRICHT 1.54.45

SIE HABEN 1 NEUEN ANRUF
MESSAGE-ID: <915PAULING>

WIRD VERARBEITET...

************

HEY DEMO. DIESER JOB IST NUR FÜR DEINE AUGEN BESTIMMT. AUGE. ICH MEINE [00:03 STILLE] DU VERSTEHST SCHON.

<ENDE DES TRANSKRIPTS>

************"
"[english]quest25003desc5"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY DEMO. THIS JOB IS FOR YOUR EYES ONLY. EYE. I MEAN [00:03 SILENCE] YOU GET IT.

<END TRANSCRIPT>

************"
"quest25003name0"	"Demoman-Auftrag"
"[english]quest25003name0"	"Demoman Contract"
"quest25003objectivedesc0"	"Erzielen Sie Punkte als Demoman: %s1"
"[english]quest25003objectivedesc0"	"Score points as Demoman: %s1"
"quest25003objectivedesc1"	"Töten Sie jemanden mit Haftbomben als Demoman: %s1"
"[english]quest25003objectivedesc1"	"Sticky grenade kill as Demoman: %s1"
"quest25003objectivedesc2"	"Nahkampfkill als Demoman: %s1"
"[english]quest25003objectivedesc2"	"Melee kill as Demoman: %s1"
"quest25003objectivedesc3"	"Töten Sie als Demoman einen Gegner, der das Ziel erobern will: %s1"
"[english]quest25003objectivedesc3"	"As Demoman, kill an enemy doing the objective: %s1"
"quest25003objectivedesc4"	"Töten Sie jemanden als Demoman: %s1"
"[english]quest25003objectivedesc4"	"Get a kill as Demoman: %s1"
"quest25003objectivedesc5"	"Rammen Sie einen Gegner mit einem Schild: %s1"
"[english]quest25003objectivedesc5"	"Bash an enemy with a shield: %s1"
"quest25004desc0"	"Sie müssen verschiedene Aufgaben als Heavy erfüllen, um diesen Auftrag abzuschließen."
"[english]quest25004desc0"	"You will be required to complete various tasks as Heavy to complete this contract."
"quest25004desc1"	"************

MANNCO AUFTRAGS-FAXNACHRICHT 1.54.45

SIE HABEN 1 NEUEN ANRUF
MESSAGE-ID: <915PAULING>

WIRD VERARBEITET...

************

HEAVY, HIER PAULING. ICH WEISS, DASS DU ARBEITEST, ALSO TÖTEST DU WAHRSCHEINLICH GERADE [00:03 STILLE] SO ZIEMLICH ALLES UND JEDEN. ABER DAS HIER KAM GERADE REIN.

<ENDE DES TRANSKRIPTS>

************"
"[english]quest25004desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEAVY, IT'S PAULING. I KNOW YOU'RE WORKING, SO YOU'RE PROBABLY KILLING [00:03 SILENCE]   LIKE, EVERYTHING RIGHT NOW. BUT THIS JUST CAME IN.

<END TRANSCRIPT>

************"
"quest25004desc2"	"************

MANNCO AUFTRAGS-FAXNACHRICHT 1.54.45

SIE HABEN 1 NEUEN ANRUF
MESSAGE-ID: <915PAULING>

WIRD VERARBEITET...

************

HEAVY. ÜBER DAS HIER DU MUSST DU SCHWEIGEN. [00:04 STILLE] NAJA, DU SCHWEIGST IMMER. NOCH STÄRKER SCHWEIGEN.

<ENDE DES TRANSKRIPTS>

************"
"[english]quest25004desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEAVY. I NEED YOU TO KEEP QUIET ON THIS. [00:04 SILENCE] WELL, YOU'RE ALWAYS QUIET. QUIETER.

<END TRANSCRIPT>

************"
"quest25004name0"	"Heavy-Auftrag"
"[english]quest25004name0"	"Heavy Contract"
"quest25004objectivedesc0"	"Erzielen Sie Punkte als Heavy: %s1"
"[english]quest25004objectivedesc0"	"Score points as Heavy: %s1"
"quest25004objectivedesc1"	"Erobern oder verteidigen Sie ein Ziel als Heavy: %s1"
"[english]quest25004objectivedesc1"	"Capture or defend an objective as Heavy: %s1"
"quest25004objectivedesc2"	"Töten Sie einen Scout als Heavy: %s1"
"[english]quest25004objectivedesc2"	"Kill a Scout as Heavy: %s1"
"quest25004objectivedesc3"	"Zerstören Sie ein Engineer-Gebäude als Heavy: %s1"
"[english]quest25004objectivedesc3"	"Destroy an Engineer building as Heavy: %s1"
"quest25004objectivedesc4"	"Töten Sie einen Heavy als Heavy: %s1"
"[english]quest25004objectivedesc4"	"Kill a Heavy as Heavy: %s1"
"quest25004objectivedesc5"	"Erleiden Sie 1000 Schaden in einem Leben als Heavy: %s1"
"[english]quest25004objectivedesc5"	"Take 1000 damage in a single life as Heavy: %s1"
"quest25004objectivedesc6"	"Töten Sie jemanden als Heavy: %s1"
"[english]quest25004objectivedesc6"	"Get a kill as Heavy: %s1"
"quest25005desc0"	"Sie müssen verschiedene Aufgaben als Engineer erfüllen, um diesen Auftrag abzuschließen."
"[english]quest25005desc0"	"You will be required to complete various tasks as Engineer to complete this contract."
"quest25005desc1"	"************

MANNCO AUFTRAGS-FAXNACHRICHT 1.54.45

SIE HABEN 1 NEUEN ANRUF
MESSAGE-ID: <915PAULING>

WIRD VERARBEITET...

************

ENGIE, HAST DU IRGENDWAS IN DEINER LAGERHALLE, WOMIT MAN ETWA [00:03 STILLE] WARTE [00:04 STILLE] SAGEN WIR ACHT KÖRPER AUFLÖSEN KANN? MEIN HÄCKSLER IST VERSTOPFT. NAJA, DENK DRÜBER NACH. ICH HABE EINEN JOB.

<ENDE DES TRANSKRIPTS>

************"
"[english]quest25005desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

ENGIE, YOU GOT ANYTHING IN YOUR WAREHOUSE THAT CAN LIQUIFY ABOUT [00:03 SILENCE] HOLD ON [00:04 SILENCE]  LET'S CALL IT EIGHTY BODIES? MY CHIPPER-SHREDDER'S BACKED UP. ANYWAY, THINK ABOUT IT. I'VE GOT A JOB.

<END TRANSCRIPT>

************"
"quest25005desc2"	"************

MANNCO AUFTRAGS-FAXNACHRICHT 1.54.45

SIE HABEN 1 NEUEN ANRUF
MESSAGE-ID: <915PAULING>

WIRD VERARBEITET...

************

HEY, SCHLAUBERGER. PAULING HIER. FÜR DIESEN JOB MUSS MAN LESEN KÖNNEN. DU BIST MEINE EINZIGE HOFFNUNG.

<END TRANSCRIPT>

************"
"[english]quest25005desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, BIG BRAINS. PAULING HERE. THIS JOB REQUIRES SOMEONE WHO CAN READ. YOU'RE MY ONLY HOPE.

<END TRANSCRIPT>

************"
"quest25005desc3"	"************

MANNCO AUFTRAGS-FAXNACHRICHT 1.54.45

SIE HABEN 1 NEUEN ANRUF
MESSAGE-ID: <915PAULING>

WIRD VERARBEITET...

************

ENGIE, HIER PAULING. IST SCOUT DA? HUSTE, WENN ER DA IST. ICH HABE EINEN JOB FÜR DICH. NICHT IHN.

<ENDE DES TRANSKRIPTS>

************"
"[english]quest25005desc3"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

ENGIE, IT'S PAULING. IS SCOUT THERE? COUGH IF HE'S THERE. I'VE GOT A JOB FOR YOU. NOT HIM.

<END TRANSCRIPT>

************"
"quest25005name0"	"Engineer-Auftrag"
"[english]quest25005name0"	"Engineer Contract"
"quest25005objectivedesc0"	"Erzielen Sie Punkte als Engineer: %s1"
"[english]quest25005objectivedesc0"	"Score points as Engineer: %s1"
"quest25005objectivedesc1"	"Töten Sie 5 Gegner mit einer einzigen Sentry: %s1"
"[english]quest25005objectivedesc1"	"Get 5 kills with a single Sentry: %s1"
"quest25005objectivedesc2"	"Töten Sie jemanden mit einer Sentry: %s1"
"[english]quest25005objectivedesc2"	"Get a kill with a Sentry: %s1"
"quest25005objectivedesc3"	"Teleportieren Sie ein Teammitglied: %s1"
"[english]quest25005objectivedesc3"	"Teleport a teammate: %s1"
"quest25005objectivedesc4"	"Töten Sie jemanden als Engineer: %s1"
"[english]quest25005objectivedesc4"	"Get a kill as Engineer: %s1"
"quest25005objectivedesc5"	"Heilen Sie mit dem Dispenser Teammitglieder um 500 HP: %s1"
"[english]quest25005objectivedesc5"	"Dispense 500 health to teammates: %s1"
"quest25006desc0"	"Sie müssen verschiedene Aufgaben als Medic erfüllen, um diesen Auftrag abzuschließen."
"[english]quest25006desc0"	"You will be required to complete various tasks as Medic to complete this contract."
"quest25006desc1"	"************

MANNCO AUFTRAGS-FAXNACHRICHT 1.54.45

SIE HABEN 1 NEUEN ANRUF
MESSAGE-ID: <915PAULING>

WIRD VERARBEITET...

************

PAULING HIER. KEINER IST VERRÜCKT GENUG FÜR DAS HIER, AUSSER DIR, DOKTOR.

<ENDE DES TRANSKRIPTS>

************"
"[english]quest25006desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

PAULING HERE. NOBODY'S CRAZY ENOUGH TO DO THIS BUT YOU, DOCTOR.

<END TRANSCRIPT>

************"
"quest25006desc2"	"************

MANNCO AUFTRAGS-FAXNACHRICHT 1.54.45

SIE HABEN 1 NEUEN ANRUF
MESSAGE-ID: <915PAULING>

WIRD VERARBEITET...

************

SANITÄTEEER! DAS WAR NUR NACHGEAHMT. [00:03 STILLE] SCHLECHTER GESCHMACK, WENN ICH SO DARÜBER NACHDENKE. ICH SCHÄTZE, DIE LEUTE, DIE DAS NORMALERWEISE SCHREIEN, SIND NORMALERWEISE [00:06 STILLE] NAJA, FAST TOT.

<ENDE DES TRANSKRIPTS>

************"
"[english]quest25006desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

MEDDDDDDIC! THAT WAS JUST AN IMPRESSION. [00:03 SILENCE] IN BAD TASTE, NOW THAT I THINK OF IT. I GUESS THE PEOPLE SCREAMING THAT ARE USUALLY [00:06 SILENCE] YOU KNOW, DYING.

<END TRANSCRIPT>

************"
"quest25006desc3"	"************

MANNCO AUFTRAGS-FAXNACHRICHT 1.54.45

SIE HABEN 1 NEUEN ANRUF
MESSAGE-ID: <915PAULING>

WIRD VERARBEITET...

************

MEDIC, PAULING HIER. ZIEH MAL DEINE HANDSCHUHE AUS UND SCHU DIR DAS AN. [00:04 STILLE] WOBEI, LASS DIE HANDSCHUHE AN. DAS KÖNNTE SCHMUTZIG WERDEN.

<ENDE DES TRANSKRIPTS>

************"
"[english]quest25006desc3"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

MEDIC, PAULING HERE. TAKE THE GLOVES OFF FOR THIS ONE. [00:04 SILENCE] ACTUALLY, KEEP THE GLOVES ON. IT MIGHT GET MESSY.

<END TRANSCRIPT>

************"
"quest25006desc4"	"************

MANNCO AUFTRAGS-FAXNACHRICHT 1.54.45

SIE HABEN 1 NEUEN ANRUF
MESSAGE-ID: <915PAULING>

WIRD VERARBEITET...

************

HEY, DOKTOR. HIER PAULING. ICH HABE EINEN AUFTRAG FÜR DICH. ALLES IST ERLAUBT.

<ENDE DES TRANSKRIPTS>

************"
"[english]quest25006desc4"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, DOC. IT'S PAULING. I'VE GOT A CONTRACT FOR YOU. ANYTHING GOES. 

<END TRANSCRIPT>

************"
"quest25006name0"	"Medic-Auftrag"
"[english]quest25006name0"	"Medic Contract"
