"lang"
{
"Language"	"bulgarian"
"[english]quest25001desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

TEN HUT, SOLDIER. ALPHA. ROMEO. ZERO DARK ARMY WORDS. I'VE GOT A JOB FOR YOU, SOLDIER. MAKE ME PROUD, SON.

<END TRANSCRIPT>

************"
"quest25001desc3"	"************

МАНН КО ДОГОВОР ПОВИКВАНЕ ПО ФАКС 1.54.45

ИМАТЕ 1 НОВО ОБАЖДАНЕ 
№ НА СЪОБЩЕНИЕТО: <915PAULING>

ОБРАБОТВАНЕ…

************

АКО НЕ СЕ НАЛАГАШЕ НАПЪЛНО ДА ОТРИЧАМЕ СЪЩЕСТВУВАНЕТО НА ТАЗИ МИСИЯ, ЩЕШЕ ДА БЪДЕШ ГЕРОЙ, СИНКО. ЩЕШЕ ДА ИМА ПАРАД. И МЕДАЛИ. СЪС СНИМКИ НА ПАРАДА ВЪРХУ ТЯХ.

<КРАЙ НА ПРЕПИСА>

************"
"[english]quest25001desc3"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

IF THIS MISSION WEREN'T MAXIMUM DENIABILITY, YOU'D BE A HERO FOR THIS, SON. THERE WOULD BE A PARADE. AND MEDALS. WITH PICTURES OF THE PARADE ON THEM.

<END TRANSCRIPT>

************"
"quest25001desc4"	"************

МАНН КО ДОГОВОР ПОВИКВАНЕ ПО ФАКС 1.54.45

ИМАТЕ 1 НОВО ОБАЖДАНЕ 
№ НА СЪОБЩЕНИЕТО: <915PAULING>

ОБРАБОТВАНЕ…

************

ВОЙНИКО, НУЖДАЯ СЕ ОТ ТЕБ, КАКТО И ПЕПЪР ПОТ ПИЙТ, СОЛТИ ПИЙТ, ПИТЪР ПЕПЪР ПАНТС… ПО ДЯВОЛИТЕ НУЖНИ СА МИ ВСИЧКИТЕ ТИ КАРТОНЕНИ ПРИЯТЕЛИ ЗА ТОВА. 

<КРАЙ НА ПРЕПИСА>

************"
"[english]quest25001desc4"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

SOLDIER, I NEED YOU, AND PEPPER POT PETE, AND SALTY PETE, AND PETER PEPPER PANTS -- HELL, ALL YOUR CARDBOARD FRIENDS ON THIS ONE. 

<END TRANSCRIPT>

************"
"quest25001desc5"	"************

МАНН КО ДОГОВОР ПОВИКВАНЕ ПО ФАКС 1.54.45

ИМАТЕ 1 НОВО ОБАЖДАНЕ 
№ НА СЪОБЩЕНИЕТО: <915PAULING>

ОБРАБОТВАНЕ…

************

ВОЙНИКО, ЗНАЕШ ЛИ КОЙ НЕ ИСКА ДА ПОЕМЕШ ТАЗИ РАБОТА? ХИПИТАТА. КОМУНИСТИТЕ. ТОМ ДЖОУНС. ПОКАЖИ ИМ КОЙ Е ШЕФА, ВОЙНИКО. ПОКАЖИ НА ВСИЧКИ ИМ.

<КРАЙ НА ПРЕПИСА>

************"
"[english]quest25001desc5"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

SOLDIER, YOU KNOW WHO DOESN'T WANT YOU TO TAKE THIS JOB? HIPPIES. COMMUNISTS. TOM JONES. SHOW THEM, SOLDIER. SHOW THEM ALL.

<END TRANSCRIPT>

************"
"quest25001name0"	"Договор за Войника"
"[english]quest25001name0"	"Soldier Contract"
"quest25001objectivedesc0"	"Отбележете точки като Войник: %s1"
"[english]quest25001objectivedesc0"	"Score points as Soldier: %s1"
"quest25001objectivedesc1"	"Убийство с второстепенното оръжие на Войника: %s1"
"[english]quest25001objectivedesc1"	"Secondary weapon kill as Soldier: %s1"
"quest25001objectivedesc10"	"Убити Снайпери като Войник: %s1"
"[english]quest25001objectivedesc10"	"Snipers killed as Soldier: %s1"
"quest25001objectivedesc11"	"Убити Шпиони като Войник: %s1"
"[english]quest25001objectivedesc11"	"Spies killed as Soldier: %s1"
"quest25001objectivedesc12"	"Убийте като Войник: %s1"
"[english]quest25001objectivedesc12"	"Kill as Soldier: %s1"
"quest25001objectivedesc2"	"Убийте като Войник, докато извършвате скок от взрив: %s1"
"[english]quest25001objectivedesc2"	"Kill while blast jumping as Soldier: %s1"
"quest25001objectivedesc3"	"Убити Разузнавачи като Войник: %s1"
"[english]quest25001objectivedesc3"	"Scouts killed as Soldier: %s1"
"quest25001objectivedesc4"	"Убийте цел във въздуха с второстепенното си оръжие: %s1"
"[english]quest25001objectivedesc4"	"Kill an airborne target with your secondary: %s1"
"quest25001objectivedesc5"	"Направете директно попадение с ракета: %s1"
"[english]quest25001objectivedesc5"	"Get a direct hit with a rocket: %s1"
"quest25001objectivedesc6"	"Убити Разрушители като Войник: %s1"
"[english]quest25001objectivedesc6"	"Demomen killed as Soldier: %s1"
"quest25001objectivedesc7"	"Мини критично убийство като Войник: %s1"
"[english]quest25001objectivedesc7"	"Minicrit kill as Soldier: %s1"
"quest25001objectivedesc8"	"Излекувайте 200 щети като Войник: %s1"
"[english]quest25001objectivedesc8"	"Heal 200 damage as Soldier: %s1"
"quest25001objectivedesc9"	"Убити Медици като Войник: %s1"
"[english]quest25001objectivedesc9"	"Medics killed as Soldier: %s1"
"quest25002desc0"	"************

МАНН КО ДОГОВОР ПОВИКВАНЕ ПО ФАКС 1.54.45

ИМАТЕ 1 НОВО ОБАЖДАНЕ 
№ НА СЪОБЩЕНИЕТО: <915PAULING>

ОБРАБОТВАНЕ…

************

ЗДРАВЕЙ, ПОДПАЛВАЧО! ИМА НЕЩО, КОЕТО ТРЯБВА ДА СЕ СВЪРШИ И СИ МИ НУЖЕН, СТАВА ЛИ, ДРУЖЕ?

<КРАЙ НА ПРЕПИСА>

************"
"[english]quest25002desc0"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HI, PYRO! I'VE GOT SOMETHING I NEED YOU TO DO, OKAY, BUDDY?

<END TRANSCRIPT>

************"
"quest25002desc1"	"************

МАНН КО ДОГОВОР ПОВИКВАНЕ ПО ФАКС 1.54.45

ИМАТЕ 1 НОВО ОБАЖДАНЕ 
№ НА СЪОБЩЕНИЕТО: <915PAULING>

ОБРАБОТВАНЕ…

************

ЗДРАВЕЙ, ПОДПАЛВАЧО! ИСКАШ ЛИ ДА НАПРАВИШ ЕДНА МНОГО ГОЛЯМА УСЛУГА ЗА ГОСПОЖИЦА ПАУЛИНГ?

<КРАЙ НА ПРЕПИСА>

************"
"[english]quest25002desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, PYRO! YOU WANNA DO A REAL BIG FAVOR FOR MISS PAULING?

<END TRANSCRIPT>

************"
"quest25002desc2"	"************

МАНН КО ДОГОВОР ПОВИКВАНЕ ПО ФАКС 1.54.45

ИМАТЕ 1 НОВО ОБАЖДАНЕ 
№ НА СЪОБЩЕНИЕТО: <915PAULING>

ОБРАБОТВАНЕ…

************

ЗДРАВЕЙ, ПОДПАЛВАЧО! [ЗВУЦИ ОТ ЗАГЛУШЕН ГЛАС С РЪКА ВЪРХУ УСТАТА, 00:07] ВИНАГИ СЪМ ИСКАЛА ДА ОПИТАМ ТОВА. НАДЯВАМ СЕ, ЧЕ КАЗАХ „ИМАМ РАБОТА ЗА ТЕБ“, ЗАЩОТО ИМАМ РАБОТА ЗА ТЕБ.

<КРАЙ НА ПРЕПИСА>

************"
"[english]quest25002desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, PYRO! [SOUNDS OF MUFFLED VOICE WITH HAND OVER MOUTH, 00:07] ALWAYS WANTED TO TRY THAT. I HOPE I JUST SAID I HAVE A JOB FOR YOU, BECAUSE I HAVE A JOB FOR YOU.

<END TRANSCRIPT>

************"
"quest25002name0"	"Договор за Подпалвача"
"[english]quest25002name0"	"Pyro Contract"
"quest25002objectivedesc0"	"Отбележете точки като Подпалвач: %s1"
"[english]quest25002objectivedesc0"	"Score points as Pyro: %s1"
"quest25002objectivedesc1"	"Погасете съотборник като Подпалвач: %s1"
"[english]quest25002objectivedesc1"	"Extinguish a teammate as Pyro: %s1"
"quest25002objectivedesc2"	"Като Подпалвач убийте с отблъснат снаряд: %s1"
"[english]quest25002objectivedesc2"	"Kill with a reflected projectile as Pyro: %s1"
"quest25002objectivedesc3"	"Като Подпалвач убийте посредством околната среда: %s1"
"[english]quest25002objectivedesc3"	"Environment kill as Pyro: %s1"
"quest25002objectivedesc4"	"Като Подпалвач възпламенете невидим или дегизиран Шпионин: %s1"
"[english]quest25002objectivedesc4"	"Ignite an invisible or disguised Spy as Pyro: %s1"
"quest25002objectivedesc5"	"Убийте като Подпалвач: %s1"
"[english]quest25002objectivedesc5"	"Kill as Pyro: %s1"
"quest25003desc0"	"************

МАНН КО ДОГОВОР ПОВИКВАНЕ ПО ФАКС 1.54.45

ИМАТЕ 1 НОВО ОБАЖДАНЕ 
№ НА СЪОБЩЕНИЕТО: <915PAULING>

ОБРАБОТВАНЕ…

************

ЗДРАВЕЙ, РАЗРУШИТЕЛЮ. ГОВОРИХ С МАЙКА ТИ ПО ТЕЛЕФОНА, А ТЯ КАЗА, ЧЕ СИ НЯМАЛ ДОСТАТЪЧНО РАБОТА. ЗАТОВА СЪМ ТИ НАМЕРИЛА ЕДНА ДОПЪЛНИТЕЛНА. НЯМА ДА ТЕ ЛЪЖА, МАЙКА ТИ ЗВУЧЕШЕ ЯДОСАНА.

<КРАЙ НА ПРЕПИСА>

************"
"[english]quest25003desc0"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, DEMO. I WAS ON THE PHONE WITH YOUR MOM, SHE SAID YOU DIDN'T HAVE ENOUGH JOBS, SO I GOT YOU AN EXTRA ONE. I WON'T LIE, SHE SOUNDED ANGRY.

<END TRANSCRIPT>

************"
"quest25003desc1"	"************

МАНН КО ДОГОВОР ПОВИКВАНЕ ПО ФАКС 1.54.45

ИМАТЕ 1 НОВО ОБАЖДАНЕ 
№ НА СЪОБЩЕНИЕТО: <915PAULING>

ОБРАБОТВАНЕ…

************

РАЗРУШИТЕЛЮ, ПАУЛИНГ Е. ТРЯБВА ДА ВИДИШ ТОВА СЪС СОБСТВЕНИТЕ СИ ОЧИ. OKO [00:03 МЪЛЧАНИЕ] ОЧНА ЯБЪЛКА. КАКВОТО ИЗПОЛЗВАШ ТАМ, ЗА ДА ВИЖДАШ. НАКАРАЙ ГО… [00:03 МЪЛЧАНИЕ] НАКАРАЙ ГО ДА ПОГЛЕДНЕ ТОВА.

<КРАЙ НА ПРЕПИСА>

************"
"[english]quest25003desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

DEMO, IT'S PAULING. PLANT YOUR EYEBALLS ON THIS. EYE [00:03 SILENCE] EYEBALL. WHATEVER YOU SEE WITH. MAKE IT [00:03 SILENCE] MAKE IT LOOK AT THIS.

<END TRANSCRIPT>

************"
"quest25003desc2"	"************

МАНН КО ДОГОВОР ПОВИКВАНЕ ПО ФАКС 1.54.45

ИМАТЕ 1 НОВО ОБАЖДАНЕ 
№ НА СЪОБЩЕНИЕТО: <915PAULING>

ОБРАБОТВАНЕ…

************

РАЗРУШИТЕЛЮ? ЧЕРНИЯТ ТИ ДРОБ Е. ШЕГУВАМ СЕ, ГОСПОЖИЦА ПАУЛИНГ Е. АКО БЯХ ЧЕРНИЯТ ТИ ДРОБ ПРОСТО ЩЯХ ДА КРЕЩЯ. ИМАМ РАБОТА ЗА ТЕБ.

<КРАЙ НА ПРЕПИСА>

************"
"[english]quest25003desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

DEMO? IT'S YOUR LIVER. I'M KIDDING, IT'S MISS PAULING. IF I WAS YOUR LIVER I'D JUST BE SCREAMING. I'VE GOT A JOB FOR YOU.

<END TRANSCRIPT>

************"
"quest25003desc3"	"************

МАНН КО ДОГОВОР ПОВИКВАНЕ ПО ФАКС 1.54.45

ИМАТЕ 1 НОВО ОБАЖДАНЕ 
№ НА СЪОБЩЕНИЕТО: <915PAULING>

ОБРАБОТВАНЕ…

************

РАЗРУШИТЕЛЮ, ПАУЛИНГ Е. АКО НЕ СИ УМРЯЛ, ВРЕМЕ Е ДА ИЗТРЕЗНЕЕШ. ИМАМ РАБОТА ЗА ТЕБ.

<КРАЙ НА ПРЕПИСА>

************"
"[english]quest25003desc3"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

DEMO, IT'S PAULING. IF YOU'RE NOT DEAD, SOBER UP. I'VE GOT WORK FOR YOU.

<END TRANSCRIPT>

************"
"quest25003desc4"	"************

МАНН КО ДОГОВОР ПОВИКВАНЕ ПО ФАКС 1.54.45

ИМАТЕ 1 НОВО ОБАЖДАНЕ 
№ НА СЪОБЩЕНИЕТО: <915PAULING>

ОБРАБОТВАНЕ…

************

РАЗРУШИТЕЛЮ. ПАУЛИНГ Е. ИМАМ ЕДНА РАБОТА, КОЯТО ИЗИСКВА ИЗБИВАНЕТО НА МНОГО ХОРА И ВЗРИВЯВАНЕТО НА ВСИЧКО ОСТАНАЛО. ТА СЕ СЕТИХ ЗА ТЕБ.

<КРАЙ НА ПРЕПИСА>

************"
"[english]quest25003desc4"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

DEMO? PAULING. I'VE GOT A JOB HERE THAT REQUIRES KILLING A LOT OF PEOPLE AND BLOWING UP EVERYTHING ELSE. I THOUGHT OF YOU.

<END TRANSCRIPT>

************"
"quest25003desc5"	"************

МАНН КО ДОГОВОР ПОВИКВАНЕ ПО ФАКС 1.54.45

ИМАТЕ 1 НОВО ОБАЖДАНЕ 
№ НА СЪОБЩЕНИЕТО: <915PAULING>

ОБРАБОТВАНЕ…

************

ЗДРАВЕЙ, РАЗРУШИТЕЛЮ. ТАЗИ РАБОТА Е САМО ЗА ТЕБ, ТРЯБВА ДА Я ВИДИШ С ОЧИТЕ СИ. ОКОТО. ИМАМ ПРЕДВИД… [00:03 МЪЛЧАНИЕ] НАЛИ СХВАНА.

<КРАЙ НА ПРЕПИСА>

************"
"[english]quest25003desc5"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY DEMO. THIS JOB IS FOR YOUR EYES ONLY. EYE. I MEAN [00:03 SILENCE] YOU GET IT.

<END TRANSCRIPT>

************"
"quest25003name0"	"Договор за Разрушителя"
"[english]quest25003name0"	"Demoman Contract"
"quest25003objectivedesc0"	"Отбележете точки като Разрушител: %s1"
"[english]quest25003objectivedesc0"	"Score points as Demoman: %s1"
"quest25003objectivedesc1"	"Като Разрушител убийте с лепкава граната: %s1"
"[english]quest25003objectivedesc1"	"Sticky grenade kill as Demoman: %s1"
"quest25003objectivedesc2"	"Убийте ръкопашно като Разрушител: %s1"
"[english]quest25003objectivedesc2"	"Melee kill as Demoman: %s1"
"quest25003objectivedesc3"	"Като Разрушител убийте враг, който изпълнява цел: %s1"
"[english]quest25003objectivedesc3"	"As Demoman, kill an enemy doing the objective: %s1"
"quest25003objectivedesc4"	"Направете убийство като Разрушител: %s1"
"[english]quest25003objectivedesc4"	"Get a kill as Demoman: %s1"
"quest25003objectivedesc5"	"Ударете враг с Вашия щит: %s1"
"[english]quest25003objectivedesc5"	"Bash an enemy with a shield: %s1"
"quest25004desc0"	"************

МАНН КО ДОГОВОР ПОВИКВАНЕ ПО ФАКС 1.54.45

ИМАТЕ 1 НОВО ОБАЖДАНЕ 
№ НА СЪОБЩЕНИЕТО: <915PAULING>

ОБРАБОТВАНЕ…

************

ЗДРАВЕЙ, КАРТЕЧАРЮ, ПАУЛИНГ Е. ЗАДРЪЖ ЗА МОМЕНТ. [ЗВУЦИ ОТ ПРЕСТРЕЛКА, 00:07] ИЗВИНЯВАЙ ЗА ТОВА. СЛУШАЙ, ИМАМ ДОГОВОР, КОЙТО Е ОБСИПАН С ТВОЕТО ИМЕ. ГАДОСТ, ЗАДРЪЖ ЗА СЕКУНДА. [ЗВУЦИ ОТ ВЛАЧЕНЕ, 00:36] БРЕХ. КАКТО И ДА Е, ВИЖ, АКО МОЖЕШ ДА СЕ ПОГРИЖИШ ЗА ТОВА ЩЕ СЪМ ТИ ЗАДЪЛЖЕНА. БЛАГОДАРЯ ТИ, ЗДРАВЕНЯКО. [ЗВУЦИ ОТ КОПАЕНЕ, 09:46] [ЗВУЦИ ОТ ПОГРЕБВАНЕ, 05:24] ГАДОСТ, ЗАБРАВИХ ДА ЗАТВОРЯ… 

<КРАЙ НА ПРЕПИСА>

************"
"[english]quest25004desc0"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY HEAVY, PAULING HERE. HOLD ON. [SOUNDS OF GUNFIRE, 00:07] SORRY ABOUT THAT. LISTEN, I'VE GOT A CONTRACT THAT'S GOT YOUR NAME ALL OVER IT. CRAP, HOLD ON A SECOND. [SOUNDS OF DRAGGING, 00:36] WHEW. ANYWAY, LOOK, IF YOU COULD TAKE CARE OF THIS I'D OWE YOU ONE. THANKS, BIG GUY. [SOUNDS OF DIGGING, 09:46] [SOUNDS OF BURYING, 05:24] CRAP, FORGOT TO HANG UP THE 

<END TRANSCRIPT>

************"
"quest25004desc1"	"************

МАНН КО ДОГОВОР ПОВИКВАНЕ ПО ФАКС 1.54.45

ИМАТЕ 1 НОВО ОБАЖДАНЕ 
№ НА СЪОБЩЕНИЕТО: <915PAULING>

ОБРАБОТВАНЕ…

************

КАРТЕЧАРЮ, ПАУЛИНГ Е. ЗНАМ, ЧЕ РАБОТИШ, ТА НАЙ-ВЕРОЯТНО ИЗБИВАШ… [00:03 МЪЛЧАНИЕ] ПОЧТИ ВСИЧКО В МОМЕНТА. НО ТОВА ПРИСТИГНА ТОКУ-ЩО.

<КРАЙ НА ПРЕПИСА>

************"
