"lang"
{
"Language"	"thai"
"quest25001objectivedesc1"	"สังหารด้วยอาวุธรองเมื่อเล่นเป็น Soldier: %s1"
"[english]quest25001objectivedesc1"	"Secondary weapon kill as Soldier: %s1"
"quest25001objectivedesc10"	"สังหาร Sniper เมื่อเล่นเป็น Soldier: %s1"
"[english]quest25001objectivedesc10"	"Snipers killed as Soldier: %s1"
"quest25001objectivedesc11"	"สังหาร Spy เมื่อเล่นเป็น Soldier: %s1"
"[english]quest25001objectivedesc11"	"Spies killed as Soldier: %s1"
"quest25001objectivedesc12"	"สังหารเมื่อเล่นเป็น Soldier: %s1"
"[english]quest25001objectivedesc12"	"Kill as Soldier: %s1"
"quest25001objectivedesc2"	"สังหารในขณะที่กระโดดด้วยแรงระเบิด เมื่อเล่นเป็น Soldier: %s1"
"[english]quest25001objectivedesc2"	"Kill while blast jumping as Soldier: %s1"
"quest25001objectivedesc3"	"สังหาร Scout เมื่อเล่นเป็น Soldier: %s1"
"[english]quest25001objectivedesc3"	"Scouts killed as Soldier: %s1"
"quest25001objectivedesc4"	"สังหารศัตรูที่อยู่กลางอากาศด้วยอาวุธรองของคุณ: %s1"
"[english]quest25001objectivedesc4"	"Kill an airborne target with your secondary: %s1"
"quest25001objectivedesc5"	"ทำการโจมตีโดนโดยตรงด้วยจรวด: %s1"
"[english]quest25001objectivedesc5"	"Get a direct hit with a rocket: %s1"
"quest25001objectivedesc6"	"สังหาร Demoman เมื่อเล่นเป็น Soldier: %s1"
"[english]quest25001objectivedesc6"	"Demomen killed as Soldier: %s1"
"quest25001objectivedesc7"	"สังหารด้วยมินิคริติคอลเมื่อเล่นเป็น Soldier: %s1"
"[english]quest25001objectivedesc7"	"Minicrit kill as Soldier: %s1"
"quest25001objectivedesc8"	"รักษาพลังชีวิต 200 หน่วย เมื่อเล่นเป็น Soldier: %s1"
"[english]quest25001objectivedesc8"	"Heal 200 damage as Soldier: %s1"
"quest25001objectivedesc9"	"สังหาร Medic เมื่อเล่นเป็น Soldier: %s1"
"[english]quest25001objectivedesc9"	"Medics killed as Soldier: %s1"
"quest25002desc0"	"คุณจำเป็นต้องปฏิบัติภารกิจทั้งหลายเมื่อเล่นเป็น Pyro ให้สำเร็จเพื่อบรรลุภารกิจนี้"
"[english]quest25002desc0"	"You will be required to complete various tasks as Pyro to complete this contract."
"quest25002desc1"	"************

ภารกิจ MANNCO โทรเพื่อแฟกซ์ 1.54.45

คุณมี 1 ข้อความใหม่ 
ไอดีข้อความ: <915PAULING>

กำลังประมวลผล...

************

เฮ้ ไพโร! นายอยากทำเรื่องโปรดปรานงานใหญ่ของจริงให้คุณพอลิ่งไหม?

<END TRANSCRIPT>

************"
"[english]quest25002desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, PYRO! YOU WANNA DO A REAL BIG FAVOR FOR MISS PAULING?

<END TRANSCRIPT>

************"
"quest25002desc2"	"************

ภารกิจ MANNCO โทรเพื่อแฟกซ์ 1.54.45

คุณมี 1 ข้อความใหม่
ไอดีข้อความ: <915PAULING>

กำลังประมวลผล...

************

เฮ้ ไพโร! [เสียงได้ยินไม่ชัดเหมือนเอามือปิดปากพูด 00:07] ฉันอยากลองทำแบบนั้นบ้างน่ะ ฉันหวังว่า ฉันจะพูดว่ามีงานให้นาย เพราะฉันมีงานให้นายทำไงล่ะ

<END TRANSCRIPT>

************"
"[english]quest25002desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, PYRO! [SOUNDS OF MUFFLED VOICE WITH HAND OVER MOUTH, 00:07] ALWAYS WANTED TO TRY THAT. I HOPE I JUST SAID I HAVE A JOB FOR YOU, BECAUSE I HAVE A JOB FOR YOU.

<END TRANSCRIPT>

************"
"quest25002name0"	"ภารกิจ Pyro"
"[english]quest25002name0"	"Pyro Contract"
"quest25002objectivedesc0"	"ทำแต้มคะแนนเมื่อเล่นเป็น Pyro: %s1"
"[english]quest25002objectivedesc0"	"Score points as Pyro: %s1"
"quest25002objectivedesc1"	"ดับไฟเพื่อนร่วมทีม เมื่อเล่นเป็น Pyro: %s1"
"[english]quest25002objectivedesc1"	"Extinguish a teammate as Pyro: %s1"
"quest25002objectivedesc2"	"สังหารด้วยกระสุนที่เป่า เมื่อเล่นเป็น Pyro: %s1"
"[english]quest25002objectivedesc2"	"Kill with a reflected projectile as Pyro: %s1"
"quest25002objectivedesc3"	"สังหารด้วยสิ่งแวดล้อมเมื่อเล่นเป็น Pyro: %s1"
"[english]quest25002objectivedesc3"	"Environment kill as Pyro: %s1"
"quest25002objectivedesc4"	"เผา Spy ที่หายตัวหรือปลอมตัว เมื่อเล่นเป็น Pyro: %s1"
"[english]quest25002objectivedesc4"	"Ignite an invisible or disguised Spy as Pyro: %s1"
"quest25002objectivedesc5"	"สังหารเมื่อเล่นเป็น Pyro: %s1"
"[english]quest25002objectivedesc5"	"Kill as Pyro: %s1"
"quest25003desc0"	"คุณจำเป็นต้องปฏิบัติภารกิจทั้งหลายเมื่อเล่นเป็น Demoman ให้สำเร็จเพื่อบรรลุภารกิจนี้"
"[english]quest25003desc0"	"You will be required to complete various tasks as Demoman to complete this contract."
"quest25003desc1"	"************

ภารกิจ MANNCO โทรเพื่อแฟกซ์ 1.54.45

คุณมี 1 ข้อความใหม่
ไอดีข้อความ: <915PAULING>

กำลังประมวลผล...

************

เดโม นี่พอลิ่งนะ วางลูกตาของนายบนนี้ ตาน่ะ [00:03 เงียบ] ลูกตาน่ะ ไม่ว่านายจะมองเห็นด้วยอะไร ทำเถอะ [00:03 SILENCE] ทำซะ ลองดูนี้สิ

<END TRANSCRIPT>

************"
"[english]quest25003desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

DEMO, IT'S PAULING. PLANT YOUR EYEBALLS ON THIS. EYE [00:03 SILENCE] EYEBALL. WHATEVER YOU SEE WITH. MAKE IT [00:03 SILENCE] MAKE IT LOOK AT THIS.

<END TRANSCRIPT>

************"
"quest25003desc2"	"************

ภารกิจ MANNCO โทรเพื่อแฟกซ์ 1.54.45

คุณมี 1 ข้อความใหม่
ไอดีข้อความ: <915PAULING>

กำลังประมวลผล...

************

เดโมเหรอ? นี่ตับของนายไงล่ะ ฉันล้อเล่นน่า นี่คุณพอลิ่งนะ ถ้าฉันได้เป็นตับของนายล่ะก็ ฉันคงกรี๊ดแตกไปแล้ว ฉันมีงานให้นายทำนะ

<END TRANSCRIPT>

************"
"[english]quest25003desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

DEMO? IT'S YOUR LIVER. I'M KIDDING, IT'S MISS PAULING. IF I WAS YOUR LIVER I'D JUST BE SCREAMING. I'VE GOT A JOB FOR YOU.

<END TRANSCRIPT>

************"
"quest25003desc3"	"************

ภารกิจ MANNCO โทรเพื่อแฟกซ์ 1.54.45

คุณมี 1 ข้อความใหม่
ไอดีข้อความ: <915PAULING>

กำลังประมวลผล...

************

เดโม นี่พอลิ่งนะ ถ้านายยังไม่ตาย ช่วยเลิกดื่มก่อน ฉันมีงานให้นายทำ

<END TRANSCRIPT>

************"
"[english]quest25003desc3"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

DEMO, IT'S PAULING. IF YOU'RE NOT DEAD, SOBER UP. I'VE GOT WORK FOR YOU.

<END TRANSCRIPT>

************"
"quest25003desc4"	"************

ภารกิจ MANNCO โทรเพื่อแฟกซ์ 1.54.45

คุณมี 1 ข้อความใหม่
ไอดีข้อความ: <915PAULING>

กำลังประมวลผล...

************

เดโมเหรอ? นี่พอลิ่งนะ ฉันมีงานให้ทำซึ่งจำเป็นต้องฆ่าคนเยอะมากและต้องระเบิดทุกอย่างด้วย ฉันนี่คิดถึงนายเลยล่ะ

<END TRANSCRIPT>

************"
"[english]quest25003desc4"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

DEMO? PAULING. I'VE GOT A JOB HERE THAT REQUIRES KILLING A LOT OF PEOPLE AND BLOWING UP EVERYTHING ELSE. I THOUGHT OF YOU.

<END TRANSCRIPT>

************"
"quest25003desc5"	"************

ภารกิจ MANNCO โทรเพื่อแฟกซ์ 1.54.45

คุณมี 1 ข้อความใหม่
ไอดีข้อความ: <915PAULING>

กำลังประมวลผล...

************

เฮ้ เดโม งานนี้มีไว้สำหรับตาของนายเท่านั้น ตาน่ะ ฉันหมายถึง [00:03 เงียบ] นายเข้าใจนะ

<END TRANSCRIPT>

************"
"[english]quest25003desc5"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY DEMO. THIS JOB IS FOR YOUR EYES ONLY. EYE. I MEAN [00:03 SILENCE] YOU GET IT.

<END TRANSCRIPT>

************"
"quest25003name0"	"ภารกิจ Demoman"
"[english]quest25003name0"	"Demoman Contract"
"quest25003objectivedesc0"	"ทำแต้มคะแนนเมื่อเล่นเป็น Demoman: %s1"
"[english]quest25003objectivedesc0"	"Score points as Demoman: %s1"
"quest25003objectivedesc1"	"สังหารด้วย Stickybomb เมื่อเล่นเป็น Demoman: %s1"
"[english]quest25003objectivedesc1"	"Sticky grenade kill as Demoman: %s1"
"quest25003objectivedesc2"	"สังหารด้วยอาวุธประชิด เมื่อเล่นเป็น Demoman: %s1"
"[english]quest25003objectivedesc2"	"Melee kill as Demoman: %s1"
"quest25003objectivedesc3"	"เมื่อเป็น Demoman สังหารศัตรูที่กำลังทำเป้าหมายภารกิจ: %s1"
"[english]quest25003objectivedesc3"	"As Demoman, kill an enemy doing the objective: %s1"
"quest25003objectivedesc4"	"ทำการสังหารเมื่อเล่นเป็น Demoman: %s1"
"[english]quest25003objectivedesc4"	"Get a kill as Demoman: %s1"
"quest25003objectivedesc5"	"พุ่งชนศัตรูด้วยโล่: %s1"
"[english]quest25003objectivedesc5"	"Bash an enemy with a shield: %s1"
"quest25004desc0"	"คุณจำเป็นต้องปฏิบัติภารกิจทั้งหลายเมื่อเล่นเป็น Heavy ให้สำเร็จเพื่อบรรลุภารกิจนี้"
"[english]quest25004desc0"	"You will be required to complete various tasks as Heavy to complete this contract."
"quest25004desc1"	"************

ภารกิจ MANNCO โทรเพื่อแฟกซ์ 1.54.45

คุณมี 1 ข้อความใหม่
ไอดีข้อความ: <915PAULING>

กำลังประมวลผล...

************

เฮฟวี่ นี่พอลิ่งนะ ฉันรู้ว่านายกำลังทำงานอยู่ นายอาจจะกำลังฆ่าอยู่ก็ได้ [00:03 เงียบ] อย่างนั้นแหละ ทุกอย่างเข้าที่เข้าทางแล้ว แต่งานนี้เพิ่งจะเข้ามานะ

<END TRANSCRIPT>

************"
"[english]quest25004desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEAVY, IT'S PAULING. I KNOW YOU'RE WORKING, SO YOU'RE PROBABLY KILLING [00:03 SILENCE]   LIKE, EVERYTHING RIGHT NOW. BUT THIS JUST CAME IN.

<END TRANSCRIPT>

************"
"quest25004desc2"	"************

ภารกิจ MANNCO โทรเพื่อแฟกซ์ 1.54.45

คุณมี 1 ข้อความใหม่
ไอดีข้อความ: <915PAULING>

กำลังประมวลผล...

************

เฮฟวี่ ฉันอยากให้นายเงียบหน่อย [00:04 เงียบ] ดีมาก นายเป็นคนเงียบเชียบเสมอ เงียบกริบเชียวล่ะ

<END TRANSCRIPT>

************"
"[english]quest25004desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEAVY. I NEED YOU TO KEEP QUIET ON THIS. [00:04 SILENCE] WELL, YOU'RE ALWAYS QUIET. QUIETER.

<END TRANSCRIPT>

************"
"quest25004name0"	"ภารกิจ Heavy"
"[english]quest25004name0"	"Heavy Contract"
"quest25004objectivedesc0"	"ทำแต้มคะแนนเมื่อเล่นเป็น Heavy: %s1"
"[english]quest25004objectivedesc0"	"Score points as Heavy: %s1"
"quest25004objectivedesc1"	"ยึดหรือป้องกันเป้าหมายภารกิจเมื่อเล่นเป็น Heavy: %s1"
"[english]quest25004objectivedesc1"	"Capture or defend an objective as Heavy: %s1"
"quest25004objectivedesc2"	"สังหาร Scout เมื่อเล่นเป็น Heavy: %s1"
"[english]quest25004objectivedesc2"	"Kill a Scout as Heavy: %s1"
"quest25004objectivedesc3"	"ทำลายสิ่งก่อสร้าง Engineer เมื่อเล่นเป็น Heavy: %s1"
"[english]quest25004objectivedesc3"	"Destroy an Engineer building as Heavy: %s1"
"quest25004objectivedesc4"	"สังหาร Heavy เมื่อเล่นเป็น Heavy: %s1"
"[english]quest25004objectivedesc4"	"Kill a Heavy as Heavy: %s1"
"quest25004objectivedesc5"	"รับความเสียหาย 1000 หน่วยในชีวิตเดียว เมื่อเล่นเป็น Heavy: %s1"
"[english]quest25004objectivedesc5"	"Take 1000 damage in a single life as Heavy: %s1"
"quest25004objectivedesc6"	"ทำการสังหารเมื่อเล่นเป็น Heavy: %s1"
"[english]quest25004objectivedesc6"	"Get a kill as Heavy: %s1"
"quest25005desc0"	"คุณจำเป็นต้องปฏิบัติภารกิจทั้งหลายเมื่อเล่นเป็น Engineer ให้สำเร็จเพื่อบรรลุภารกิจนี้"
"[english]quest25005desc0"	"You will be required to complete various tasks as Engineer to complete this contract."
"quest25005desc1"	"************

ภารกิจ MANNCO โทรเพื่อแฟกซ์ 1.54.45

คุณมี 1 ข้อความใหม่
ไอดีข้อความ: <915PAULING>

กำลังประมวลผล...

************

เอ็นจี นายมีทุกอย่างในโกดังของนายที่สามารถทำให้เป็นของเหลวได้ [00:03 เงียบ] เดี๋ยวนะ [00:04 เงียบ] มาเอาสัก แปดสิบตัวไหมล่ะ? เครื่องบดละเอียดของฉันมีสำรองพร้อมแล้ว ยังไงก็ตาม คิดเรื่องนี้ด้วยล่ะ ฉันมีงานให้นายด้วยนะ

<END TRANSCRIPT>

************"
"[english]quest25005desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

ENGIE, YOU GOT ANYTHING IN YOUR WAREHOUSE THAT CAN LIQUIFY ABOUT [00:03 SILENCE] HOLD ON [00:04 SILENCE]  LET'S CALL IT EIGHTY BODIES? MY CHIPPER-SHREDDER'S BACKED UP. ANYWAY, THINK ABOUT IT. I'VE GOT A JOB.

<END TRANSCRIPT>

************"
"quest25005desc2"	"************

ภารกิจ MANNCO โทรเพื่อแฟกซ์ 1.54.45

คุณมี 1 ข้อความใหม่
ไอดีข้อความ: <915PAULING>

กำลังประมวลผล...

************

เฮ้ พ่อหัวหมอ นี่พอลิ่งนะ งานนี้ต้องให้ใครสักคนที่สามารถอ่านออกได้ทำ นายเป็นความหวังเดียวของฉันเลยล่ะ

<END TRANSCRIPT>

************"
"[english]quest25005desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, BIG BRAINS. PAULING HERE. THIS JOB REQUIRES SOMEONE WHO CAN READ. YOU'RE MY ONLY HOPE.

<END TRANSCRIPT>

************"
"quest25005desc3"	"************

ภารกิจ MANNCO โทรเพื่อแฟกซ์ 1.54.45

คุณมี 1 ข้อความใหม่
ไอดีข้อความ: <915PAULING>

กำลังประมวลผล...

************

เอ็นจี นี่พอลิ่งนะ สเก๊าท์อยู่แถวนั้นเปล่า? ทำเสียงไอถ้าเขาอยู่แถวนั้น ฉันมีงานให้นายทำ ไม่ใช่เขา

<END TRANSCRIPT>

************"
"[english]quest25005desc3"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

ENGIE, IT'S PAULING. IS SCOUT THERE? COUGH IF HE'S THERE. I'VE GOT A JOB FOR YOU. NOT HIM.

<END TRANSCRIPT>

************"
"quest25005name0"	"ภารกิจ Engineer"
"[english]quest25005name0"	"Engineer Contract"
"quest25005objectivedesc0"	"ทำแต้มคะแนนเมื่อเล่นเป็น Engineer: %s1"
"[english]quest25005objectivedesc0"	"Score points as Engineer: %s1"
"quest25005objectivedesc1"	"ทำการสังหาร 5 ครั้งด้วย Sentry ตัวเดียว: %s1"
"[english]quest25005objectivedesc1"	"Get 5 kills with a single Sentry: %s1"
"quest25005objectivedesc2"	"ทำการสังหารด้วย Sentry: %s1"
"[english]quest25005objectivedesc2"	"Get a kill with a Sentry: %s1"
"quest25005objectivedesc3"	"เทเลพอร์ตเพื่อนร่วมทีม: %s1"
"[english]quest25005objectivedesc3"	"Teleport a teammate: %s1"
"quest25005objectivedesc4"	"ทำการสังหารเมื่อเล่นเป็น Engineer: %s1"
"[english]quest25005objectivedesc4"	"Get a kill as Engineer: %s1"
"quest25005objectivedesc5"	"รักษา 500 พลังชีวิตแก่เพื่อนร่วมทีม: %s1"
"[english]quest25005objectivedesc5"	"Dispense 500 health to teammates: %s1"
"quest25006desc0"	"คุณจำเป็นต้องปฏิบัติภารกิจทั้งหลายเมื่อเล่นเป็น Medic ให้สำเร็จเพื่อบรรลุภารกิจนี้"
"[english]quest25006desc0"	"You will be required to complete various tasks as Medic to complete this contract."
"quest25006desc1"	"************

ภารกิจ MANNCO โทรเพื่อแฟกซ์ 1.54.45

คุณมี 1 ข้อความใหม่
ไอดีข้อความ: <915PAULING>

กำลังประมวลผล...

************

นี่พอลิ่งนะ ไม่มีใครบ้าพอที่จะทำเรื่องนี้ ยกเว้นคุณเลย ด็อกเตอร์

<END TRANSCRIPT>

************"
"[english]quest25006desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

PAULING HERE. NOBODY'S CRAZY ENOUGH TO DO THIS BUT YOU, DOCTOR.

<END TRANSCRIPT>

************"
"quest25006desc2"	"************

ภารกิจ MANNCO โทรเพื่อแฟกซ์ 1.54.45

คุณมี 1 ข้อความใหม่
ไอดีข้อความ: <915PAULING>

กำลังประมวลผล...

************

เมดิกกกกกก! นั่นแค่เรียกแสดงความประทับใจน่ะ [00:03 เงียบ] รสนิยมแย่ซะจริง ตอนนี้ฉันคิดเรื่องนั้นอยู่ ฉันว่าผู้คนคงกรีดร้องเป็นธรรมดา [00:06 เงียบ] นายก็รู้ เวลาตอนใกล้ตายน่ะ

<END TRANSCRIPT>

************"
