"lang"
{
"Language"	"ukrainian"
"quest25001name0"	"Контракт солдата"
"[english]quest25001name0"	"Soldier Contract"
"quest25001objectivedesc0"	"Заробіть очки як солдат: %s1"
"[english]quest25001objectivedesc0"	"Score points as Soldier: %s1"
"quest25001objectivedesc1"	"Убийте допоміжною зброєю як солдат: %s1"
"[english]quest25001objectivedesc1"	"Secondary weapon kill as Soldier: %s1"
"quest25001objectivedesc10"	"Убито снайперів солдатом: %s1"
"[english]quest25001objectivedesc10"	"Snipers killed as Soldier: %s1"
"quest25001objectivedesc11"	"Убито шпигунів солдатом: %s1"
"[english]quest25001objectivedesc11"	"Spies killed as Soldier: %s1"
"quest25001objectivedesc12"	"Убийте як солдат: %s1"
"[english]quest25001objectivedesc12"	"Kill as Soldier: %s1"
"quest25001objectivedesc2"	"Убийте під час стрибку на ракеті як солдат: %s1"
"[english]quest25001objectivedesc2"	"Kill while blast jumping as Soldier: %s1"
"quest25001objectivedesc3"	"Убито розвідників солдатом: %s1"
"[english]quest25001objectivedesc3"	"Scouts killed as Soldier: %s1"
"quest25001objectivedesc4"	"Убийте ціль у повітрі вашою допоміжною зброєю: %s1"
"[english]quest25001objectivedesc4"	"Kill an airborne target with your secondary: %s1"
"quest25001objectivedesc5"	"Здійсніть пряме влучання ракетою: %s1"
"[english]quest25001objectivedesc5"	"Get a direct hit with a rocket: %s1"
"quest25001objectivedesc6"	"Убито підривників солдатом: %s1"
"[english]quest25001objectivedesc6"	"Demomen killed as Soldier: %s1"
"quest25001objectivedesc7"	"Убийте мінікритом як солдат: %s1"
"[english]quest25001objectivedesc7"	"Minicrit kill as Soldier: %s1"
"quest25001objectivedesc8"	"Зціліть 200 шкоди як солдат: %s1"
"[english]quest25001objectivedesc8"	"Heal 200 damage as Soldier: %s1"
"quest25001objectivedesc9"	"Убито медиків солдатом: %s1"
"[english]quest25001objectivedesc9"	"Medics killed as Soldier: %s1"
"quest25002desc0"	"Вам необхідно виконати різні завдання як палій, щоби завершити цей контракт."
"[english]quest25002desc0"	"You will be required to complete various tasks as Pyro to complete this contract."
"quest25002desc1"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

АГОВ, ПАЛІЮ! ХОЧЕШ ЗРОБИТИ ВЕЛИЧЕЗНУ ПОСЛУГУ ДЛЯ МІС ПОЛІНГ?

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25002desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, PYRO! YOU WANNA DO A REAL BIG FAVOR FOR MISS PAULING?

<END TRANSCRIPT>

************"
"quest25002desc2"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

ПАЛІЮ! [ГОЛОС ІЗ ПРИТИСНУТОЮ ДО РОТА РУКОЮ 00:07] ЗАВЖДИ ХОТІЛА ЦЕ СПРОБУВАТИ. Я ЩОЙНО СКАЗАЛА, ЩО Є РОБОТА ДЛЯ ТЕБЕ. ТОМУ ЩО Є РОБОТА ДЛЯ ТЕБЕ.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25002desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, PYRO! [SOUNDS OF MUFFLED VOICE WITH HAND OVER MOUTH, 00:07] ALWAYS WANTED TO TRY THAT. I HOPE I JUST SAID I HAVE A JOB FOR YOU, BECAUSE I HAVE A JOB FOR YOU.

<END TRANSCRIPT>

************"
"quest25002name0"	"Контракт палія"
"[english]quest25002name0"	"Pyro Contract"
"quest25002objectivedesc0"	"Заробіть очки як палій: %s1"
"[english]quest25002objectivedesc0"	"Score points as Pyro: %s1"
"quest25002objectivedesc1"	"Загасіть союзника як палій: %s1"
"[english]quest25002objectivedesc1"	"Extinguish a teammate as Pyro: %s1"
"quest25002objectivedesc2"	"Убийте відбитою ракетою як палій: %s1"
"[english]quest25002objectivedesc2"	"Kill with a reflected projectile as Pyro: %s1"
"quest25002objectivedesc3"	"Убийте за допомогою оточення як палій: %s1"
"[english]quest25002objectivedesc3"	"Environment kill as Pyro: %s1"
"quest25002objectivedesc4"	"Підпаліть невидимого чи замаскованого шпигуна як палій: %s1"
"[english]quest25002objectivedesc4"	"Ignite an invisible or disguised Spy as Pyro: %s1"
"quest25002objectivedesc5"	"Убийте як палій: %s1"
"[english]quest25002objectivedesc5"	"Kill as Pyro: %s1"
"quest25003desc0"	"Вам необхідно виконати різні завдання як підривник, щоби завершити цей контракт."
"[english]quest25003desc0"	"You will be required to complete various tasks as Demoman to complete this contract."
"quest25003desc1"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

ПІДРИВНИКУ, ЦЕ ПОЛІНГ. ДИВИСЬ УСІМА ОЧИМА СЮДИ. ОКО [ТИША 00:03] ВСІМ ОКОМ. ЧИ ЧИМ ТИ ТАМ ДИВИШСЯ. ПРОСТО [ТИША 00:03] ПРОСТО ПОГЛЯНЬ.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25003desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

DEMO, IT'S PAULING. PLANT YOUR EYEBALLS ON THIS. EYE [00:03 SILENCE] EYEBALL. WHATEVER YOU SEE WITH. MAKE IT [00:03 SILENCE] MAKE IT LOOK AT THIS.

<END TRANSCRIPT>

************"
"quest25003desc2"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

ПІДРИВНИКУ? ЦЕ ТВОЯ ПЕЧІНКА. ЖАРТУЮ, ЦЕ МІС ПОЛІНГ. ЯКБИ Я БУЛА ТВОЄЮ ПЕЧІНКОЮ, ТО ПРОСТО ЗАХЛИНУЛАСЯ Б ВІД КРИКУ. У МЕНЕ Є РОБОТА ДЛЯ ТЕБЕ.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25003desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

DEMO? IT'S YOUR LIVER. I'M KIDDING, IT'S MISS PAULING. IF I WAS YOUR LIVER I'D JUST BE SCREAMING. I'VE GOT A JOB FOR YOU.

<END TRANSCRIPT>

************"
"quest25003desc3"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

ПІДРИВНИКУ, ЦЕ ПОЛІНГ. ЯКЩО ТИ ЩЕ ЖИВИЙ, ТО ПРОТВЕРЕЗІЙ. Є РОБОТА ДЛЯ ТЕБЕ.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25003desc3"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

DEMO, IT'S PAULING. IF YOU'RE NOT DEAD, SOBER UP. I'VE GOT WORK FOR YOU.

<END TRANSCRIPT>

************"
"quest25003desc4"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

ПІДРИВНИК? ЦЕ ПОЛІНГ. Є РОБОТА. ТРЕБА ВБИТИ КУПУ НАРОДУ І ПІДІРВАТИ УСЕ ІНШЕ. Я ПОДУМАЛА ПРО ТЕБЕ.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25003desc4"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

DEMO? PAULING. I'VE GOT A JOB HERE THAT REQUIRES KILLING A LOT OF PEOPLE AND BLOWING UP EVERYTHING ELSE. I THOUGHT OF YOU.

<END TRANSCRIPT>

************"
"quest25003desc5"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

АГОВ, ПІДРИВНИКУ. ЦЕ РОБОТА ТІЛЬКИ ДЛЯ ТВОЇХ ОЧЕЙ. ОКА. У СЕНСІ [ТИША 00:03] ТИ ЗРОЗУМІВ.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25003desc5"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY DEMO. THIS JOB IS FOR YOUR EYES ONLY. EYE. I MEAN [00:03 SILENCE] YOU GET IT.

<END TRANSCRIPT>

************"
"quest25003name0"	"Контракт підривника"
"[english]quest25003name0"	"Demoman Contract"
"quest25003objectivedesc0"	"Заробіть очки як підривник: %s1"
"[english]quest25003objectivedesc0"	"Score points as Demoman: %s1"
"quest25003objectivedesc1"	"Убийте бомбою-липучкою як підривник: %s1"
"[english]quest25003objectivedesc1"	"Sticky grenade kill as Demoman: %s1"
"quest25003objectivedesc2"	"Убийте холодною зброєю як підривник: %s1"
"[english]quest25003objectivedesc2"	"Melee kill as Demoman: %s1"
"quest25003objectivedesc3"	"Як підривник, убийте ворога, що виконує завдання: %s1"
"[english]quest25003objectivedesc3"	"As Demoman, kill an enemy doing the objective: %s1"
"quest25003objectivedesc4"	"Здійсніть убивство як підривник: %s1"
"[english]quest25003objectivedesc4"	"Get a kill as Demoman: %s1"
"quest25003objectivedesc5"	"Приголомшіть ворога щитом: %s1"
"[english]quest25003objectivedesc5"	"Bash an enemy with a shield: %s1"
"quest25004desc0"	"Вам необхідно виконати різні завдання як кулеметник, щоби завершити цей контракт."
"[english]quest25004desc0"	"You will be required to complete various tasks as Heavy to complete this contract."
"quest25004desc1"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

КУЛЕМЕТНИКУ, ЦЕ ПОЛІНГ. ЗНАЮ, ЩО ТИ ЗАЙНЯТИЙ, БО НАПЕВНЕ ВБИВАЄШ [ТИША 00:03] УСЕ ПІДРЯД ПРОСТО ЗАРАЗ. ТА ОСЬ ЩО ТІЛЬКИ-НО ПРИЙШЛО.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25004desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEAVY, IT'S PAULING. I KNOW YOU'RE WORKING, SO YOU'RE PROBABLY KILLING [00:03 SILENCE]   LIKE, EVERYTHING RIGHT NOW. BUT THIS JUST CAME IN.

<END TRANSCRIPT>

************"
"quest25004desc2"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

КУЛЕМЕТНИКУ. МЕНІ ТРЕБА, ЩОБ ТИ ПОТУРБУВАВСЯ ПРО ЦЕ БЕЗ ЗАЙВОГО ШУМУ. [ТИША 00:04] НУ, ТИ ЗАВЖДИ ТИХИЙ. СТАНЬ ЩЕ ТИХІШИМ.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25004desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEAVY. I NEED YOU TO KEEP QUIET ON THIS. [00:04 SILENCE] WELL, YOU'RE ALWAYS QUIET. QUIETER.

<END TRANSCRIPT>

************"
"quest25004name0"	"Контракт кулеметника"
"[english]quest25004name0"	"Heavy Contract"
"quest25004objectivedesc0"	"Заробіть очки як кулеметник: %s1"
"[english]quest25004objectivedesc0"	"Score points as Heavy: %s1"
"quest25004objectivedesc1"	"Захопіть чи захистіть ціль як кулеметник: %s1"
"[english]quest25004objectivedesc1"	"Capture or defend an objective as Heavy: %s1"
"quest25004objectivedesc2"	"Убийте розвідника як кулеметник: %s1"
"[english]quest25004objectivedesc2"	"Kill a Scout as Heavy: %s1"
"quest25004objectivedesc3"	"Знищте споруду інженера як кулеметник: %s1"
"[english]quest25004objectivedesc3"	"Destroy an Engineer building as Heavy: %s1"
"quest25004objectivedesc4"	"Убийте кулеметника як кулеметник: %s1"
"[english]quest25004objectivedesc4"	"Kill a Heavy as Heavy: %s1"
"quest25004objectivedesc5"	"Завдайте 1000 шкоди за одне життя як кулеметник: %s1"
"[english]quest25004objectivedesc5"	"Take 1000 damage in a single life as Heavy: %s1"
"quest25004objectivedesc6"	"Здійсніть убивство як кулеметник: %s1"
"[english]quest25004objectivedesc6"	"Get a kill as Heavy: %s1"
"quest25005desc0"	"Вам необхідно виконати різні завдання як інженер, щоби завершити цей контракт."
"[english]quest25005desc0"	"You will be required to complete various tasks as Engineer to complete this contract."
"quest25005desc1"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

ЕЖНІ, У ТЕБЕ Є ЩОСЬ, ЗДАТНЕ ПЕРЕТВОРЮВАТИ НА РІДИНУ [ТИША 00:03] ХВИЛИНКУ [ТИША 00:04]  ДЕСЬ ВІСІМДЕСЯТ ТРУПІВ? МОЯ ДРОБИЛКА ШРЕДЕР ЗАБИЛАСЯ. ТА ПРО ЦЕ ПОТІМ. Є РОБОТА.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25005desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

ENGIE, YOU GOT ANYTHING IN YOUR WAREHOUSE THAT CAN LIQUIFY ABOUT [00:03 SILENCE] HOLD ON [00:04 SILENCE]  LET'S CALL IT EIGHTY BODIES? MY CHIPPER-SHREDDER'S BACKED UP. ANYWAY, THINK ABOUT IT. I'VE GOT A JOB.

<END TRANSCRIPT>

************"
"quest25005desc2"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

АГОВ, ВЕЛИКІ МІЗКИ. ЦЕ ПОЛІНГ. ЦЯ РОБОТА ПОТРЕБУЄ ТОГО, ХТО ВМІЄ ЧИТАТИ. ТИ МОЯ ЄДИНА НАДІЯ.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25005desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, BIG BRAINS. PAULING HERE. THIS JOB REQUIRES SOMEONE WHO CAN READ. YOU'RE MY ONLY HOPE.

<END TRANSCRIPT>

************"
"quest25005desc3"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

ЕНЖІ, ЦЕ ПОЛІНГ. РОЗВІДНИК ТАМ? КАШЛЯНИ, ЯКЩО ТАК. ДЛЯ ТЕБЕ Є СПРАВА. НЕ ДЛЯ НЬОГО.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25005desc3"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

ENGIE, IT'S PAULING. IS SCOUT THERE? COUGH IF HE'S THERE. I'VE GOT A JOB FOR YOU. NOT HIM.

<END TRANSCRIPT>

************"
"quest25005name0"	"Контракт інженера"
"[english]quest25005name0"	"Engineer Contract"
"quest25005objectivedesc0"	"Заробіть очки як інженер: %s1"
"[english]quest25005objectivedesc0"	"Score points as Engineer: %s1"
"quest25005objectivedesc1"	"Здійсніть 5 убивств однією туреллю: %s1"
"[english]quest25005objectivedesc1"	"Get 5 kills with a single Sentry: %s1"
"quest25005objectivedesc2"	"Здійсніть убивство туреллю: %s1"
"[english]quest25005objectivedesc2"	"Get a kill with a Sentry: %s1"
"quest25005objectivedesc3"	"Телепортуйте союзника: %s1"
"[english]quest25005objectivedesc3"	"Teleport a teammate: %s1"
"quest25005objectivedesc4"	"Здійсніть убивство як інженер: %s1"
"[english]quest25005objectivedesc4"	"Get a kill as Engineer: %s1"
"quest25005objectivedesc5"	"Роздайте 500 здоров’я союзникам: %s1"
"[english]quest25005objectivedesc5"	"Dispense 500 health to teammates: %s1"
"quest25006desc0"	"Вам необхідно виконати різні завдання як медик, щоби завершити цей контракт."
"[english]quest25006desc0"	"You will be required to complete various tasks as Medic to complete this contract."
"quest25006desc1"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

ПОЛІНГ НА ЗВ’ЯЗКУ. НІХТО НЕ БОЖЕВІЛЬНИЙ НАСТІЛЬКИ ДЛЯ ЦІЄЇ СПРАВИ ЯК ТИ, ЛІКАРЮ.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25006desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

PAULING HERE. NOBODY'S CRAZY ENOUGH TO DO THIS BUT YOU, DOCTOR.

<END TRANSCRIPT>

************"
